# event_ticker=KXATPMATCH-26JUN08GRIVAN
# final_score=6-2 6-7(2) 6-4
# score_resolution=2-6 7-6 4-6
# match_winner=Tallon Griekspoor
# fav_player=Botic Van de Zandschulp
# dog_player=Tallon Griekspoor
# kalshi_date=2026-06-08
timestamp,Tallon Griekspoor,Botic Van de Zandschulp
2026-06-10T10:40:00Z,80.02,19.00
2026-06-10T10:42:00Z,80.02,18.96
2026-06-10T10:43:00Z,81.00,18.96
2026-06-10T10:44:00Z,81.00,19.00
2026-06-10T10:46:00Z,83.00,18.00
2026-06-10T10:49:00Z,81.00,18.00
2026-06-10T10:50:00Z,80.49,18.00
2026-06-10T10:51:00Z,83.00,18.00
2026-06-10T10:52:00Z,83.00,18.00
2026-06-10T10:53:00Z,83.00,18.00
2026-06-10T10:54:00Z,80.00,18.00
2026-06-10T10:55:00Z,83.56,19.00
2026-06-10T10:56:00Z,84.00,18.00
2026-06-10T10:57:00Z,84.00,18.00
2026-06-10T10:58:00Z,84.00,18.00
2026-06-10T10:59:00Z,84.00,19.00
2026-06-10T11:00:00Z,84.00,19.00
2026-06-10T11:01:00Z,84.00,18.01
2026-06-10T11:03:00Z,84.00,18.01
2026-06-10T11:04:00Z,84.00,18.01
2026-06-10T11:05:00Z,80.40,19.00
2026-06-10T11:06:00Z,81.29,19.00
2026-06-10T11:07:00Z,83.00,19.00
2026-06-10T11:08:00Z,83.91,19.00
2026-06-10T11:10:00Z,82.93,19.00
2026-06-10T11:11:00Z,83.00,19.00
2026-06-10T11:12:00Z,83.00,18.00
2026-06-10T11:13:00Z,83.00,19.00
2026-06-10T11:14:00Z,83.00,18.00
2026-06-10T11:15:00Z,82.83,18.00
2026-06-10T11:16:00Z,83.00,16.00
2026-06-10T11:18:00Z,83.00,16.00
2026-06-10T11:20:00Z,82.84,16.00
2026-06-10T11:21:00Z,84.00,18.00
2026-06-10T11:22:00Z,84.00,18.00
2026-06-10T11:23:00Z,81.86,18.00
2026-06-10T11:24:00Z,81.86,18.00
2026-06-10T11:25:00Z,84.00,18.00
2026-06-10T11:26:00Z,81.00,18.00
2026-06-10T11:28:00Z,84.00,16.00
2026-06-10T11:29:00Z,80.99,16.00
2026-06-10T11:30:00Z,80.61,16.00
2026-06-10T11:31:00Z,84.00,18.59
2026-06-10T11:32:00Z,83.00,18.59
2026-06-10T11:33:00Z,82.63,19.00
2026-06-10T11:34:00Z,84.00,19.00
2026-06-10T11:35:00Z,84.00,16.00
2026-06-10T11:37:00Z,81.00,19.00
2026-06-10T11:38:00Z,81.00,19.00
2026-06-10T11:39:00Z,84.00,19.00
2026-06-10T11:40:00Z,84.00,19.00
2026-06-10T11:41:00Z,84.00,19.00
2026-06-10T11:42:00Z,81.00,19.00
2026-06-10T11:43:00Z,84.00,19.00
2026-06-10T11:44:00Z,81.00,19.00
2026-06-10T11:45:00Z,84.00,16.00
2026-06-10T11:46:00Z,84.00,16.00
2026-06-10T11:47:00Z,84.00,16.00
2026-06-10T11:48:00Z,84.00,16.00
2026-06-10T11:49:00Z,84.00,16.00
2026-06-10T11:50:00Z,83.51,16.00
2026-06-10T11:51:00Z,81.15,19.00
2026-06-10T11:52:00Z,80.93,19.00
2026-06-10T11:53:00Z,80.01,16.00
2026-06-10T11:55:00Z,83.00,16.00
2026-06-10T11:56:00Z,80.00,16.00
2026-06-10T11:57:00Z,80.00,19.00
2026-06-10T11:58:00Z,83.00,19.00
2026-06-10T11:59:00Z,80.54,19.00
2026-06-10T12:00:00Z,80.00,19.00
2026-06-10T12:02:00Z,80.00,19.00
2026-06-10T12:03:00Z,83.00,18.00
2026-06-10T12:04:00Z,83.13,18.00
2026-06-10T12:06:00Z,85.27,18.00
2026-06-10T12:08:00Z,81.53,18.00
2026-06-10T12:09:00Z,84.94,13.56
2026-06-10T12:10:00Z,86.88,13.56
2026-06-10T12:11:00Z,83.03,13.56
2026-06-10T12:12:00Z,84.73,13.56
2026-06-10T12:13:00Z,85.00,13.56
2026-06-10T12:14:00Z,85.00,17.00
2026-06-10T12:15:00Z,85.00,17.00
2026-06-10T12:16:00Z,84.99,17.00
2026-06-10T12:17:00Z,82.75,17.00
2026-06-10T12:18:00Z,86.63,17.00
2026-06-10T12:19:00Z,87.00,17.00
2026-06-10T12:20:00Z,86.43,17.00
2026-06-10T12:21:00Z,83.00,17.00
2026-06-10T12:22:00Z,87.00,17.00
2026-06-10T12:23:00Z,87.00,17.00
2026-06-10T12:24:00Z,87.00,17.00
2026-06-10T12:25:00Z,86.00,17.00
2026-06-10T12:26:00Z,84.00,17.00
2026-06-10T12:27:00Z,82.33,17.00
2026-06-10T12:28:00Z,84.00,16.65
2026-06-10T12:29:00Z,84.00,18.00
2026-06-10T12:30:00Z,84.00,18.00
2026-06-10T12:31:00Z,84.00,18.00
2026-06-10T12:32:00Z,83.89,18.00
2026-06-10T12:33:00Z,84.00,18.00
2026-06-10T12:34:00Z,84.00,18.00
2026-06-10T12:35:00Z,84.00,18.00
2026-06-10T12:36:00Z,82.97,15.86
2026-06-10T12:37:00Z,82.00,15.86
2026-06-10T12:38:00Z,83.57,17.20
2026-06-10T12:39:00Z,83.90,17.98
2026-06-10T12:40:00Z,83.43,15.88
2026-06-10T12:41:00Z,85.00,15.88
2026-06-10T12:42:00Z,82.86,15.88
2026-06-10T12:43:00Z,82.86,15.00
2026-06-10T12:44:00Z,82.78,17.87
2026-06-10T12:45:00Z,84.00,19.00
2026-06-10T12:46:00Z,84.00,17.63
2026-06-10T12:47:00Z,82.46,15.32
2026-06-10T12:48:00Z,84.73,18.00
2026-06-10T12:49:00Z,84.00,15.00
2026-06-10T12:50:00Z,84.00,17.98
2026-06-10T12:51:00Z,84.00,17.98
2026-06-10T12:52:00Z,81.88,17.98
2026-06-10T12:54:00Z,85.24,15.00
2026-06-10T12:55:00Z,85.24,17.00
2026-06-10T12:56:00Z,81.61,17.00
2026-06-10T12:57:00Z,85.00,17.75
2026-06-10T12:58:00Z,82.39,18.00
2026-06-10T12:59:00Z,81.97,18.42
2026-06-10T13:00:00Z,81.41,19.50
2026-06-10T13:01:00Z,81.19,19.07
2026-06-10T13:02:00Z,82.33,18.21
2026-06-10T13:03:00Z,85.28,17.17
2026-06-10T13:04:00Z,86.60,14.67
2026-06-10T13:05:00Z,87.68,13.60
2026-06-10T13:06:00Z,87.54,12.17
2026-06-10T13:07:00Z,87.40,13.84
2026-06-10T13:08:00Z,88.74,12.38
2026-06-10T13:09:00Z,85.67,16.00
2026-06-10T13:10:00Z,84.99,16.00
2026-06-10T13:11:00Z,85.26,16.05
2026-06-10T13:12:00Z,90.04,10.92
2026-06-10T13:13:00Z,89.94,10.22
2026-06-10T13:14:00Z,90.24,10.06
2026-06-10T13:15:00Z,92.62,8.74
2026-06-10T13:16:00Z,90.09,11.31
2026-06-10T13:17:00Z,89.00,12.00
2026-06-10T13:18:00Z,91.85,10.43
2026-06-10T13:19:00Z,92.45,7.80
2026-06-10T13:20:00Z,93.15,7.61
2026-06-10T13:21:00Z,95.63,5.01
2026-06-10T13:22:00Z,97.28,2.60
2026-06-10T13:23:00Z,97.06,3.78
2026-06-10T13:24:00Z,95.13,6.22
2026-06-10T13:25:00Z,94.00,7.27
2026-06-10T13:26:00Z,93.98,7.99
2026-06-10T13:27:00Z,88.96,8.48
2026-06-10T13:28:00Z,94.22,7.17
2026-06-10T13:29:00Z,98.70,2.26
2026-06-10T13:30:00Z,99.00,1.00
2026-06-10T13:31:00Z,99.00,1.00
2026-06-10T13:32:00Z,99.00,1.00
