# event_ticker=KXATPMATCH-26APR26FONJOD
# final_score=7-6(4) 4-6 6-1
# score_resolution=7-6 4-6 6-1
# match_winner=Rafael Jodar
# fav_player=Rafael Jodar
# dog_player=Joao Fonseca
# kalshi_date=2026-04-26
timestamp,Joao Fonseca,Rafael Jodar
2026-04-26T16:24:00Z,46.00,55.00
2026-04-26T16:25:00Z,46.00,55.00
2026-04-26T16:26:00Z,46.00,55.00
2026-04-26T16:28:00Z,46.00,55.00
2026-04-26T16:29:00Z,46.00,55.00
2026-04-26T16:30:00Z,46.00,55.00
2026-04-26T16:31:00Z,45.98,55.00
2026-04-26T16:32:00Z,45.98,55.00
2026-04-26T16:33:00Z,46.00,55.00
2026-04-26T16:34:00Z,46.00,54.00
2026-04-26T16:35:00Z,46.00,54.00
2026-04-26T16:38:00Z,46.00,55.00
2026-04-26T16:39:00Z,47.00,55.00
2026-04-26T16:40:00Z,47.00,55.00
2026-04-26T16:41:00Z,47.00,55.00
2026-04-26T16:42:00Z,47.00,55.00
2026-04-26T16:44:00Z,47.00,55.00
2026-04-26T16:46:00Z,47.00,55.00
2026-04-26T16:47:00Z,47.00,55.00
2026-04-26T16:48:00Z,47.00,55.00
2026-04-26T16:49:00Z,47.00,55.00
2026-04-26T16:50:00Z,47.00,55.00
2026-04-26T16:51:00Z,46.00,54.97
2026-04-26T16:52:00Z,47.00,55.00
2026-04-26T16:53:00Z,47.00,55.00
2026-04-26T16:54:00Z,46.00,55.00
2026-04-26T16:55:00Z,45.95,54.00
2026-04-26T16:57:00Z,45.95,55.00
2026-04-26T16:58:00Z,46.00,55.00
2026-04-26T16:59:00Z,46.00,55.00
2026-04-26T17:00:00Z,46.00,55.00
2026-04-26T17:01:00Z,46.00,55.00
2026-04-26T17:02:00Z,46.00,55.00
2026-04-26T17:03:00Z,46.00,55.00
2026-04-26T17:04:00Z,46.00,55.00
2026-04-26T17:05:00Z,47.00,55.00
2026-04-26T17:06:00Z,47.00,55.00
2026-04-26T17:07:00Z,47.00,55.00
2026-04-26T17:08:00Z,47.00,55.00
2026-04-26T17:09:00Z,46.00,55.00
2026-04-26T17:10:00Z,46.00,55.00
2026-04-26T17:11:00Z,46.00,55.00
2026-04-26T17:13:00Z,46.00,55.00
2026-04-26T17:15:00Z,46.00,54.00
2026-04-26T17:17:00Z,46.00,55.00
2026-04-26T17:18:00Z,46.00,55.00
2026-04-26T17:19:00Z,46.00,55.00
2026-04-26T17:20:00Z,46.32,55.00
2026-04-26T17:21:00Z,46.00,55.00
2026-04-26T17:22:00Z,46.00,55.00
2026-04-26T17:23:00Z,46.16,55.00
2026-04-26T17:24:00Z,46.00,55.00
2026-04-26T17:25:00Z,46.00,55.00
2026-04-26T17:26:00Z,46.00,55.00
2026-04-26T17:27:00Z,47.00,55.00
2026-04-26T17:28:00Z,47.00,55.00
2026-04-26T17:29:00Z,47.00,55.00
2026-04-26T17:30:00Z,47.00,55.00
2026-04-26T17:31:00Z,47.00,55.00
2026-04-26T17:32:00Z,47.00,55.00
2026-04-26T17:33:00Z,47.00,55.00
2026-04-26T17:34:00Z,47.00,55.00
2026-04-26T17:35:00Z,46.00,55.00
2026-04-26T17:36:00Z,46.00,55.00
2026-04-26T17:37:00Z,46.00,55.00
2026-04-26T17:38:00Z,46.00,55.00
2026-04-26T17:39:00Z,46.00,55.00
2026-04-26T17:40:00Z,46.00,55.00
2026-04-26T17:41:00Z,47.00,55.00
2026-04-26T17:42:00Z,46.00,55.00
2026-04-26T17:44:00Z,46.00,55.00
2026-04-26T17:46:00Z,47.00,55.00
2026-04-26T17:47:00Z,47.00,55.00
2026-04-26T17:48:00Z,46.00,55.00
2026-04-26T17:50:00Z,46.00,55.00
2026-04-26T17:51:00Z,46.00,55.00
2026-04-26T17:52:00Z,46.00,55.00
2026-04-26T17:55:00Z,46.00,55.00
2026-04-26T17:56:00Z,46.00,55.00
2026-04-26T17:58:00Z,47.00,55.00
2026-04-26T18:00:00Z,47.00,55.00
2026-04-26T18:01:00Z,47.00,55.00
2026-04-26T18:02:00Z,47.00,55.00
2026-04-26T18:03:00Z,45.04,55.00
2026-04-26T18:04:00Z,45.04,55.00
2026-04-26T18:05:00Z,45.04,55.00
2026-04-26T18:06:00Z,47.00,55.00
2026-04-26T18:07:00Z,47.00,55.00
2026-04-26T18:08:00Z,47.00,55.00
2026-04-26T18:09:00Z,47.00,55.00
2026-04-26T18:10:00Z,47.00,55.00
2026-04-26T18:11:00Z,47.00,55.00
2026-04-26T18:12:00Z,47.00,55.00
2026-04-26T18:13:00Z,46.00,55.00
2026-04-26T18:14:00Z,45.00,55.00
2026-04-26T18:15:00Z,45.00,55.00
2026-04-26T18:16:00Z,45.30,55.00
2026-04-26T18:17:00Z,45.30,55.00
2026-04-26T18:19:00Z,46.00,55.00
2026-04-26T18:20:00Z,46.00,55.00
2026-04-26T18:21:00Z,46.00,55.00
2026-04-26T18:24:00Z,46.00,55.00
2026-04-26T18:25:00Z,46.00,55.00
2026-04-26T18:27:00Z,46.00,55.00
2026-04-26T18:29:00Z,46.00,55.00
2026-04-26T18:30:00Z,46.00,55.00
2026-04-26T18:31:00Z,46.00,55.00
2026-04-26T18:32:00Z,46.00,55.00
2026-04-26T18:33:00Z,46.00,55.00
2026-04-26T18:34:00Z,46.00,54.99
2026-04-26T18:35:00Z,46.00,55.00
2026-04-26T18:36:00Z,46.00,55.00
2026-04-26T18:37:00Z,46.00,55.00
2026-04-26T18:38:00Z,45.00,55.00
2026-04-26T18:39:00Z,45.00,55.00
2026-04-26T18:40:00Z,46.00,55.00
2026-04-26T18:41:00Z,44.57,55.00
2026-04-26T18:42:00Z,44.57,56.00
2026-04-26T18:43:00Z,46.00,56.00
2026-04-26T18:44:00Z,46.00,56.00
2026-04-26T18:45:00Z,46.00,56.00
2026-04-26T18:46:00Z,46.00,56.83
2026-04-26T18:47:00Z,45.00,56.92
2026-04-26T18:48:00Z,45.00,57.00
2026-04-26T18:49:00Z,44.91,56.62
2026-04-26T18:50:00Z,45.00,56.77
2026-04-26T18:51:00Z,45.00,56.77
2026-04-26T18:52:00Z,45.00,56.24
2026-04-26T18:53:00Z,45.00,56.00
2026-04-26T18:54:00Z,45.00,56.00
2026-04-26T18:55:00Z,44.83,56.00
2026-04-26T18:56:00Z,45.00,56.00
2026-04-26T18:57:00Z,45.00,56.00
2026-04-26T18:58:00Z,45.00,55.97
2026-04-26T18:59:00Z,45.00,56.00
2026-04-26T19:00:00Z,45.00,56.00
2026-04-26T19:01:00Z,44.96,56.00
2026-04-26T19:02:00Z,44.97,55.32
2026-04-26T19:03:00Z,44.93,57.00
2026-04-26T19:04:00Z,45.00,56.00
2026-04-26T19:05:00Z,44.99,56.01
2026-04-26T19:06:00Z,45.00,56.00
2026-04-26T19:07:00Z,45.00,56.71
2026-04-26T19:08:00Z,45.00,56.00
2026-04-26T19:09:00Z,45.00,56.00
2026-04-26T19:10:00Z,45.00,56.00
2026-04-26T19:11:00Z,44.96,56.00
2026-04-26T19:12:00Z,45.00,56.00
2026-04-26T19:13:00Z,44.17,56.00
2026-04-26T19:14:00Z,45.00,56.00
2026-04-26T19:15:00Z,45.00,56.00
2026-04-26T19:16:00Z,45.00,56.00
2026-04-26T19:17:00Z,45.00,56.00
2026-04-26T19:18:00Z,45.00,56.00
2026-04-26T19:19:00Z,45.00,56.00
2026-04-26T19:20:00Z,45.00,56.00
2026-04-26T19:21:00Z,45.00,56.00
2026-04-26T19:22:00Z,45.00,56.82
2026-04-26T19:23:00Z,44.98,57.00
2026-04-26T19:24:00Z,45.00,57.00
2026-04-26T19:25:00Z,45.00,56.68
2026-04-26T19:26:00Z,45.00,56.00
2026-04-26T19:27:00Z,45.00,56.21
2026-04-26T19:28:00Z,45.00,56.01
2026-04-26T19:29:00Z,44.96,56.00
2026-04-26T19:30:00Z,45.00,55.80
2026-04-26T19:31:00Z,45.00,56.93
2026-04-26T19:32:00Z,45.00,56.00
2026-04-26T19:33:00Z,45.00,56.00
2026-04-26T19:34:00Z,45.00,57.00
2026-04-26T19:35:00Z,45.00,56.90
2026-04-26T19:36:00Z,45.00,57.00
2026-04-26T19:37:00Z,45.00,57.00
2026-04-26T19:38:00Z,45.00,57.00
2026-04-26T19:39:00Z,45.00,57.00
2026-04-26T19:40:00Z,45.00,57.00
2026-04-26T19:41:00Z,45.00,57.00
2026-04-26T19:42:00Z,45.00,57.00
2026-04-26T19:43:00Z,45.00,57.00
2026-04-26T19:44:00Z,45.00,57.00
2026-04-26T19:45:00Z,45.00,57.00
2026-04-26T19:46:00Z,45.00,57.00
2026-04-26T19:47:00Z,45.00,57.00
2026-04-26T19:48:00Z,45.00,57.00
2026-04-26T19:49:00Z,45.00,57.00
2026-04-26T19:50:00Z,45.00,57.00
2026-04-26T19:51:00Z,45.00,57.00
2026-04-26T19:52:00Z,45.00,57.00
2026-04-26T19:53:00Z,45.00,56.99
2026-04-26T19:54:00Z,45.00,56.99
2026-04-26T19:55:00Z,45.00,57.00
2026-04-26T19:56:00Z,45.00,57.00
2026-04-26T19:57:00Z,45.00,57.00
2026-04-26T19:58:00Z,46.00,57.00
2026-04-26T19:59:00Z,45.41,57.00
2026-04-26T20:00:00Z,45.90,57.00
2026-04-26T20:01:00Z,46.00,57.00
2026-04-26T20:02:00Z,46.00,57.00
2026-04-26T20:03:00Z,46.00,57.00
2026-04-26T20:04:00Z,46.00,57.35
2026-04-26T20:05:00Z,45.72,57.35
2026-04-26T20:06:00Z,46.00,57.98
2026-04-26T20:07:00Z,46.00,58.00
2026-04-26T20:08:00Z,46.00,58.00
2026-04-26T20:09:00Z,46.00,58.00
2026-04-26T20:10:00Z,46.00,57.03
2026-04-26T20:11:00Z,46.00,58.00
2026-04-26T20:12:00Z,46.00,58.00
2026-04-26T20:13:00Z,46.00,57.95
2026-04-26T20:14:00Z,45.90,58.00
2026-04-26T20:15:00Z,46.00,57.97
2026-04-26T20:16:00Z,46.00,58.00
2026-04-26T20:17:00Z,45.03,58.00
2026-04-26T20:18:00Z,45.94,57.93
2026-04-26T20:19:00Z,45.94,58.00
2026-04-26T20:20:00Z,45.00,58.00
2026-04-26T20:21:00Z,45.00,58.00
2026-04-26T20:22:00Z,46.00,58.00
2026-04-26T20:23:00Z,46.00,58.00
2026-04-26T20:24:00Z,45.00,58.00
2026-04-26T20:25:00Z,45.75,58.00
2026-04-26T20:26:00Z,46.00,58.00
2026-04-26T20:27:00Z,46.00,57.99
2026-04-26T20:28:00Z,45.00,58.00
2026-04-26T20:29:00Z,46.00,57.54
2026-04-26T20:30:00Z,46.00,58.00
2026-04-26T20:31:00Z,45.98,58.00
2026-04-26T20:32:00Z,45.74,58.00
2026-04-26T20:33:00Z,45.10,57.98
2026-04-26T20:34:00Z,46.00,58.00
2026-04-26T20:35:00Z,46.00,58.00
2026-04-26T20:36:00Z,46.00,58.00
2026-04-26T20:37:00Z,45.45,58.00
2026-04-26T20:38:00Z,46.00,58.00
2026-04-26T20:39:00Z,46.00,57.16
2026-04-26T20:40:00Z,46.00,57.64
2026-04-26T20:41:00Z,46.00,57.89
2026-04-26T20:42:00Z,45.83,58.00
2026-04-26T20:43:00Z,45.85,58.00
2026-04-26T20:44:00Z,46.00,57.96
2026-04-26T20:45:00Z,45.94,57.88
2026-04-26T20:46:00Z,46.00,57.30
2026-04-26T20:47:00Z,45.90,58.00
2026-04-26T20:48:00Z,45.89,58.00
2026-04-26T20:49:00Z,46.00,57.14
2026-04-26T20:50:00Z,45.95,57.49
2026-04-26T20:51:00Z,45.16,55.91
2026-04-26T20:52:00Z,47.75,53.61
2026-04-26T20:53:00Z,46.91,54.39
2026-04-26T20:54:00Z,44.39,56.55
2026-04-26T20:55:00Z,46.31,54.67
2026-04-26T20:56:00Z,47.89,53.53
2026-04-26T20:57:00Z,52.44,51.75
2026-04-26T20:58:00Z,56.98,42.74
2026-04-26T20:59:00Z,53.87,47.09
2026-04-26T21:00:00Z,53.53,47.82
2026-04-26T21:01:00Z,48.30,52.41
2026-04-26T21:02:00Z,48.99,56.10
2026-04-26T21:03:00Z,49.16,53.59
2026-04-26T21:04:00Z,48.29,52.44
2026-04-26T21:05:00Z,50.44,49.99
2026-04-26T21:06:00Z,50.03,50.98
2026-04-26T21:07:00Z,49.07,51.02
2026-04-26T21:08:00Z,46.20,55.17
2026-04-26T21:09:00Z,43.14,57.15
2026-04-26T21:10:00Z,46.47,56.50
2026-04-26T21:11:00Z,45.55,60.88
2026-04-26T21:12:00Z,31.71,70.97
2026-04-26T21:13:00Z,28.81,72.30
2026-04-26T21:14:00Z,30.19,70.75
2026-04-26T21:15:00Z,35.09,62.28
2026-04-26T21:16:00Z,43.72,57.00
2026-04-26T21:17:00Z,49.10,50.63
2026-04-26T21:18:00Z,53.04,47.39
2026-04-26T21:19:00Z,53.90,46.98
2026-04-26T21:20:00Z,53.22,47.50
2026-04-26T21:21:00Z,51.15,50.14
2026-04-26T21:22:00Z,50.60,50.00
2026-04-26T21:23:00Z,52.14,48.11
2026-04-26T21:24:00Z,50.62,49.83
2026-04-26T21:25:00Z,52.77,47.88
2026-04-26T21:26:00Z,56.10,45.93
2026-04-26T21:27:00Z,56.16,44.19
2026-04-26T21:28:00Z,57.72,44.17
2026-04-26T21:29:00Z,56.93,44.47
2026-04-26T21:30:00Z,55.30,46.99
2026-04-26T21:31:00Z,52.86,48.61
2026-04-26T21:32:00Z,58.22,45.94
2026-04-26T21:33:00Z,58.00,42.71
2026-04-26T21:34:00Z,57.96,42.62
2026-04-26T21:35:00Z,57.04,42.93
2026-04-26T21:36:00Z,59.97,39.07
2026-04-26T21:37:00Z,56.02,42.49
2026-04-26T21:38:00Z,57.26,43.53
2026-04-26T21:39:00Z,53.62,46.82
2026-04-26T21:40:00Z,45.98,53.59
2026-04-26T21:41:00Z,36.85,62.20
2026-04-26T21:42:00Z,34.56,62.55
2026-04-26T21:43:00Z,30.88,68.90
2026-04-26T21:44:00Z,33.28,67.05
2026-04-26T21:45:00Z,40.13,60.86
2026-04-26T21:46:00Z,32.37,68.55
2026-04-26T21:47:00Z,28.40,70.01
2026-04-26T21:48:00Z,28.18,70.31
2026-04-26T21:49:00Z,28.06,71.45
2026-04-26T21:50:00Z,25.07,74.31
2026-04-26T21:51:00Z,24.92,75.43
2026-04-26T21:52:00Z,25.00,73.84
2026-04-26T21:53:00Z,38.12,62.05
2026-04-26T21:54:00Z,42.67,57.95
2026-04-26T21:55:00Z,43.36,58.63
2026-04-26T21:56:00Z,41.08,60.01
2026-04-26T21:57:00Z,41.62,59.11
2026-04-26T21:58:00Z,43.53,56.87
2026-04-26T21:59:00Z,43.60,56.66
2026-04-26T22:00:00Z,46.52,54.55
2026-04-26T22:01:00Z,44.39,56.74
2026-04-26T22:02:00Z,44.82,55.84
2026-04-26T22:03:00Z,44.08,57.40
2026-04-26T22:04:00Z,43.05,57.94
2026-04-26T22:05:00Z,42.21,59.24
2026-04-26T22:06:00Z,45.10,57.26
2026-04-26T22:07:00Z,41.65,62.38
2026-04-26T22:08:00Z,43.82,58.12
2026-04-26T22:09:00Z,46.51,55.15
2026-04-26T22:10:00Z,47.56,53.82
2026-04-26T22:11:00Z,46.72,54.50
2026-04-26T22:12:00Z,44.80,54.87
2026-04-26T22:13:00Z,44.90,55.99
2026-04-26T22:14:00Z,44.81,55.45
2026-04-26T22:15:00Z,48.47,52.60
2026-04-26T22:16:00Z,49.38,51.48
2026-04-26T22:17:00Z,47.53,53.22
2026-04-26T22:18:00Z,46.55,53.99
2026-04-26T22:19:00Z,46.94,53.23
2026-04-26T22:20:00Z,48.82,52.26
2026-04-26T22:21:00Z,50.37,50.84
2026-04-26T22:22:00Z,50.15,50.72
2026-04-26T22:23:00Z,49.90,51.17
2026-04-26T22:24:00Z,48.73,52.14
2026-04-26T22:25:00Z,49.00,52.49
2026-04-26T22:26:00Z,49.19,52.96
2026-04-26T22:27:00Z,52.18,50.25
2026-04-26T22:28:00Z,52.73,47.31
2026-04-26T22:29:00Z,52.49,47.29
2026-04-26T22:30:00Z,53.41,46.82
2026-04-26T22:31:00Z,52.19,48.83
2026-04-26T22:32:00Z,51.19,51.06
2026-04-26T22:33:00Z,49.43,51.20
2026-04-26T22:34:00Z,49.00,51.74
2026-04-26T22:35:00Z,52.03,47.95
2026-04-26T22:36:00Z,52.59,47.75
2026-04-26T22:37:00Z,48.76,52.56
2026-04-26T22:38:00Z,39.02,67.78
2026-04-26T22:39:00Z,21.32,78.43
2026-04-26T22:40:00Z,21.32,78.63
2026-04-26T22:41:00Z,26.63,72.23
2026-04-26T22:42:00Z,20.56,80.78
2026-04-26T22:43:00Z,16.80,83.32
2026-04-26T22:44:00Z,18.37,81.93
2026-04-26T22:45:00Z,16.39,83.57
2026-04-26T22:46:00Z,13.07,86.76
2026-04-26T22:47:00Z,5.38,94.97
2026-04-26T22:48:00Z,3.22,96.91
2026-04-26T22:49:00Z,6.04,93.30
2026-04-26T22:50:00Z,8.65,89.67
2026-04-26T22:51:00Z,4.45,96.13
2026-04-26T22:52:00Z,1.15,98.67
2026-04-26T22:53:00Z,1.62,98.78
2026-04-26T22:54:00Z,1.60,98.42
2026-04-26T22:55:00Z,1.84,98.61
2026-04-26T22:56:00Z,2.00,97.57
2026-04-26T22:57:00Z,3.39,97.17
2026-04-26T22:58:00Z,1.82,98.79
2026-04-26T22:59:00Z,1.00,99.00
2026-04-26T23:00:00Z,1.00,99.00
2026-04-26T23:01:00Z,1.00,99.00
2026-04-26T23:02:00Z,1.00,99.00
2026-04-26T23:03:00Z,1.00,99.00
