# event_ticker=KXATPMATCH-25OCT04MOUTIE
# final_score=4-6 6-4 6-4
# score_resolution=6-4 4-6 4-6
# match_winner=Learner Tien
# fav_player=Corentin Moutet
# dog_player=Learner Tien
# kalshi_date=2025-10-04
timestamp,Corentin Moutet,Learner Tien
2025-10-04T09:26:00Z,66.37,32.70
2025-10-04T09:27:00Z,64.06,36.59
2025-10-04T09:28:00Z,64.06,30.65
2025-10-04T09:29:00Z,64.06,36.75
2025-10-04T09:30:00Z,74.21,36.00
2025-10-04T09:31:00Z,72.63,36.00
2025-10-04T09:32:00Z,72.63,30.12
2025-10-04T09:33:00Z,72.63,28.24
2025-10-04T09:34:00Z,63.79,36.56
2025-10-04T09:35:00Z,64.68,36.98
2025-10-04T09:36:00Z,66.05,35.81
2025-10-04T09:37:00Z,64.89,37.98
2025-10-04T09:38:00Z,62.86,37.98
2025-10-04T09:39:00Z,60.77,41.80
2025-10-04T09:40:00Z,57.31,43.04
2025-10-04T09:41:00Z,55.00,49.26
2025-10-04T09:42:00Z,49.05,32.62
2025-10-04T09:43:00Z,62.00,42.99
2025-10-04T09:44:00Z,55.66,49.48
2025-10-04T09:45:00Z,54.80,46.19
2025-10-04T09:46:00Z,55.68,48.77
2025-10-04T09:47:00Z,46.76,54.10
2025-10-04T09:48:00Z,46.54,57.98
2025-10-04T09:49:00Z,44.92,55.67
2025-10-04T09:50:00Z,43.92,58.43
2025-10-04T09:51:00Z,43.74,56.00
2025-10-04T09:52:00Z,43.65,58.35
2025-10-04T09:53:00Z,44.00,58.35
2025-10-04T09:54:00Z,44.00,59.00
2025-10-04T09:55:00Z,44.00,59.00
2025-10-04T09:56:00Z,45.28,59.17
2025-10-04T09:57:00Z,51.72,50.84
2025-10-04T09:58:00Z,64.67,36.00
2025-10-04T09:59:00Z,67.32,37.74
2025-10-04T10:00:00Z,64.00,44.00
2025-10-04T10:01:00Z,68.00,36.32
2025-10-04T10:02:00Z,74.14,26.82
2025-10-04T10:03:00Z,75.56,23.79
2025-10-04T10:04:00Z,68.00,32.50
2025-10-04T10:05:00Z,68.99,34.73
2025-10-04T10:06:00Z,69.89,36.36
2025-10-04T10:07:00Z,71.41,32.19
2025-10-04T10:08:00Z,71.35,32.81
2025-10-04T10:09:00Z,75.00,22.69
2025-10-04T10:10:00Z,74.98,27.64
2025-10-04T10:11:00Z,73.01,27.10
2025-10-04T10:12:00Z,72.00,31.67
2025-10-04T10:13:00Z,67.21,31.67
2025-10-04T10:14:00Z,70.00,31.67
2025-10-04T10:15:00Z,72.81,29.00
2025-10-04T10:16:00Z,79.27,22.20
2025-10-04T10:17:00Z,82.25,18.26
2025-10-04T10:18:00Z,82.25,31.57
2025-10-04T10:19:00Z,75.00,27.31
2025-10-04T10:20:00Z,69.01,34.23
2025-10-04T10:21:00Z,80.28,34.23
2025-10-04T10:22:00Z,62.29,43.23
2025-10-04T10:23:00Z,42.19,59.34
2025-10-04T10:24:00Z,42.32,57.66
2025-10-04T10:25:00Z,32.10,59.89
2025-10-04T10:26:00Z,31.62,64.89
2025-10-04T10:27:00Z,31.50,70.00
2025-10-04T10:28:00Z,33.44,63.61
2025-10-04T10:29:00Z,40.64,58.05
2025-10-04T10:30:00Z,49.36,60.94
2025-10-04T10:31:00Z,51.00,55.00
2025-10-04T10:32:00Z,42.92,58.78
2025-10-04T10:33:00Z,35.20,64.59
2025-10-04T10:34:00Z,30.64,71.70
2025-10-04T10:35:00Z,33.48,65.59
2025-10-04T10:36:00Z,32.10,71.24
2025-10-04T10:37:00Z,29.33,71.20
2025-10-04T10:38:00Z,28.53,77.30
2025-10-04T10:39:00Z,32.85,61.15
2025-10-04T10:40:00Z,9.62,97.13
2025-10-04T10:41:00Z,9.62,99.00
