# event_ticker=KXATPMATCH-26JUN10DAMDE
# final_score=7-6(8) 7-5
# score_resolution=6-7 5-7
# match_winner=Alex de Minaur
# fav_player=Martin Damm Jr
# dog_player=Alex de Minaur
# kalshi_date=2026-06-10
timestamp,Martin Damm Jr,Alex de Minaur
2026-06-10T11:38:00Z,22.00,80.00
2026-06-10T11:40:00Z,22.00,80.00
2026-06-10T11:44:00Z,22.00,80.00
2026-06-10T11:47:00Z,22.00,80.00
2026-06-10T11:48:00Z,22.00,80.00
2026-06-10T11:49:00Z,22.00,79.00
2026-06-10T11:50:00Z,22.00,80.00
2026-06-10T11:51:00Z,22.00,80.00
2026-06-10T11:53:00Z,22.00,80.00
2026-06-10T11:54:00Z,22.00,80.00
2026-06-10T11:56:00Z,22.00,80.00
2026-06-10T11:57:00Z,22.00,80.00
2026-06-10T12:04:00Z,22.00,80.00
2026-06-10T12:05:00Z,22.00,80.00
2026-06-10T12:08:00Z,22.00,80.00
2026-06-10T12:10:00Z,22.00,80.00
2026-06-10T12:11:00Z,22.00,80.00
2026-06-10T12:12:00Z,22.00,80.00
2026-06-10T12:13:00Z,22.00,80.00
2026-06-10T12:16:00Z,22.00,80.00
2026-06-10T12:19:00Z,22.00,80.00
2026-06-10T12:20:00Z,22.00,80.00
2026-06-10T12:21:00Z,22.00,80.00
2026-06-10T12:22:00Z,22.00,80.00
2026-06-10T12:23:00Z,22.00,80.00
2026-06-10T12:24:00Z,22.00,80.00
2026-06-10T12:26:00Z,22.00,80.00
2026-06-10T12:27:00Z,22.00,80.00
2026-06-10T12:28:00Z,22.00,80.00
2026-06-10T12:29:00Z,22.00,80.00
2026-06-10T12:31:00Z,22.00,80.00
2026-06-10T12:34:00Z,22.00,80.00
2026-06-10T12:35:00Z,22.00,80.00
2026-06-10T12:36:00Z,22.00,80.00
2026-06-10T12:39:00Z,22.00,79.00
2026-06-10T12:40:00Z,22.00,79.00
2026-06-10T12:42:00Z,21.29,79.00
2026-06-10T12:44:00Z,22.00,80.00
2026-06-10T12:45:00Z,22.00,80.00
2026-06-10T12:46:00Z,22.93,80.00
2026-06-10T12:47:00Z,23.00,80.00
2026-06-10T12:48:00Z,23.00,80.00
2026-06-10T12:51:00Z,23.00,79.00
2026-06-10T12:52:00Z,22.00,79.00
2026-06-10T12:53:00Z,22.00,79.38
2026-06-10T12:54:00Z,22.00,79.38
2026-06-10T12:55:00Z,22.00,80.00
2026-06-10T12:56:00Z,22.00,80.00
2026-06-10T12:57:00Z,22.00,80.00
2026-06-10T12:58:00Z,22.00,80.00
2026-06-10T13:00:00Z,22.00,80.00
2026-06-10T13:01:00Z,22.00,80.00
2026-06-10T13:02:00Z,22.72,80.00
2026-06-10T13:03:00Z,22.00,80.00
2026-06-10T13:04:00Z,23.00,80.00
2026-06-10T13:06:00Z,23.00,80.00
2026-06-10T13:07:00Z,23.00,79.13
2026-06-10T13:08:00Z,23.00,80.00
2026-06-10T13:09:00Z,23.00,80.00
2026-06-10T13:10:00Z,23.00,80.00
2026-06-10T13:11:00Z,23.00,80.00
2026-06-10T13:12:00Z,23.00,80.00
2026-06-10T13:13:00Z,23.00,80.00
2026-06-10T13:14:00Z,23.00,80.00
2026-06-10T13:15:00Z,21.50,80.00
2026-06-10T13:17:00Z,22.00,80.00
2026-06-10T13:18:00Z,22.00,80.00
2026-06-10T13:19:00Z,22.00,80.00
2026-06-10T13:21:00Z,22.00,80.00
2026-06-10T13:22:00Z,22.00,80.00
2026-06-10T13:23:00Z,22.00,80.00
2026-06-10T13:24:00Z,22.00,80.00
2026-06-10T13:25:00Z,22.00,80.00
2026-06-10T13:27:00Z,22.00,80.00
2026-06-10T13:29:00Z,22.00,80.00
2026-06-10T13:30:00Z,23.00,80.00
2026-06-10T13:31:00Z,23.00,80.00
2026-06-10T13:32:00Z,22.00,80.00
2026-06-10T13:33:00Z,22.00,80.00
2026-06-10T13:35:00Z,22.00,80.00
2026-06-10T13:36:00Z,22.00,79.85
2026-06-10T13:37:00Z,23.00,80.00
2026-06-10T13:38:00Z,23.00,80.00
2026-06-10T13:39:00Z,22.00,80.00
2026-06-10T13:40:00Z,22.00,80.37
2026-06-10T13:42:00Z,22.00,80.00
2026-06-10T13:43:00Z,22.00,80.00
2026-06-10T13:44:00Z,22.00,80.00
2026-06-10T13:45:00Z,22.28,80.00
2026-06-10T13:46:00Z,22.00,80.00
2026-06-10T13:47:00Z,22.00,80.00
2026-06-10T13:48:00Z,22.00,80.00
2026-06-10T13:49:00Z,20.00,80.26
2026-06-10T13:50:00Z,20.87,80.57
2026-06-10T13:51:00Z,17.64,82.86
2026-06-10T13:52:00Z,13.91,84.71
2026-06-10T13:53:00Z,13.31,88.02
2026-06-10T13:54:00Z,13.29,87.34
2026-06-10T13:55:00Z,12.12,88.22
2026-06-10T13:56:00Z,11.99,89.75
2026-06-10T13:57:00Z,9.48,90.59
2026-06-10T13:58:00Z,7.96,92.51
2026-06-10T13:59:00Z,7.17,92.77
2026-06-10T14:00:00Z,6.99,93.75
2026-06-10T14:01:00Z,6.85,94.00
2026-06-10T14:02:00Z,6.99,93.60
2026-06-10T14:03:00Z,7.00,93.99
2026-06-10T14:04:00Z,6.38,93.89
2026-06-10T14:05:00Z,7.00,93.99
2026-06-10T14:06:00Z,7.00,94.00
2026-06-10T14:07:00Z,7.00,93.82
2026-06-10T14:08:00Z,6.77,94.00
2026-06-10T14:09:00Z,7.00,94.00
2026-06-10T14:10:00Z,7.02,93.97
2026-06-10T14:11:00Z,8.26,92.00
2026-06-10T14:12:00Z,9.00,91.93
2026-06-10T14:13:00Z,8.36,92.88
2026-06-10T14:14:00Z,8.40,92.98
2026-06-10T14:15:00Z,9.15,91.38
2026-06-10T14:16:00Z,10.01,90.04
2026-06-10T14:17:00Z,10.71,89.98
2026-06-10T14:18:00Z,9.09,91.13
2026-06-10T14:19:00Z,10.00,90.99
2026-06-10T14:20:00Z,9.73,90.23
2026-06-10T14:21:00Z,10.74,90.89
2026-06-10T14:22:00Z,9.51,89.46
2026-06-10T14:23:00Z,11.44,89.54
2026-06-10T14:24:00Z,10.49,89.44
2026-06-10T14:25:00Z,12.00,89.00
2026-06-10T14:26:00Z,11.05,88.09
2026-06-10T14:27:00Z,12.54,87.45
2026-06-10T14:28:00Z,12.04,87.03
2026-06-10T14:29:00Z,13.89,87.66
2026-06-10T14:30:00Z,11.81,88.00
2026-06-10T14:31:00Z,13.19,87.87
2026-06-10T14:32:00Z,13.00,87.91
2026-06-10T14:33:00Z,14.00,88.00
2026-06-10T14:34:00Z,11.87,87.24
2026-06-10T14:35:00Z,12.62,87.01
2026-06-10T14:36:00Z,10.81,88.00
2026-06-10T14:37:00Z,14.00,87.50
2026-06-10T14:38:00Z,12.05,88.91
2026-06-10T14:39:00Z,13.00,88.00
2026-06-10T14:40:00Z,13.00,89.00
2026-06-10T14:41:00Z,11.46,89.85
2026-06-10T14:42:00Z,10.99,87.00
2026-06-10T14:43:00Z,12.00,88.00
2026-06-10T14:44:00Z,12.00,89.00
2026-06-10T14:45:00Z,11.07,89.00
2026-06-10T14:46:00Z,12.00,89.00
2026-06-10T14:47:00Z,11.85,89.00
2026-06-10T14:48:00Z,11.00,88.01
2026-06-10T14:49:00Z,12.00,88.23
2026-06-10T14:50:00Z,12.00,88.00
2026-06-10T14:51:00Z,12.00,88.00
2026-06-10T14:52:00Z,11.87,89.00
2026-06-10T14:53:00Z,12.00,89.00
2026-06-10T14:54:00Z,12.00,88.41
2026-06-10T14:55:00Z,11.00,88.41
2026-06-10T14:56:00Z,11.00,90.00
2026-06-10T14:57:00Z,10.00,89.00
2026-06-10T14:58:00Z,10.60,89.03
2026-06-10T14:59:00Z,10.60,90.00
2026-06-10T15:00:00Z,10.69,90.00
2026-06-10T15:01:00Z,10.30,90.00
2026-06-10T15:02:00Z,11.00,89.01
2026-06-10T15:03:00Z,10.24,89.01
2026-06-10T15:04:00Z,11.00,89.01
2026-06-10T15:05:00Z,10.51,89.32
2026-06-10T15:06:00Z,11.00,89.56
2026-06-10T15:07:00Z,11.00,90.00
2026-06-10T15:08:00Z,11.00,89.02
2026-06-10T15:09:00Z,9.86,90.00
2026-06-10T15:10:00Z,8.89,90.00
2026-06-10T15:11:00Z,10.77,90.00
2026-06-10T15:13:00Z,11.00,90.00
2026-06-10T15:14:00Z,11.24,90.00
2026-06-10T15:15:00Z,11.24,89.00
2026-06-10T15:16:00Z,11.88,89.00
2026-06-10T15:17:00Z,11.00,89.00
2026-06-10T15:18:00Z,11.00,89.00
2026-06-10T15:19:00Z,11.00,89.00
2026-06-10T15:20:00Z,11.99,89.00
2026-06-10T15:21:00Z,9.03,90.00
2026-06-10T15:22:00Z,11.00,90.00
2026-06-10T15:23:00Z,11.00,90.00
2026-06-10T15:24:00Z,11.00,88.74
2026-06-10T15:25:00Z,10.02,89.00
2026-06-10T15:26:00Z,9.88,90.00
2026-06-10T15:27:00Z,10.97,90.00
2026-06-10T15:28:00Z,11.00,90.00
2026-06-10T15:29:00Z,11.00,90.00
2026-06-10T15:30:00Z,11.00,89.82
2026-06-10T15:31:00Z,11.00,89.82
2026-06-10T15:32:00Z,12.17,89.82
2026-06-10T15:33:00Z,9.53,88.60
2026-06-10T15:34:00Z,12.50,88.65
2026-06-10T15:35:00Z,14.11,89.90
2026-06-10T15:36:00Z,10.78,89.90
2026-06-10T15:37:00Z,14.78,86.08
2026-06-10T15:38:00Z,23.41,77.77
2026-06-10T15:39:00Z,20.00,80.89
2026-06-10T15:40:00Z,17.55,82.34
2026-06-10T15:41:00Z,21.41,75.73
2026-06-10T15:42:00Z,21.08,82.49
2026-06-10T15:43:00Z,19.00,79.11
2026-06-10T15:44:00Z,18.45,82.97
2026-06-10T15:45:00Z,23.92,77.58
2026-06-10T15:46:00Z,23.09,76.14
2026-06-10T15:47:00Z,23.68,76.31
2026-06-10T15:48:00Z,27.84,72.98
2026-06-10T15:49:00Z,27.08,74.14
2026-06-10T15:50:00Z,24.73,76.61
2026-06-10T15:51:00Z,22.08,78.97
2026-06-10T15:52:00Z,23.45,78.00
2026-06-10T15:53:00Z,23.44,78.39
2026-06-10T15:54:00Z,22.60,78.40
2026-06-10T15:55:00Z,25.21,76.25
2026-06-10T15:56:00Z,26.00,75.82
2026-06-10T15:57:00Z,25.11,75.75
2026-06-10T15:58:00Z,22.07,78.93
2026-06-10T15:59:00Z,23.85,76.26
2026-06-10T16:00:00Z,19.31,80.06
2026-06-10T16:01:00Z,16.31,84.02
2026-06-10T16:02:00Z,20.80,79.02
2026-06-10T16:03:00Z,24.48,73.75
2026-06-10T16:04:00Z,25.07,73.66
2026-06-10T16:05:00Z,19.07,80.10
2026-06-10T16:06:00Z,23.00,78.07
2026-06-10T16:07:00Z,13.35,85.89
2026-06-10T16:08:00Z,22.78,80.89
2026-06-10T16:09:00Z,20.42,80.96
2026-06-10T16:10:00Z,14.69,86.90
2026-06-10T16:11:00Z,9.14,90.93
2026-06-10T16:12:00Z,8.92,91.13
2026-06-10T16:13:00Z,9.80,90.86
2026-06-10T16:14:00Z,10.35,91.97
2026-06-10T16:15:00Z,8.01,92.30
2026-06-10T16:16:00Z,7.26,92.75
2026-06-10T16:17:00Z,5.69,93.93
2026-06-10T16:18:00Z,8.76,91.97
2026-06-10T16:19:00Z,9.57,91.30
2026-06-10T16:20:00Z,8.23,92.99
2026-06-10T16:21:00Z,7.78,92.60
2026-06-10T16:22:00Z,7.78,93.00
2026-06-10T16:23:00Z,8.81,92.02
2026-06-10T16:24:00Z,9.70,90.64
2026-06-10T16:25:00Z,9.10,90.87
2026-06-10T16:26:00Z,10.76,90.88
2026-06-10T16:27:00Z,9.28,91.18
2026-06-10T16:28:00Z,8.94,92.00
2026-06-10T16:29:00Z,9.85,90.37
2026-06-10T16:30:00Z,10.47,90.24
2026-06-10T16:31:00Z,9.37,91.09
2026-06-10T16:32:00Z,13.54,88.63
2026-06-10T16:33:00Z,13.30,86.61
2026-06-10T16:34:00Z,13.21,85.60
2026-06-10T16:35:00Z,11.62,87.37
2026-06-10T16:36:00Z,11.65,88.22
2026-06-10T16:37:00Z,10.59,89.83
2026-06-10T16:38:00Z,9.19,91.00
2026-06-10T16:39:00Z,9.82,91.22
2026-06-10T16:40:00Z,9.68,91.04
2026-06-10T16:41:00Z,10.90,89.93
2026-06-10T16:42:00Z,11.01,89.98
2026-06-10T16:43:00Z,9.92,90.99
2026-06-10T16:44:00Z,9.56,90.07
2026-06-10T16:45:00Z,9.40,90.98
2026-06-10T16:46:00Z,10.55,89.58
2026-06-10T16:47:00Z,11.59,88.53
2026-06-10T16:48:00Z,11.79,88.97
2026-06-10T16:49:00Z,10.61,90.02
2026-06-10T16:50:00Z,10.12,90.97
2026-06-10T16:51:00Z,10.32,90.91
2026-06-10T16:52:00Z,10.37,90.51
2026-06-10T16:53:00Z,5.69,95.02
2026-06-10T16:54:00Z,3.01,97.74
2026-06-10T16:55:00Z,1.00,99.00
2026-06-10T16:56:00Z,1.00,99.00
2026-06-10T16:57:00Z,1.00,99.00
2026-06-10T16:58:00Z,1.00,99.00
2026-06-10T16:59:00Z,1.00,99.00
2026-06-10T17:00:00Z,1.00,99.00
2026-06-10T17:01:00Z,1.00,99.00
2026-06-10T17:02:00Z,1.00,99.00
