# event_ticker=KXATPCHALLENGERMATCH-26APR27SUNSCH
# final_score=7-6(3) 6-2
# score_resolution=7-6 6-2
# match_winner=Fajing Sun
# fav_player=Fajing Sun
# dog_player=Tristan Schoolkate
# kalshi_date=2026-04-27
timestamp,Fajing Sun,Tristan Schoolkate
2026-04-29T04:15:00Z,39.00,64.00
2026-04-29T04:16:00Z,39.00,65.00
2026-04-29T04:19:00Z,35.00,65.00
2026-04-29T04:21:00Z,37.29,64.00
2026-04-29T04:22:00Z,37.29,64.00
2026-04-29T04:23:00Z,37.00,64.00
2026-04-29T04:24:00Z,37.00,65.00
2026-04-29T04:25:00Z,37.00,63.61
2026-04-29T04:27:00Z,37.00,65.00
2026-04-29T04:29:00Z,37.00,63.16
2026-04-29T04:30:00Z,37.00,64.00
2026-04-29T04:32:00Z,37.41,64.00
2026-04-29T04:33:00Z,38.50,64.00
2026-04-29T04:34:00Z,39.00,64.00
2026-04-29T04:35:00Z,39.00,64.00
2026-04-29T04:36:00Z,39.00,64.00
2026-04-29T04:37:00Z,39.00,64.00
2026-04-29T04:38:00Z,39.00,64.00
2026-04-29T04:40:00Z,39.00,64.00
2026-04-29T04:41:00Z,39.00,64.00
2026-04-29T04:42:00Z,39.00,64.00
2026-04-29T04:44:00Z,39.00,62.61
2026-04-29T04:45:00Z,39.00,64.00
2026-04-29T04:46:00Z,38.00,64.00
2026-04-29T04:47:00Z,38.00,64.00
2026-04-29T04:48:00Z,38.00,64.00
2026-04-29T04:49:00Z,38.00,64.00
2026-04-29T04:50:00Z,38.00,64.00
2026-04-29T04:52:00Z,38.00,64.00
2026-04-29T04:53:00Z,38.00,64.00
2026-04-29T04:54:00Z,38.00,64.00
2026-04-29T04:55:00Z,38.00,64.00
2026-04-29T04:56:00Z,38.00,64.00
2026-04-29T04:57:00Z,38.00,64.00
2026-04-29T04:58:00Z,38.00,63.81
2026-04-29T04:59:00Z,37.00,63.87
2026-04-29T05:00:00Z,37.00,64.00
2026-04-29T05:01:00Z,37.00,64.00
2026-04-29T05:02:00Z,37.00,64.00
2026-04-29T05:03:00Z,37.71,64.00
2026-04-29T05:04:00Z,38.00,64.00
2026-04-29T05:05:00Z,38.00,64.71
2026-04-29T05:06:00Z,38.00,62.51
2026-04-29T05:07:00Z,38.00,65.00
2026-04-29T05:09:00Z,38.00,65.00
2026-04-29T05:10:00Z,37.61,62.00
2026-04-29T05:11:00Z,37.61,65.00
2026-04-29T05:12:00Z,37.61,65.00
2026-04-29T05:13:00Z,38.00,65.00
2026-04-29T05:14:00Z,38.00,62.00
2026-04-29T05:15:00Z,38.00,61.00
2026-04-29T05:16:00Z,38.00,62.00
2026-04-29T05:17:00Z,38.00,62.00
2026-04-29T05:19:00Z,38.00,61.00
2026-04-29T05:20:00Z,38.00,61.06
2026-04-29T05:21:00Z,38.00,64.03
2026-04-29T05:22:00Z,38.00,64.24
2026-04-29T05:23:00Z,38.00,61.00
2026-04-29T05:25:00Z,38.00,64.00
2026-04-29T05:26:00Z,38.00,64.00
2026-04-29T05:27:00Z,38.00,61.77
2026-04-29T05:28:00Z,36.00,61.77
2026-04-29T05:29:00Z,38.00,62.87
2026-04-29T05:30:00Z,38.00,61.00
2026-04-29T05:31:00Z,35.77,61.00
2026-04-29T05:32:00Z,35.77,62.00
2026-04-29T05:33:00Z,37.00,62.52
2026-04-29T05:34:00Z,37.00,62.00
2026-04-29T05:35:00Z,37.00,64.46
2026-04-29T05:41:00Z,37.00,64.46
2026-04-29T05:42:00Z,37.00,63.00
2026-04-29T05:44:00Z,37.00,63.00
2026-04-29T05:46:00Z,37.00,65.00
2026-04-29T05:51:00Z,36.00,65.00
2026-04-29T05:55:00Z,35.00,65.00
2026-04-29T05:58:00Z,36.00,65.00
2026-04-29T06:03:00Z,36.00,65.00
2026-04-29T06:07:00Z,36.00,65.00
2026-04-29T06:08:00Z,36.00,65.00
2026-04-29T06:10:00Z,36.00,65.00
2026-04-29T06:12:00Z,36.00,65.00
2026-04-29T06:13:00Z,36.00,65.00
2026-04-29T06:14:00Z,36.00,65.00
2026-04-29T06:15:00Z,36.00,65.00
2026-04-29T06:16:00Z,36.00,65.00
2026-04-29T06:17:00Z,36.00,65.00
2026-04-29T06:18:00Z,36.00,65.00
2026-04-29T06:20:00Z,36.00,65.00
2026-04-29T06:22:00Z,36.00,65.00
2026-04-29T06:24:00Z,36.00,65.00
2026-04-29T06:27:00Z,36.00,65.00
2026-04-29T06:28:00Z,36.00,65.00
2026-04-29T06:29:00Z,37.00,65.00
2026-04-29T06:32:00Z,37.00,65.00
2026-04-29T06:33:00Z,37.00,65.00
2026-04-29T06:34:00Z,37.00,63.00
2026-04-29T06:36:00Z,37.00,62.00
2026-04-29T06:37:00Z,37.00,65.00
2026-04-29T06:38:00Z,37.00,65.00
2026-04-29T06:39:00Z,36.92,65.00
2026-04-29T06:40:00Z,36.92,65.00
2026-04-29T06:43:00Z,37.00,62.00
2026-04-29T06:45:00Z,37.00,65.00
2026-04-29T06:46:00Z,37.00,65.00
2026-04-29T06:47:00Z,37.00,65.00
2026-04-29T06:48:00Z,37.00,65.00
2026-04-29T06:50:00Z,37.00,65.00
2026-04-29T06:52:00Z,37.00,65.00
2026-04-29T06:55:00Z,37.00,63.00
2026-04-29T06:58:00Z,37.00,65.00
2026-04-29T07:00:00Z,37.00,65.00
2026-04-29T07:03:00Z,37.00,65.00
2026-04-29T07:04:00Z,37.00,65.00
2026-04-29T07:08:00Z,37.00,65.00
2026-04-29T07:09:00Z,35.00,65.00
2026-04-29T07:10:00Z,37.00,65.00
2026-04-29T07:11:00Z,37.00,65.00
2026-04-29T07:14:00Z,37.00,65.00
2026-04-29T07:15:00Z,37.00,62.35
2026-04-29T07:16:00Z,37.00,62.00
2026-04-29T07:17:00Z,37.00,65.00
2026-04-29T07:18:00Z,37.00,65.00
2026-04-29T07:23:00Z,37.00,65.00
2026-04-29T07:25:00Z,35.00,65.00
2026-04-29T07:29:00Z,35.00,65.00
2026-04-29T07:31:00Z,35.00,65.00
2026-04-29T07:32:00Z,37.00,65.00
2026-04-29T07:33:00Z,37.00,65.00
2026-04-29T07:34:00Z,37.00,65.00
2026-04-29T07:35:00Z,37.00,65.00
2026-04-29T07:37:00Z,37.00,65.00
2026-04-29T07:38:00Z,37.00,65.00
2026-04-29T07:40:00Z,37.00,65.00
2026-04-29T07:41:00Z,37.00,65.00
2026-04-29T07:49:00Z,37.00,65.00
2026-04-29T07:50:00Z,37.00,64.00
2026-04-29T07:51:00Z,35.00,64.00
2026-04-29T07:55:00Z,36.00,64.00
2026-04-29T07:59:00Z,36.00,65.00
2026-04-29T08:00:00Z,36.00,65.00
2026-04-29T08:01:00Z,37.00,65.00
2026-04-29T08:02:00Z,37.00,64.00
2026-04-29T08:03:00Z,36.27,64.00
2026-04-29T08:07:00Z,36.27,64.00
2026-04-29T08:09:00Z,36.27,65.00
2026-04-29T08:10:00Z,36.27,65.00
2026-04-29T08:11:00Z,36.27,64.00
2026-04-29T08:12:00Z,37.00,64.00
2026-04-29T08:13:00Z,35.00,64.00
2026-04-29T08:25:00Z,35.00,65.00
2026-04-29T08:26:00Z,35.00,65.00
2026-04-29T08:31:00Z,37.00,65.00
2026-04-29T08:44:00Z,35.00,65.00
2026-04-29T08:45:00Z,35.00,64.00
2026-04-29T08:54:00Z,35.00,65.00
2026-04-29T08:57:00Z,37.00,65.00
2026-04-29T09:00:00Z,37.00,64.00
2026-04-29T09:01:00Z,37.00,64.00
2026-04-29T09:02:00Z,37.00,64.00
2026-04-29T09:04:00Z,37.00,65.00
2026-04-29T09:05:00Z,37.00,65.00
2026-04-29T09:06:00Z,37.56,65.00
2026-04-29T09:07:00Z,37.56,64.85
2026-04-29T09:08:00Z,37.00,62.58
2026-04-29T09:09:00Z,37.00,65.00
2026-04-29T09:10:00Z,37.97,63.02
2026-04-29T09:11:00Z,35.65,64.48
2026-04-29T09:12:00Z,36.56,64.15
2026-04-29T09:13:00Z,37.96,63.00
2026-04-29T09:14:00Z,35.66,65.31
2026-04-29T09:15:00Z,34.46,66.00
2026-04-29T09:16:00Z,32.57,66.00
2026-04-29T09:17:00Z,34.29,66.00
2026-04-29T09:18:00Z,34.23,65.88
2026-04-29T09:19:00Z,36.68,65.64
2026-04-29T09:20:00Z,37.39,64.48
2026-04-29T09:21:00Z,38.00,61.79
2026-04-29T09:22:00Z,37.24,64.50
2026-04-29T09:23:00Z,34.61,65.93
2026-04-29T09:24:00Z,32.67,66.00
2026-04-29T09:25:00Z,31.02,67.94
2026-04-29T09:26:00Z,31.00,69.75
2026-04-29T09:27:00Z,32.92,68.00
2026-04-29T09:28:00Z,33.27,67.09
2026-04-29T09:29:00Z,35.93,65.00
2026-04-29T09:30:00Z,37.67,66.66
2026-04-29T09:31:00Z,37.85,66.05
2026-04-29T09:32:00Z,33.54,69.00
2026-04-29T09:33:00Z,33.71,68.00
2026-04-29T09:34:00Z,30.37,71.11
2026-04-29T09:35:00Z,25.18,75.65
2026-04-29T09:36:00Z,31.63,69.27
2026-04-29T09:37:00Z,34.05,66.24
2026-04-29T09:38:00Z,34.05,63.37
2026-04-29T09:39:00Z,37.00,63.91
2026-04-29T09:40:00Z,38.83,64.34
2026-04-29T09:41:00Z,38.34,63.29
2026-04-29T09:42:00Z,38.34,65.97
2026-04-29T09:43:00Z,33.37,66.95
2026-04-29T09:44:00Z,31.00,69.53
2026-04-29T09:45:00Z,29.72,69.96
2026-04-29T09:46:00Z,36.44,65.32
2026-04-29T09:47:00Z,37.76,63.89
2026-04-29T09:48:00Z,40.83,60.82
2026-04-29T09:49:00Z,37.64,60.25
2026-04-29T09:50:00Z,34.98,65.22
2026-04-29T09:51:00Z,35.00,65.85
2026-04-29T09:52:00Z,35.90,65.22
2026-04-29T09:53:00Z,39.07,63.02
2026-04-29T09:54:00Z,40.26,61.02
2026-04-29T09:55:00Z,40.98,62.24
2026-04-29T09:56:00Z,38.00,63.44
2026-04-29T09:57:00Z,37.00,64.47
2026-04-29T09:58:00Z,38.66,64.61
2026-04-29T09:59:00Z,36.94,66.11
2026-04-29T10:00:00Z,37.79,62.30
2026-04-29T10:01:00Z,41.19,63.22
2026-04-29T10:02:00Z,43.33,57.02
2026-04-29T10:03:00Z,57.33,44.11
2026-04-29T10:04:00Z,64.15,36.53
2026-04-29T10:05:00Z,66.47,32.13
2026-04-29T10:06:00Z,66.71,34.62
2026-04-29T10:07:00Z,67.18,34.40
2026-04-29T10:08:00Z,65.10,35.97
2026-04-29T10:09:00Z,66.10,36.88
2026-04-29T10:10:00Z,59.48,41.59
2026-04-29T10:11:00Z,58.75,42.10
2026-04-29T10:12:00Z,67.78,34.34
2026-04-29T10:13:00Z,69.98,32.03
2026-04-29T10:14:00Z,68.28,34.23
2026-04-29T10:15:00Z,66.23,33.99
2026-04-29T10:16:00Z,67.80,35.49
2026-04-29T10:17:00Z,66.88,36.01
2026-04-29T10:18:00Z,71.87,29.10
2026-04-29T10:19:00Z,70.97,31.66
2026-04-29T10:20:00Z,65.14,35.97
2026-04-29T10:21:00Z,66.84,33.55
2026-04-29T10:22:00Z,70.56,33.17
2026-04-29T10:23:00Z,74.18,31.60
2026-04-29T10:24:00Z,71.61,26.21
2026-04-29T10:25:00Z,69.73,32.56
2026-04-29T10:26:00Z,69.94,33.03
2026-04-29T10:27:00Z,69.25,29.94
2026-04-29T10:28:00Z,70.97,29.76
2026-04-29T10:29:00Z,73.51,29.24
2026-04-29T10:30:00Z,83.73,21.19
2026-04-29T10:31:00Z,92.19,9.13
2026-04-29T10:32:00Z,94.84,6.58
2026-04-29T10:33:00Z,92.50,9.60
2026-04-29T10:34:00Z,95.92,4.15
2026-04-29T10:35:00Z,96.23,4.92
2026-04-29T10:36:00Z,97.96,3.54
2026-04-29T10:37:00Z,95.84,2.94
2026-04-29T10:38:00Z,95.90,4.14
2026-04-29T10:39:00Z,98.76,2.16
2026-04-29T10:40:00Z,98.32,1.20
2026-04-29T10:41:00Z,99.00,1.20
2026-04-29T10:42:00Z,99.00,1.20
2026-04-29T10:43:00Z,99.00,1.20
