# event_ticker=KXATPMATCH-26MAY08CILLAN
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Martin Landaluce
# fav_player=Marin Cilic
# dog_player=Martin Landaluce
# kalshi_date=2026-05-08
timestamp,Marin Cilic,Martin Landaluce
2026-05-09T12:23:00Z,29.55,71.17
2026-05-09T12:24:00Z,30.12,70.95
2026-05-09T12:25:00Z,31.51,71.08
2026-05-09T12:26:00Z,33.82,67.62
2026-05-09T12:27:00Z,33.45,68.00
2026-05-09T12:28:00Z,34.38,67.72
2026-05-09T12:29:00Z,34.72,66.95
2026-05-09T12:30:00Z,33.94,67.00
2026-05-09T12:31:00Z,33.06,67.33
2026-05-09T12:32:00Z,31.50,70.66
2026-05-09T12:33:00Z,32.17,70.64
2026-05-09T12:34:00Z,30.11,70.49
2026-05-09T12:35:00Z,30.30,71.76
2026-05-09T12:36:00Z,25.62,79.08
2026-05-09T12:37:00Z,16.74,86.55
2026-05-09T12:38:00Z,10.33,89.95
2026-05-09T12:39:00Z,10.68,90.03
2026-05-09T12:40:00Z,9.78,90.18
2026-05-09T12:41:00Z,10.32,90.50
2026-05-09T12:42:00Z,7.69,93.78
2026-05-09T12:43:00Z,5.72,93.70
2026-05-09T12:44:00Z,8.09,93.86
2026-05-09T12:45:00Z,7.17,93.10
2026-05-09T12:46:00Z,6.84,94.02
2026-05-09T12:47:00Z,4.41,95.33
2026-05-09T12:48:00Z,5.99,94.93
2026-05-09T12:49:00Z,7.47,93.00
2026-05-09T12:50:00Z,7.78,92.71
2026-05-09T12:51:00Z,9.76,91.06
2026-05-09T12:52:00Z,14.63,83.39
2026-05-09T12:53:00Z,11.97,88.36
2026-05-09T12:54:00Z,8.11,92.19
2026-05-09T12:55:00Z,8.51,92.22
2026-05-09T12:56:00Z,4.00,96.87
2026-05-09T12:57:00Z,3.12,96.63
2026-05-09T12:58:00Z,2.27,97.99
2026-05-09T12:59:00Z,2.38,96.43
2026-05-09T13:00:00Z,4.33,96.84
2026-05-09T13:01:00Z,5.00,96.00
2026-05-09T13:02:00Z,5.00,95.99
2026-05-09T13:03:00Z,3.15,97.77
2026-05-09T13:04:00Z,1.06,98.93
2026-05-09T13:05:00Z,1.04,99.00
2026-05-09T13:06:00Z,1.04,99.00
