# event_ticker=KXATPMATCH-26JAN08MEDMAJ
# final_score=6-7(4) 6-3 6-2
# score_resolution=6-7 6-3 6-2
# match_winner=Daniil Medvedev
# fav_player=Daniil Medvedev
# dog_player=Kamil Majchrzak
# kalshi_date=2026-01-08
timestamp,Daniil Medvedev,Kamil Majchrzak
2026-01-09T10:32:00Z,86.05,16.00
2026-01-09T10:33:00Z,86.96,16.00
2026-01-09T10:35:00Z,87.00,16.00
2026-01-09T10:36:00Z,87.00,15.95
2026-01-09T10:39:00Z,87.00,16.00
2026-01-09T10:40:00Z,87.00,16.00
2026-01-09T10:41:00Z,87.00,16.00
2026-01-09T10:43:00Z,87.00,16.00
2026-01-09T10:44:00Z,87.00,16.00
2026-01-09T10:45:00Z,86.00,16.00
2026-01-09T10:46:00Z,86.97,16.00
2026-01-09T10:47:00Z,86.59,14.37
2026-01-09T10:48:00Z,86.59,14.35
2026-01-09T10:49:00Z,86.02,15.00
2026-01-09T10:50:00Z,87.50,12.06
2026-01-09T10:51:00Z,89.01,10.00
2026-01-09T10:52:00Z,87.34,12.76
2026-01-09T10:53:00Z,88.06,12.85
2026-01-09T10:54:00Z,85.00,15.37
2026-01-09T10:55:00Z,85.00,15.45
2026-01-09T10:56:00Z,85.00,16.27
2026-01-09T10:57:00Z,86.00,16.27
2026-01-09T10:58:00Z,84.13,17.12
2026-01-09T10:59:00Z,83.98,18.00
2026-01-09T11:00:00Z,85.00,17.31
2026-01-09T11:01:00Z,86.00,17.41
2026-01-09T11:02:00Z,84.60,18.00
2026-01-09T11:03:00Z,85.04,14.51
2026-01-09T11:04:00Z,85.04,14.79
2026-01-09T11:05:00Z,85.48,14.69
2026-01-09T11:06:00Z,83.05,18.95
2026-01-09T11:07:00Z,83.00,17.75
2026-01-09T11:08:00Z,82.74,18.55
2026-01-09T11:09:00Z,82.14,19.00
2026-01-09T11:10:00Z,80.89,19.72
2026-01-09T11:11:00Z,73.20,27.83
2026-01-09T11:12:00Z,69.10,31.71
2026-01-09T11:13:00Z,74.17,27.16
2026-01-09T11:14:00Z,80.36,19.24
2026-01-09T11:15:00Z,80.98,20.51
2026-01-09T11:16:00Z,81.00,20.69
2026-01-09T11:17:00Z,78.06,21.79
2026-01-09T11:18:00Z,78.10,23.42
2026-01-09T11:19:00Z,81.00,18.84
2026-01-09T11:20:00Z,83.84,16.77
2026-01-09T11:21:00Z,79.52,21.33
2026-01-09T11:22:00Z,76.92,24.83
2026-01-09T11:23:00Z,76.00,24.38
2026-01-09T11:24:00Z,74.03,26.24
2026-01-09T11:25:00Z,75.63,25.64
2026-01-09T11:26:00Z,79.64,20.37
2026-01-09T11:27:00Z,79.14,22.73
2026-01-09T11:28:00Z,78.08,25.22
2026-01-09T11:29:00Z,75.00,26.07
2026-01-09T11:30:00Z,74.74,26.11
2026-01-09T11:31:00Z,72.10,26.66
2026-01-09T11:32:00Z,77.40,21.18
2026-01-09T11:33:00Z,75.94,24.12
2026-01-09T11:34:00Z,76.78,25.59
2026-01-09T11:35:00Z,74.45,26.83
2026-01-09T11:36:00Z,73.99,26.92
2026-01-09T11:37:00Z,74.72,26.35
2026-01-09T11:38:00Z,79.64,22.02
2026-01-09T11:39:00Z,79.09,22.91
2026-01-09T11:40:00Z,81.53,18.38
2026-01-09T11:41:00Z,83.04,18.73
2026-01-09T11:42:00Z,82.41,17.62
2026-01-09T11:43:00Z,81.10,22.08
2026-01-09T11:44:00Z,71.27,28.92
2026-01-09T11:45:00Z,66.53,33.35
2026-01-09T11:46:00Z,66.16,34.08
2026-01-09T11:47:00Z,62.67,38.22
2026-01-09T11:48:00Z,54.81,45.26
2026-01-09T11:49:00Z,54.97,45.45
2026-01-09T11:50:00Z,54.97,45.60
2026-01-09T11:51:00Z,55.97,45.99
2026-01-09T11:52:00Z,57.09,44.04
2026-01-09T11:53:00Z,57.77,45.00
2026-01-09T11:54:00Z,58.00,44.57
2026-01-09T11:55:00Z,55.52,45.47
2026-01-09T11:56:00Z,55.65,44.71
2026-01-09T11:57:00Z,60.65,41.00
2026-01-09T11:58:00Z,56.19,45.35
2026-01-09T11:59:00Z,54.12,47.61
2026-01-09T12:00:00Z,46.18,52.88
2026-01-09T12:01:00Z,35.20,62.28
2026-01-09T12:02:00Z,41.41,59.67
2026-01-09T12:03:00Z,50.25,49.69
2026-01-09T12:04:00Z,56.02,44.35
2026-01-09T12:05:00Z,56.63,45.69
2026-01-09T12:06:00Z,58.86,40.98
2026-01-09T12:07:00Z,59.10,41.20
2026-01-09T12:08:00Z,61.35,41.87
2026-01-09T12:09:00Z,55.50,44.10
2026-01-09T12:10:00Z,53.60,48.51
2026-01-09T12:11:00Z,54.85,45.81
2026-01-09T12:12:00Z,57.48,43.05
2026-01-09T12:13:00Z,58.35,43.60
2026-01-09T12:14:00Z,60.98,38.57
2026-01-09T12:15:00Z,59.50,41.63
2026-01-09T12:16:00Z,62.01,38.08
2026-01-09T12:17:00Z,70.08,29.11
2026-01-09T12:18:00Z,77.04,21.80
2026-01-09T12:19:00Z,77.59,22.88
2026-01-09T12:20:00Z,77.96,22.21
2026-01-09T12:21:00Z,77.00,24.15
2026-01-09T12:22:00Z,75.26,25.64
2026-01-09T12:23:00Z,73.94,26.44
2026-01-09T12:24:00Z,72.15,28.06
2026-01-09T12:25:00Z,64.31,36.27
2026-01-09T12:26:00Z,68.41,32.48
2026-01-09T12:27:00Z,75.09,24.28
2026-01-09T12:28:00Z,76.00,24.99
2026-01-09T12:29:00Z,75.21,25.16
2026-01-09T12:30:00Z,80.44,18.11
2026-01-09T12:31:00Z,85.31,16.22
2026-01-09T12:32:00Z,82.90,17.61
2026-01-09T12:33:00Z,84.64,13.68
2026-01-09T12:34:00Z,91.09,9.57
2026-01-09T12:35:00Z,91.15,7.72
2026-01-09T12:36:00Z,90.86,9.95
2026-01-09T12:37:00Z,92.70,8.01
2026-01-09T12:38:00Z,92.01,8.00
2026-01-09T12:39:00Z,93.14,6.87
2026-01-09T12:40:00Z,91.68,9.04
2026-01-09T12:41:00Z,92.83,7.02
2026-01-09T12:42:00Z,90.61,9.04
2026-01-09T12:43:00Z,89.98,10.00
2026-01-09T12:44:00Z,91.31,9.62
2026-01-09T12:45:00Z,93.00,7.04
2026-01-09T12:46:00Z,94.68,6.65
2026-01-09T12:47:00Z,94.04,7.44
2026-01-09T12:48:00Z,95.66,4.37
2026-01-09T12:49:00Z,98.65,1.26
2026-01-09T12:50:00Z,99.00,1.00
2026-01-09T12:51:00Z,99.00,1.00
2026-01-09T12:52:00Z,98.88,1.00
2026-01-09T12:53:00Z,99.00,1.00
2026-01-09T12:54:00Z,99.00,1.00
2026-01-09T12:55:00Z,99.00,1.00
2026-01-09T12:56:00Z,99.00,1.00
2026-01-09T12:57:00Z,99.00,1.00
2026-01-09T12:58:00Z,99.00,1.00
2026-01-09T12:59:00Z,99.00,1.00
2026-01-09T13:00:00Z,99.00,1.00
2026-01-09T13:01:00Z,99.00,1.00
2026-01-09T13:02:00Z,99.00,1.00
2026-01-09T13:03:00Z,99.00,1.00
2026-01-09T13:04:00Z,99.00,1.00
2026-01-09T13:05:00Z,99.00,1.00
2026-01-09T13:06:00Z,99.00,1.00
2026-01-09T13:07:00Z,99.00,1.00
