# event_ticker=KXATPMATCH-25OCT22POPBER
# final_score=7-6(5) 6-3
# score_resolution=6-7 3-6
# match_winner=Matteo Berrettini
# fav_player=Alexei Popyrin
# dog_player=Matteo Berrettini
# kalshi_date=2025-10-22
timestamp,Alexei Popyrin,Matteo Berrettini
2025-10-22T10:25:00Z,43.00,58.00
2025-10-22T10:27:00Z,43.00,58.00
2025-10-22T10:32:00Z,43.00,58.00
2025-10-22T10:33:00Z,43.00,58.00
2025-10-22T10:35:00Z,43.00,58.00
2025-10-22T10:38:00Z,43.00,58.00
2025-10-22T10:55:00Z,43.00,58.00
2025-10-22T11:01:00Z,43.00,58.00
2025-10-22T11:04:00Z,43.00,58.00
2025-10-22T11:05:00Z,43.00,58.00
2025-10-22T11:06:00Z,43.00,58.00
2025-10-22T11:08:00Z,43.00,58.00
2025-10-22T11:12:00Z,43.00,57.00
2025-10-22T11:13:00Z,43.00,57.00
2025-10-22T11:14:00Z,43.00,58.39
2025-10-22T11:18:00Z,43.00,58.03
2025-10-22T11:22:00Z,43.00,58.03
2025-10-22T11:23:00Z,43.00,58.03
2025-10-22T11:25:00Z,43.00,58.03
2025-10-22T11:26:00Z,43.00,59.00
2025-10-22T11:27:00Z,42.00,59.00
2025-10-22T11:29:00Z,42.00,59.00
2025-10-22T11:32:00Z,42.00,58.14
2025-10-22T11:33:00Z,42.00,59.00
2025-10-22T11:34:00Z,42.00,59.00
2025-10-22T11:35:00Z,42.00,59.00
2025-10-22T11:37:00Z,42.00,59.00
2025-10-22T11:38:00Z,42.00,59.00
2025-10-22T11:39:00Z,42.00,59.00
2025-10-22T11:40:00Z,42.00,59.00
2025-10-22T11:41:00Z,42.00,59.00
2025-10-22T11:42:00Z,42.00,57.02
2025-10-22T11:43:00Z,43.73,57.24
2025-10-22T11:44:00Z,47.59,64.18
2025-10-22T11:45:00Z,40.31,63.99
2025-10-22T11:46:00Z,41.19,62.00
2025-10-22T11:47:00Z,41.20,62.00
2025-10-22T11:48:00Z,42.00,57.00
2025-10-22T11:49:00Z,42.00,56.79
2025-10-22T11:50:00Z,42.00,59.12
2025-10-22T11:51:00Z,42.00,60.00
2025-10-22T11:52:00Z,43.00,60.00
2025-10-22T11:53:00Z,43.10,58.00
2025-10-22T11:54:00Z,45.67,58.00
2025-10-22T11:56:00Z,42.57,58.00
2025-10-22T11:57:00Z,42.57,58.26
2025-10-22T11:58:00Z,42.57,60.00
2025-10-22T11:59:00Z,42.00,60.00
2025-10-22T12:00:00Z,42.00,60.00
2025-10-22T12:01:00Z,42.86,58.72
2025-10-22T12:02:00Z,44.00,57.00
2025-10-22T12:03:00Z,44.00,59.64
2025-10-22T12:04:00Z,45.00,58.41
2025-10-22T12:05:00Z,45.00,60.00
2025-10-22T12:06:00Z,45.00,61.00
2025-10-22T12:07:00Z,43.00,60.00
2025-10-22T12:08:00Z,42.00,58.82
2025-10-22T12:09:00Z,43.00,57.53
2025-10-22T12:10:00Z,43.00,57.00
2025-10-22T12:11:00Z,53.38,57.24
2025-10-22T12:12:00Z,57.17,57.07
2025-10-22T12:13:00Z,52.38,53.13
2025-10-22T12:14:00Z,40.10,60.00
2025-10-22T12:15:00Z,41.41,59.00
2025-10-22T12:16:00Z,41.41,57.00
2025-10-22T12:17:00Z,40.01,61.33
2025-10-22T12:18:00Z,37.97,61.05
2025-10-22T12:19:00Z,39.87,62.73
2025-10-22T12:20:00Z,39.87,61.87
2025-10-22T12:21:00Z,41.80,58.21
2025-10-22T12:22:00Z,41.80,57.99
2025-10-22T12:23:00Z,41.80,63.05
2025-10-22T12:24:00Z,37.95,63.29
2025-10-22T12:25:00Z,38.00,63.29
2025-10-22T12:26:00Z,41.66,60.06
2025-10-22T12:27:00Z,43.17,59.48
2025-10-22T12:28:00Z,40.98,60.86
2025-10-22T12:29:00Z,33.81,68.33
2025-10-22T12:30:00Z,30.03,71.13
2025-10-22T12:31:00Z,28.51,72.12
2025-10-22T12:32:00Z,28.51,77.45
2025-10-22T12:33:00Z,40.01,60.55
2025-10-22T12:34:00Z,53.97,46.26
2025-10-22T12:35:00Z,52.03,51.02
2025-10-22T12:36:00Z,37.39,71.32
2025-10-22T12:37:00Z,17.83,80.00
2025-10-22T12:38:00Z,22.16,78.21
2025-10-22T12:39:00Z,24.10,77.24
2025-10-22T12:40:00Z,20.09,80.86
2025-10-22T12:41:00Z,21.97,80.00
2025-10-22T12:42:00Z,20.05,83.93
2025-10-22T12:43:00Z,23.00,83.93
2025-10-22T12:44:00Z,22.98,78.12
2025-10-22T12:45:00Z,25.88,76.04
2025-10-22T12:46:00Z,24.17,76.13
2025-10-22T12:47:00Z,22.05,79.00
2025-10-22T12:48:00Z,24.12,78.70
2025-10-22T12:49:00Z,23.76,76.78
2025-10-22T12:50:00Z,19.29,81.69
2025-10-22T12:51:00Z,15.43,85.25
2025-10-22T12:52:00Z,21.60,78.63
2025-10-22T12:53:00Z,23.43,79.00
2025-10-22T12:54:00Z,23.00,77.18
2025-10-22T12:55:00Z,22.04,80.91
2025-10-22T12:56:00Z,19.73,81.72
2025-10-22T12:57:00Z,20.03,80.83
2025-10-22T12:58:00Z,22.27,80.00
2025-10-22T12:59:00Z,22.36,78.95
2025-10-22T13:00:00Z,22.99,79.00
2025-10-22T13:01:00Z,19.28,84.42
2025-10-22T13:02:00Z,18.40,83.94
2025-10-22T13:03:00Z,14.41,88.01
2025-10-22T13:04:00Z,9.41,89.26
2025-10-22T13:05:00Z,3.00,97.62
2025-10-22T13:06:00Z,3.03,96.93
2025-10-22T13:07:00Z,2.63,96.85
2025-10-22T13:08:00Z,3.41,96.97
2025-10-22T13:09:00Z,3.80,96.98
2025-10-22T13:10:00Z,8.47,94.79
2025-10-22T13:11:00Z,4.68,94.72
2025-10-22T13:12:00Z,3.45,98.01
2025-10-22T13:13:00Z,3.00,97.97
2025-10-22T13:14:00Z,2.00,98.98
2025-10-22T13:15:00Z,1.00,98.98
2025-10-22T13:16:00Z,1.00,99.00
