# event_ticker=KXATPMATCH-26MAR18JODHAN
# final_score=6-4 4-6 6-1
# score_resolution=4-6 6-4 1-6
# match_winner=Rafael Jodar
# fav_player=Yannick Hanfmann
# dog_player=Rafael Jodar
# kalshi_date=2026-03-18
timestamp,Yannick Hanfmann,Rafael Jodar
2026-03-19T13:50:00Z,44.00,58.00
2026-03-19T13:52:00Z,44.00,57.18
2026-03-19T13:54:00Z,44.00,58.00
2026-03-19T13:56:00Z,43.00,58.00
2026-03-19T13:57:00Z,44.00,58.00
2026-03-19T13:58:00Z,44.00,58.00
2026-03-19T13:59:00Z,44.00,58.00
2026-03-19T14:02:00Z,44.00,58.00
2026-03-19T14:03:00Z,44.00,58.00
2026-03-19T14:04:00Z,44.00,58.00
2026-03-19T14:06:00Z,44.00,58.00
2026-03-19T14:07:00Z,44.00,58.00
2026-03-19T14:08:00Z,44.00,58.00
2026-03-19T14:09:00Z,44.00,58.00
2026-03-19T14:10:00Z,44.00,58.00
2026-03-19T14:11:00Z,44.00,58.00
2026-03-19T14:12:00Z,44.00,58.00
2026-03-19T14:13:00Z,42.53,58.00
2026-03-19T14:14:00Z,41.04,60.72
2026-03-19T14:15:00Z,41.99,60.67
2026-03-19T14:16:00Z,40.85,61.34
2026-03-19T14:17:00Z,41.00,61.00
2026-03-19T14:18:00Z,44.11,56.97
2026-03-19T14:19:00Z,45.16,56.46
2026-03-19T14:20:00Z,45.00,53.00
2026-03-19T14:21:00Z,46.41,53.34
2026-03-19T14:22:00Z,43.65,56.90
2026-03-19T14:23:00Z,44.00,57.00
2026-03-19T14:24:00Z,41.01,57.00
2026-03-19T14:25:00Z,40.91,62.04
2026-03-19T14:26:00Z,42.87,59.44
2026-03-19T14:27:00Z,44.93,53.91
2026-03-19T14:28:00Z,45.28,57.73
2026-03-19T14:29:00Z,44.32,58.01
2026-03-19T14:30:00Z,41.66,59.00
2026-03-19T14:31:00Z,41.66,59.00
2026-03-19T14:32:00Z,45.31,57.94
2026-03-19T14:33:00Z,48.00,52.30
2026-03-19T14:34:00Z,54.63,47.49
2026-03-19T14:35:00Z,53.98,49.23
2026-03-19T14:36:00Z,46.57,52.43
2026-03-19T14:37:00Z,44.00,57.00
2026-03-19T14:38:00Z,44.00,57.00
2026-03-19T14:39:00Z,44.66,53.00
2026-03-19T14:40:00Z,49.80,51.62
2026-03-19T14:41:00Z,47.26,53.47
2026-03-19T14:42:00Z,47.14,55.79
2026-03-19T14:43:00Z,42.16,58.40
2026-03-19T14:44:00Z,40.41,60.90
2026-03-19T14:45:00Z,41.00,60.90
2026-03-19T14:46:00Z,39.09,60.00
2026-03-19T14:47:00Z,34.04,69.41
2026-03-19T14:48:00Z,22.02,77.10
2026-03-19T14:49:00Z,18.58,80.63
2026-03-19T14:50:00Z,18.95,81.71
2026-03-19T14:51:00Z,19.12,81.33
2026-03-19T14:52:00Z,24.57,78.36
2026-03-19T14:53:00Z,25.20,75.99
2026-03-19T14:54:00Z,17.09,82.76
2026-03-19T14:55:00Z,16.93,84.88
2026-03-19T14:56:00Z,18.04,82.18
2026-03-19T14:57:00Z,15.59,87.00
2026-03-19T14:58:00Z,15.94,85.18
2026-03-19T14:59:00Z,22.14,80.70
2026-03-19T15:00:00Z,24.19,75.58
2026-03-19T15:01:00Z,28.66,75.99
2026-03-19T15:02:00Z,29.42,72.85
2026-03-19T15:03:00Z,28.91,71.29
2026-03-19T15:04:00Z,35.72,65.79
2026-03-19T15:05:00Z,35.98,65.01
2026-03-19T15:06:00Z,35.06,65.40
2026-03-19T15:07:00Z,31.85,68.04
2026-03-19T15:08:00Z,24.42,73.30
2026-03-19T15:09:00Z,29.81,71.75
2026-03-19T15:10:00Z,33.28,69.37
2026-03-19T15:11:00Z,33.51,64.31
2026-03-19T15:12:00Z,38.48,61.57
2026-03-19T15:13:00Z,40.69,62.34
2026-03-19T15:14:00Z,37.86,64.03
2026-03-19T15:15:00Z,37.00,63.99
2026-03-19T15:16:00Z,34.39,64.59
2026-03-19T15:17:00Z,30.16,71.08
2026-03-19T15:18:00Z,23.68,77.80
2026-03-19T15:19:00Z,22.73,78.34
2026-03-19T15:20:00Z,30.90,70.27
2026-03-19T15:21:00Z,30.06,72.63
2026-03-19T15:22:00Z,19.05,80.97
2026-03-19T15:23:00Z,19.89,81.76
2026-03-19T15:24:00Z,19.31,81.88
2026-03-19T15:25:00Z,23.12,80.66
2026-03-19T15:26:00Z,38.33,62.13
2026-03-19T15:27:00Z,38.79,62.41
2026-03-19T15:28:00Z,39.71,61.43
2026-03-19T15:29:00Z,43.01,55.93
2026-03-19T15:30:00Z,45.38,55.48
2026-03-19T15:31:00Z,44.48,56.48
2026-03-19T15:32:00Z,43.00,57.23
2026-03-19T15:33:00Z,43.00,58.26
2026-03-19T15:34:00Z,47.52,53.77
2026-03-19T15:35:00Z,49.30,50.20
2026-03-19T15:36:00Z,48.33,51.98
2026-03-19T15:37:00Z,48.02,52.45
2026-03-19T15:38:00Z,47.32,53.00
2026-03-19T15:39:00Z,48.00,52.93
2026-03-19T15:40:00Z,48.24,53.00
2026-03-19T15:41:00Z,48.96,51.07
2026-03-19T15:42:00Z,48.62,52.48
2026-03-19T15:43:00Z,47.78,52.92
2026-03-19T15:44:00Z,41.83,58.72
2026-03-19T15:45:00Z,39.53,60.58
2026-03-19T15:46:00Z,38.88,61.99
2026-03-19T15:47:00Z,35.53,66.86
2026-03-19T15:48:00Z,27.67,75.66
2026-03-19T15:49:00Z,14.79,85.18
2026-03-19T15:50:00Z,14.00,86.23
2026-03-19T15:51:00Z,21.57,80.32
2026-03-19T15:52:00Z,14.42,87.77
2026-03-19T15:53:00Z,10.01,89.74
2026-03-19T15:54:00Z,9.67,89.98
2026-03-19T15:55:00Z,10.46,90.03
2026-03-19T15:56:00Z,10.85,90.39
2026-03-19T15:57:00Z,6.01,93.71
2026-03-19T15:58:00Z,1.89,98.58
2026-03-19T15:59:00Z,1.00,99.00
2026-03-19T16:00:00Z,1.00,99.00
2026-03-19T16:01:00Z,1.00,99.00
2026-03-19T16:02:00Z,1.00,99.00
2026-03-19T16:03:00Z,1.00,99.00
2026-03-19T16:04:00Z,1.00,99.00
2026-03-19T16:05:00Z,1.00,99.00
2026-03-19T16:06:00Z,1.00,99.00
2026-03-19T16:07:00Z,1.00,99.00
2026-03-19T16:08:00Z,1.00,99.00
2026-03-19T16:09:00Z,1.00,99.00
2026-03-19T16:10:00Z,1.00,99.00
2026-03-19T16:11:00Z,1.00,99.00
2026-03-19T16:12:00Z,1.00,99.00
