# event_ticker=KXATPMATCH-26APR07MUSVAC
# final_score=7-6(6) 7-5
# score_resolution=6-7 5-7
# match_winner=Valentin Vacherot
# fav_player=Lorenzo Musetti
# dog_player=Valentin Vacherot
# kalshi_date=2026-04-07
timestamp,Lorenzo Musetti,Valentin Vacherot
2026-04-08T14:22:00Z,67.00,34.00
2026-04-08T14:23:00Z,67.00,34.00
2026-04-08T14:24:00Z,67.00,34.74
2026-04-08T14:25:00Z,67.00,34.74
2026-04-08T14:26:00Z,67.00,35.00
2026-04-08T14:27:00Z,67.00,35.00
2026-04-08T14:28:00Z,67.00,35.00
2026-04-08T14:29:00Z,67.00,35.00
2026-04-08T14:33:00Z,67.00,35.00
2026-04-08T14:34:00Z,67.00,35.00
2026-04-08T14:35:00Z,67.00,35.00
2026-04-08T14:36:00Z,67.00,35.00
2026-04-08T14:37:00Z,67.00,35.00
2026-04-08T14:38:00Z,67.00,35.00
2026-04-08T14:39:00Z,67.00,35.00
2026-04-08T14:40:00Z,67.00,35.00
2026-04-08T14:41:00Z,66.67,35.00
2026-04-08T14:43:00Z,66.67,35.00
2026-04-08T14:44:00Z,66.00,35.00
2026-04-08T14:47:00Z,66.00,34.00
2026-04-08T14:48:00Z,66.91,34.00
2026-04-08T14:49:00Z,66.00,34.54
2026-04-08T14:50:00Z,67.00,34.54
2026-04-08T14:51:00Z,67.00,35.00
2026-04-08T14:52:00Z,67.00,35.00
2026-04-08T14:53:00Z,68.00,34.00
2026-04-08T14:55:00Z,68.00,34.00
2026-04-08T14:56:00Z,68.00,34.00
2026-04-08T14:57:00Z,67.44,34.00
2026-04-08T14:58:00Z,68.00,34.00
2026-04-08T14:59:00Z,68.00,34.00
2026-04-08T15:00:00Z,68.00,34.00
2026-04-08T15:01:00Z,68.00,34.00
2026-04-08T15:02:00Z,68.00,34.00
2026-04-08T15:03:00Z,67.89,34.00
2026-04-08T15:04:00Z,67.85,34.00
2026-04-08T15:05:00Z,66.08,34.00
2026-04-08T15:06:00Z,67.93,34.00
2026-04-08T15:07:00Z,67.87,34.00
2026-04-08T15:08:00Z,67.99,33.00
2026-04-08T15:09:00Z,67.97,33.00
2026-04-08T15:10:00Z,67.93,33.00
2026-04-08T15:11:00Z,67.00,33.00
2026-04-08T15:12:00Z,68.00,34.00
2026-04-08T15:13:00Z,68.00,34.00
2026-04-08T15:14:00Z,68.00,34.00
2026-04-08T15:15:00Z,68.00,34.00
2026-04-08T15:16:00Z,68.00,33.79
2026-04-08T15:17:00Z,68.00,33.00
2026-04-08T15:18:00Z,68.00,33.00
2026-04-08T15:20:00Z,68.00,33.00
2026-04-08T15:21:00Z,68.00,33.72
2026-04-08T15:22:00Z,68.00,33.00
2026-04-08T15:24:00Z,68.00,33.00
2026-04-08T15:25:00Z,68.00,33.00
2026-04-08T15:26:00Z,68.00,33.43
2026-04-08T15:27:00Z,68.00,33.00
2026-04-08T15:28:00Z,68.00,33.00
2026-04-08T15:29:00Z,68.00,33.96
2026-04-08T15:30:00Z,68.00,33.00
2026-04-08T15:31:00Z,68.00,34.00
2026-04-08T15:32:00Z,68.00,34.00
2026-04-08T15:33:00Z,68.00,34.47
2026-04-08T15:34:00Z,68.00,34.80
2026-04-08T15:35:00Z,68.00,34.80
2026-04-08T15:36:00Z,68.13,34.00
2026-04-08T15:37:00Z,69.00,34.00
2026-04-08T15:38:00Z,69.00,34.00
2026-04-08T15:39:00Z,69.00,34.00
2026-04-08T15:40:00Z,69.00,33.00
2026-04-08T15:41:00Z,69.00,33.85
2026-04-08T15:42:00Z,67.02,35.42
2026-04-08T15:43:00Z,68.00,34.95
2026-04-08T15:44:00Z,68.00,34.91
2026-04-08T15:45:00Z,68.00,34.94
2026-04-08T15:46:00Z,67.09,34.23
2026-04-08T15:47:00Z,68.00,34.00
2026-04-08T15:48:00Z,68.00,34.00
2026-04-08T15:49:00Z,68.00,34.75
2026-04-08T15:50:00Z,68.00,33.90
2026-04-08T15:51:00Z,68.00,34.09
2026-04-08T15:52:00Z,68.00,34.16
2026-04-08T15:53:00Z,68.20,34.00
2026-04-08T15:54:00Z,69.00,33.94
2026-04-08T15:55:00Z,68.94,33.93
2026-04-08T15:56:00Z,69.00,34.00
2026-04-08T15:57:00Z,68.99,33.92
2026-04-08T15:58:00Z,70.25,32.33
2026-04-08T15:59:00Z,75.76,27.12
2026-04-08T16:00:00Z,79.07,22.75
2026-04-08T16:01:00Z,77.89,26.34
2026-04-08T16:02:00Z,80.00,20.98
2026-04-08T16:03:00Z,78.50,22.31
2026-04-08T16:04:00Z,80.89,20.05
2026-04-08T16:05:00Z,78.58,21.81
2026-04-08T16:06:00Z,70.24,31.22
2026-04-08T16:07:00Z,65.63,35.18
2026-04-08T16:08:00Z,62.02,39.20
2026-04-08T16:09:00Z,58.79,41.10
2026-04-08T16:10:00Z,59.00,41.51
2026-04-08T16:11:00Z,60.64,41.40
2026-04-08T16:12:00Z,60.78,41.74
2026-04-08T16:13:00Z,64.90,35.01
2026-04-08T16:14:00Z,68.50,33.30
2026-04-08T16:15:00Z,66.11,35.29
2026-04-08T16:16:00Z,62.98,37.90
2026-04-08T16:17:00Z,62.18,38.43
2026-04-08T16:18:00Z,62.00,39.99
2026-04-08T16:19:00Z,63.11,37.22
2026-04-08T16:20:00Z,66.72,35.90
2026-04-08T16:21:00Z,64.89,35.40
2026-04-08T16:22:00Z,65.31,35.21
2026-04-08T16:23:00Z,62.98,37.07
2026-04-08T16:24:00Z,63.46,37.98
2026-04-08T16:25:00Z,63.79,35.35
2026-04-08T16:26:00Z,64.30,35.52
2026-04-08T16:27:00Z,62.07,38.78
2026-04-08T16:28:00Z,64.99,37.15
2026-04-08T16:29:00Z,63.05,37.08
2026-04-08T16:30:00Z,65.54,33.55
2026-04-08T16:31:00Z,64.55,36.48
2026-04-08T16:32:00Z,72.66,28.47
2026-04-08T16:33:00Z,66.12,33.92
2026-04-08T16:34:00Z,62.99,37.82
2026-04-08T16:35:00Z,63.21,38.00
2026-04-08T16:36:00Z,67.04,34.42
2026-04-08T16:37:00Z,64.14,34.73
2026-04-08T16:38:00Z,67.08,36.00
2026-04-08T16:39:00Z,60.69,43.15
2026-04-08T16:40:00Z,54.58,46.64
2026-04-08T16:41:00Z,64.80,37.76
2026-04-08T16:42:00Z,63.13,41.22
2026-04-08T16:43:00Z,64.58,35.88
2026-04-08T16:44:00Z,64.31,34.78
2026-04-08T16:45:00Z,60.17,41.48
2026-04-08T16:46:00Z,61.69,39.77
2026-04-08T16:47:00Z,60.46,41.00
2026-04-08T16:48:00Z,57.89,45.84
2026-04-08T16:49:00Z,57.49,45.87
2026-04-08T16:50:00Z,59.05,41.97
2026-04-08T16:51:00Z,61.65,40.69
2026-04-08T16:52:00Z,60.00,42.24
2026-04-08T16:53:00Z,55.07,46.41
2026-04-08T16:54:00Z,52.86,48.75
2026-04-08T16:55:00Z,49.48,51.55
2026-04-08T16:56:00Z,57.66,44.06
2026-04-08T16:57:00Z,61.84,40.51
2026-04-08T16:58:00Z,64.98,35.95
2026-04-08T16:59:00Z,72.52,25.61
2026-04-08T17:00:00Z,76.95,23.31
2026-04-08T17:01:00Z,79.43,22.93
2026-04-08T17:02:00Z,84.27,17.68
2026-04-08T17:03:00Z,79.34,20.87
2026-04-08T17:04:00Z,73.54,27.63
2026-04-08T17:05:00Z,70.56,34.98
2026-04-08T17:06:00Z,60.47,39.44
2026-04-08T17:07:00Z,70.28,29.95
2026-04-08T17:08:00Z,68.34,30.36
2026-04-08T17:09:00Z,60.25,36.89
2026-04-08T17:10:00Z,47.33,50.38
2026-04-08T17:11:00Z,44.42,56.07
2026-04-08T17:12:00Z,45.63,56.19
2026-04-08T17:13:00Z,42.83,57.82
2026-04-08T17:14:00Z,44.36,63.37
2026-04-08T17:15:00Z,46.03,53.36
2026-04-08T17:16:00Z,48.55,52.80
2026-04-08T17:17:00Z,48.95,51.87
2026-04-08T17:18:00Z,46.32,55.16
2026-04-08T17:19:00Z,44.58,56.78
2026-04-08T17:20:00Z,42.43,58.84
2026-04-08T17:21:00Z,45.40,53.93
2026-04-08T17:22:00Z,46.68,53.93
2026-04-08T17:23:00Z,38.44,59.43
2026-04-08T17:24:00Z,37.92,60.71
2026-04-08T17:25:00Z,39.74,62.19
2026-04-08T17:26:00Z,45.45,54.45
2026-04-08T17:27:00Z,46.96,53.06
2026-04-08T17:28:00Z,46.35,54.89
2026-04-08T17:29:00Z,41.39,60.62
2026-04-08T17:30:00Z,40.81,60.67
2026-04-08T17:31:00Z,43.27,58.77
2026-04-08T17:32:00Z,38.75,62.82
2026-04-08T17:33:00Z,39.01,61.94
2026-04-08T17:34:00Z,42.34,57.96
2026-04-08T17:35:00Z,42.68,57.52
2026-04-08T17:36:00Z,44.65,55.80
2026-04-08T17:37:00Z,50.60,49.30
2026-04-08T17:38:00Z,48.70,51.07
2026-04-08T17:39:00Z,43.28,56.09
2026-04-08T17:40:00Z,39.92,60.66
2026-04-08T17:41:00Z,35.26,65.27
2026-04-08T17:42:00Z,19.93,79.95
2026-04-08T17:43:00Z,13.60,86.94
2026-04-08T17:44:00Z,13.41,86.90
2026-04-08T17:45:00Z,12.35,87.42
2026-04-08T17:46:00Z,13.83,87.63
2026-04-08T17:47:00Z,12.54,89.08
2026-04-08T17:48:00Z,19.59,77.68
2026-04-08T17:49:00Z,20.18,79.78
2026-04-08T17:50:00Z,13.57,87.68
2026-04-08T17:51:00Z,8.11,92.08
2026-04-08T17:52:00Z,7.25,93.19
2026-04-08T17:53:00Z,7.80,92.53
2026-04-08T17:54:00Z,10.25,90.56
2026-04-08T17:55:00Z,10.50,89.91
2026-04-08T17:56:00Z,12.75,89.10
2026-04-08T17:57:00Z,22.78,78.85
2026-04-08T17:58:00Z,23.55,76.56
2026-04-08T17:59:00Z,41.17,62.70
2026-04-08T18:00:00Z,41.14,59.70
2026-04-08T18:01:00Z,22.71,79.45
2026-04-08T18:02:00Z,18.56,82.18
2026-04-08T18:03:00Z,11.42,88.81
2026-04-08T18:04:00Z,9.91,90.58
2026-04-08T18:05:00Z,2.70,97.73
2026-04-08T18:06:00Z,1.91,98.47
2026-04-08T18:07:00Z,1.89,98.47
2026-04-08T18:08:00Z,1.89,99.00
2026-04-08T18:09:00Z,1.00,99.00
2026-04-08T18:10:00Z,1.00,99.00
2026-04-08T18:11:00Z,1.00,99.00
2026-04-08T18:12:00Z,1.00,99.00
