# event_ticker=KXATPCHALLENGERMATCH-26APR10COLVAN
# final_score=6-4 6-0
# score_resolution=4-6 0-6
# match_winner=Raphael Collignon
# fav_player=Luca Van Assche
# dog_player=Raphael Collignon
# kalshi_date=2026-04-10
timestamp,Luca Van Assche,Raphael Collignon
2026-04-10T06:05:00Z,31.00,70.00
2026-04-10T06:07:00Z,31.00,70.00
2026-04-10T06:11:00Z,31.00,70.00
2026-04-10T06:14:00Z,31.00,70.00
2026-04-10T06:15:00Z,31.00,70.00
2026-04-10T06:19:00Z,31.00,70.00
2026-04-10T06:20:00Z,31.00,70.00
2026-04-10T06:22:00Z,31.00,70.00
2026-04-10T06:26:00Z,31.00,70.00
2026-04-10T06:32:00Z,31.00,70.00
2026-04-10T06:43:00Z,31.00,70.00
2026-04-10T06:45:00Z,31.00,70.00
2026-04-10T06:46:00Z,31.00,70.00
2026-04-10T06:48:00Z,31.00,70.00
2026-04-10T06:49:00Z,31.00,70.00
2026-04-10T06:50:00Z,31.00,70.00
2026-04-10T06:52:00Z,31.00,70.00
2026-04-10T06:53:00Z,31.60,70.00
2026-04-10T06:55:00Z,32.00,70.00
2026-04-10T06:56:00Z,32.00,70.00
2026-04-10T06:57:00Z,32.00,70.00
2026-04-10T06:59:00Z,32.00,70.00
2026-04-10T07:02:00Z,32.00,70.00
2026-04-10T07:03:00Z,32.00,70.00
2026-04-10T07:05:00Z,32.00,70.00
2026-04-10T07:06:00Z,32.00,70.00
2026-04-10T07:08:00Z,32.00,70.00
2026-04-10T07:09:00Z,32.00,70.00
2026-04-10T07:10:00Z,32.00,70.00
2026-04-10T07:11:00Z,32.00,70.00
2026-04-10T07:12:00Z,32.00,70.00
2026-04-10T07:14:00Z,32.00,70.00
2026-04-10T07:16:00Z,32.00,70.00
2026-04-10T07:18:00Z,32.00,70.00
2026-04-10T07:19:00Z,32.00,69.00
2026-04-10T07:21:00Z,32.00,69.00
2026-04-10T07:24:00Z,33.00,69.00
2026-04-10T07:25:00Z,33.00,69.00
2026-04-10T07:27:00Z,33.00,69.00
2026-04-10T07:29:00Z,33.00,69.00
2026-04-10T07:30:00Z,33.00,69.00
2026-04-10T07:31:00Z,34.00,69.00
2026-04-10T07:34:00Z,34.00,69.00
2026-04-10T07:35:00Z,33.00,69.00
2026-04-10T07:37:00Z,34.00,69.00
2026-04-10T07:39:00Z,34.00,69.00
2026-04-10T07:41:00Z,33.91,69.00
2026-04-10T07:44:00Z,34.00,69.00
2026-04-10T07:45:00Z,34.00,69.00
2026-04-10T07:46:00Z,34.00,69.00
2026-04-10T07:48:00Z,34.00,69.00
2026-04-10T07:49:00Z,34.00,69.00
2026-04-10T07:52:00Z,34.00,69.00
2026-04-10T07:54:00Z,34.00,69.00
2026-04-10T07:57:00Z,34.00,68.00
2026-04-10T07:59:00Z,34.00,69.00
2026-04-10T08:01:00Z,34.00,69.00
2026-04-10T08:04:00Z,34.00,69.00
2026-04-10T08:10:00Z,34.00,69.00
2026-04-10T08:13:00Z,34.00,69.00
2026-04-10T08:14:00Z,34.00,69.00
2026-04-10T08:15:00Z,34.00,69.00
2026-04-10T08:21:00Z,32.00,69.00
2026-04-10T08:25:00Z,32.00,69.00
2026-04-10T08:26:00Z,32.00,68.65
2026-04-10T08:28:00Z,32.00,69.00
2026-04-10T08:29:00Z,32.00,69.00
2026-04-10T08:30:00Z,32.00,69.00
2026-04-10T08:31:00Z,33.00,69.00
2026-04-10T08:32:00Z,33.00,69.00
2026-04-10T08:35:00Z,33.00,69.00
2026-04-10T08:36:00Z,33.00,69.00
2026-04-10T08:40:00Z,33.00,69.00
2026-04-10T08:42:00Z,33.00,69.00
2026-04-10T08:44:00Z,33.00,69.00
2026-04-10T08:47:00Z,33.00,69.00
2026-04-10T08:48:00Z,33.00,69.00
2026-04-10T08:50:00Z,33.00,67.75
2026-04-10T08:51:00Z,33.00,69.00
2026-04-10T08:53:00Z,33.00,69.00
2026-04-10T08:54:00Z,33.00,69.15
2026-04-10T08:55:00Z,33.00,69.15
2026-04-10T08:56:00Z,33.00,69.15
2026-04-10T08:59:00Z,33.00,69.00
2026-04-10T09:00:00Z,33.00,69.00
2026-04-10T09:01:00Z,33.00,70.00
2026-04-10T09:02:00Z,33.00,70.00
2026-04-10T09:03:00Z,33.00,70.00
2026-04-10T09:04:00Z,32.69,70.00
2026-04-10T09:05:00Z,34.00,69.00
2026-04-10T09:06:00Z,33.96,69.00
2026-04-10T09:07:00Z,34.51,69.00
2026-04-10T09:08:00Z,34.88,68.07
2026-04-10T09:09:00Z,35.00,68.82
2026-04-10T09:10:00Z,35.00,67.67
2026-04-10T09:11:00Z,34.00,68.47
2026-04-10T09:12:00Z,34.77,67.00
2026-04-10T09:13:00Z,34.55,68.73
2026-04-10T09:14:00Z,30.96,70.78
2026-04-10T09:15:00Z,30.65,70.99
2026-04-10T09:16:00Z,34.96,67.00
2026-04-10T09:17:00Z,29.03,69.68
2026-04-10T09:18:00Z,27.87,74.00
2026-04-10T09:19:00Z,22.08,76.95
2026-04-10T09:20:00Z,24.51,75.18
2026-04-10T09:21:00Z,28.91,73.18
2026-04-10T09:22:00Z,29.49,70.13
2026-04-10T09:23:00Z,25.92,74.18
2026-04-10T09:24:00Z,23.04,77.94
2026-04-10T09:25:00Z,18.27,80.91
2026-04-10T09:26:00Z,20.48,78.94
2026-04-10T09:27:00Z,21.58,79.00
2026-04-10T09:28:00Z,22.19,78.00
2026-04-10T09:29:00Z,19.00,82.83
2026-04-10T09:30:00Z,17.84,84.37
2026-04-10T09:31:00Z,14.11,87.00
2026-04-10T09:32:00Z,13.61,86.42
2026-04-10T09:33:00Z,12.00,87.81
2026-04-10T09:34:00Z,13.90,86.00
2026-04-10T09:35:00Z,15.00,86.37
2026-04-10T09:36:00Z,19.86,82.62
2026-04-10T09:37:00Z,21.44,78.96
2026-04-10T09:38:00Z,19.45,80.00
2026-04-10T09:39:00Z,20.54,81.56
2026-04-10T09:40:00Z,21.45,80.10
2026-04-10T09:41:00Z,22.88,79.00
2026-04-10T09:42:00Z,23.86,79.33
2026-04-10T09:43:00Z,23.86,79.59
2026-04-10T09:44:00Z,17.74,82.00
2026-04-10T09:45:00Z,18.26,84.34
2026-04-10T09:46:00Z,19.00,79.71
2026-04-10T09:47:00Z,19.59,79.71
2026-04-10T09:48:00Z,20.99,79.71
2026-04-10T09:49:00Z,21.00,80.00
2026-04-10T09:50:00Z,21.38,79.08
2026-04-10T09:51:00Z,16.31,81.10
2026-04-10T09:52:00Z,16.26,85.00
2026-04-10T09:53:00Z,14.36,86.13
2026-04-10T09:54:00Z,16.30,86.13
2026-04-10T09:55:00Z,18.00,81.90
2026-04-10T09:56:00Z,18.64,82.00
2026-04-10T09:57:00Z,16.58,83.16
2026-04-10T09:58:00Z,16.43,84.23
2026-04-10T09:59:00Z,18.84,80.00
2026-04-10T10:00:00Z,18.12,84.69
2026-04-10T10:01:00Z,14.19,85.46
2026-04-10T10:02:00Z,15.00,85.02
2026-04-10T10:03:00Z,14.58,85.00
2026-04-10T10:04:00Z,15.00,86.00
2026-04-10T10:05:00Z,14.15,85.67
2026-04-10T10:06:00Z,12.85,87.13
2026-04-10T10:07:00Z,9.78,90.99
2026-04-10T10:08:00Z,7.68,91.98
2026-04-10T10:09:00Z,5.05,94.62
2026-04-10T10:10:00Z,3.78,95.46
2026-04-10T10:11:00Z,2.64,96.95
2026-04-10T10:12:00Z,2.71,97.01
2026-04-10T10:13:00Z,2.55,98.92
2026-04-10T10:14:00Z,1.94,98.55
2026-04-10T10:15:00Z,1.11,99.00
2026-04-10T10:16:00Z,1.01,98.84
2026-04-10T10:17:00Z,1.00,98.84
2026-04-10T10:18:00Z,1.00,97.00
2026-04-10T10:19:00Z,1.00,99.00
2026-04-10T10:20:00Z,1.00,99.00
2026-04-10T10:21:00Z,1.00,99.00
2026-04-10T10:22:00Z,1.00,99.00
2026-04-10T10:23:00Z,1.00,98.35
2026-04-10T10:24:00Z,1.00,98.35
2026-04-10T10:25:00Z,1.00,99.00
2026-04-10T10:26:00Z,1.00,99.00
2026-04-10T10:29:00Z,1.00,99.00
2026-04-10T10:30:00Z,1.00,99.00
