# event_ticker=KXATPCHALLENGERMATCH-26MAY14RINDAM
# final_score=6-4 7-6(13)
# score_resolution=4-6 6-7
# match_winner=Martin Damm
# fav_player=Arthur Rinderknech
# dog_player=Martin Damm Jr
# kalshi_date=2026-05-14
timestamp,Arthur Rinderknech,Martin Damm Jr
2026-05-15T08:12:00Z,68.00,35.00
2026-05-15T08:13:00Z,68.00,35.00
2026-05-15T08:14:00Z,66.00,35.00
2026-05-15T08:15:00Z,68.00,35.00
2026-05-15T08:16:00Z,68.00,35.00
2026-05-15T08:20:00Z,68.00,35.00
2026-05-15T08:22:00Z,68.00,34.00
2026-05-15T08:23:00Z,68.00,34.00
2026-05-15T08:24:00Z,68.00,34.00
2026-05-15T08:25:00Z,68.00,34.00
2026-05-15T08:28:00Z,68.00,34.00
2026-05-15T08:29:00Z,68.00,34.00
2026-05-15T08:30:00Z,68.00,34.00
2026-05-15T08:31:00Z,68.00,33.00
2026-05-15T08:33:00Z,68.00,33.00
2026-05-15T08:34:00Z,68.00,33.00
2026-05-15T08:35:00Z,68.00,33.00
2026-05-15T08:38:00Z,68.00,33.00
2026-05-15T08:39:00Z,68.00,32.00
2026-05-15T08:40:00Z,68.00,33.00
2026-05-15T08:41:00Z,68.72,33.00
2026-05-15T08:42:00Z,68.35,33.00
2026-05-15T08:43:00Z,69.00,31.00
2026-05-15T08:44:00Z,68.00,32.00
2026-05-15T08:45:00Z,68.09,32.00
2026-05-15T08:46:00Z,67.51,32.39
2026-05-15T08:47:00Z,68.00,34.49
2026-05-15T08:48:00Z,67.28,34.65
2026-05-15T08:49:00Z,64.72,36.08
2026-05-15T08:50:00Z,58.24,41.72
2026-05-15T08:51:00Z,47.13,51.32
2026-05-15T08:52:00Z,45.06,55.35
2026-05-15T08:53:00Z,44.55,58.53
2026-05-15T08:54:00Z,40.00,60.40
2026-05-15T08:55:00Z,40.54,61.80
2026-05-15T08:56:00Z,40.46,61.91
2026-05-15T08:57:00Z,39.74,59.01
2026-05-15T08:58:00Z,36.41,63.43
2026-05-15T08:59:00Z,35.82,64.13
2026-05-15T09:00:00Z,33.61,66.90
2026-05-15T09:01:00Z,36.79,63.77
2026-05-15T09:02:00Z,37.00,64.04
2026-05-15T09:03:00Z,36.06,64.73
2026-05-15T09:04:00Z,34.03,65.96
2026-05-15T09:05:00Z,34.02,66.13
2026-05-15T09:06:00Z,34.99,66.97
2026-05-15T09:07:00Z,34.55,67.67
2026-05-15T09:08:00Z,35.00,67.00
2026-05-15T09:09:00Z,33.23,68.00
2026-05-15T09:10:00Z,32.38,69.00
2026-05-15T09:11:00Z,36.26,65.47
2026-05-15T09:12:00Z,33.04,68.29
2026-05-15T09:13:00Z,33.20,66.25
2026-05-15T09:14:00Z,36.03,66.48
2026-05-15T09:15:00Z,36.75,61.00
2026-05-15T09:16:00Z,43.28,56.59
2026-05-15T09:17:00Z,40.19,62.90
2026-05-15T09:18:00Z,33.62,66.47
2026-05-15T09:19:00Z,34.82,66.91
2026-05-15T09:20:00Z,35.00,66.09
2026-05-15T09:21:00Z,34.89,67.00
2026-05-15T09:22:00Z,36.39,65.76
2026-05-15T09:23:00Z,37.84,62.82
2026-05-15T09:24:00Z,37.83,62.43
2026-05-15T09:25:00Z,38.82,61.64
2026-05-15T09:26:00Z,35.22,64.90
2026-05-15T09:27:00Z,36.37,64.09
2026-05-15T09:28:00Z,39.08,63.86
2026-05-15T09:29:00Z,39.98,60.15
2026-05-15T09:30:00Z,40.83,61.16
2026-05-15T09:31:00Z,38.46,62.99
2026-05-15T09:32:00Z,36.99,63.87
2026-05-15T09:33:00Z,38.96,61.85
2026-05-15T09:34:00Z,39.30,61.19
2026-05-15T09:35:00Z,37.91,63.59
2026-05-15T09:36:00Z,35.40,65.81
2026-05-15T09:37:00Z,36.45,64.27
2026-05-15T09:38:00Z,37.68,62.53
2026-05-15T09:39:00Z,38.34,61.77
2026-05-15T09:40:00Z,36.24,64.00
2026-05-15T09:41:00Z,33.81,66.20
2026-05-15T09:42:00Z,32.79,68.42
2026-05-15T09:43:00Z,30.56,70.51
2026-05-15T09:44:00Z,19.80,78.50
2026-05-15T09:45:00Z,24.57,76.15
2026-05-15T09:46:00Z,23.40,74.84
2026-05-15T09:47:00Z,32.68,68.80
2026-05-15T09:48:00Z,33.90,67.00
2026-05-15T09:49:00Z,33.89,67.03
2026-05-15T09:50:00Z,34.08,67.86
2026-05-15T09:51:00Z,31.45,68.23
2026-05-15T09:52:00Z,34.59,64.27
2026-05-15T09:53:00Z,41.41,57.25
2026-05-15T09:54:00Z,35.05,63.15
2026-05-15T09:55:00Z,37.95,61.87
2026-05-15T09:56:00Z,43.22,55.03
2026-05-15T09:57:00Z,40.52,59.32
2026-05-15T09:58:00Z,37.86,62.59
2026-05-15T09:59:00Z,43.62,61.27
2026-05-15T10:00:00Z,35.99,64.10
2026-05-15T10:01:00Z,37.94,62.88
2026-05-15T10:02:00Z,40.89,59.28
2026-05-15T10:03:00Z,40.84,60.02
2026-05-15T10:04:00Z,40.03,61.98
2026-05-15T10:05:00Z,38.71,63.23
2026-05-15T10:06:00Z,38.85,60.73
2026-05-15T10:07:00Z,34.79,65.21
2026-05-15T10:08:00Z,31.06,66.20
2026-05-15T10:09:00Z,35.07,64.37
2026-05-15T10:10:00Z,34.02,66.95
2026-05-15T10:11:00Z,32.79,65.06
2026-05-15T10:12:00Z,34.18,67.03
2026-05-15T10:13:00Z,37.79,62.96
2026-05-15T10:14:00Z,37.97,63.85
2026-05-15T10:15:00Z,38.25,63.02
2026-05-15T10:16:00Z,35.63,64.88
2026-05-15T10:17:00Z,34.54,66.00
2026-05-15T10:18:00Z,20.81,76.87
2026-05-15T10:19:00Z,13.55,85.86
2026-05-15T10:20:00Z,19.71,80.12
2026-05-15T10:21:00Z,20.07,79.88
2026-05-15T10:22:00Z,32.14,69.76
2026-05-15T10:23:00Z,39.81,59.88
2026-05-15T10:24:00Z,25.20,73.30
2026-05-15T10:25:00Z,34.44,66.89
2026-05-15T10:26:00Z,40.96,61.79
2026-05-15T10:27:00Z,25.46,68.66
2026-05-15T10:28:00Z,37.96,63.08
2026-05-15T10:29:00Z,36.89,63.63
2026-05-15T10:30:00Z,26.28,74.49
2026-05-15T10:31:00Z,40.57,59.97
2026-05-15T10:32:00Z,30.00,66.56
2026-05-15T10:33:00Z,31.03,71.97
2026-05-15T10:34:00Z,11.75,87.05
2026-05-15T10:35:00Z,28.95,72.98
2026-05-15T10:36:00Z,18.37,87.64
2026-05-15T10:37:00Z,1.00,99.00
2026-05-15T10:38:00Z,1.00,99.00
2026-05-15T10:39:00Z,1.00,99.00
2026-05-15T10:40:00Z,1.00,99.00
2026-05-15T10:41:00Z,1.00,99.00
2026-05-15T10:42:00Z,1.00,99.00
