# event_ticker=KXATPCHALLENGERMATCH-26MAR13BERGOJ
# final_score=6-4 7-6(6)
# score_resolution=6-4 7-6
# match_winner=Borna Gojo
# fav_player=Borna Gojo
# dog_player=Remy Bertola
# kalshi_date=2026-03-13
timestamp,Borna Gojo,Remy Bertola
2026-03-13T16:53:00Z,83.00,17.94
2026-03-13T16:54:00Z,83.29,16.96
2026-03-13T16:55:00Z,85.73,14.98
2026-03-13T16:56:00Z,86.32,14.82
2026-03-13T16:57:00Z,89.30,12.13
2026-03-13T16:58:00Z,88.61,13.42
2026-03-13T16:59:00Z,90.24,11.82
2026-03-13T17:00:00Z,92.74,8.51
2026-03-13T17:01:00Z,96.04,3.96
2026-03-13T17:02:00Z,96.43,4.09
2026-03-13T17:03:00Z,97.17,3.86
2026-03-13T17:04:00Z,94.24,5.94
2026-03-13T17:05:00Z,89.91,12.57
2026-03-13T17:06:00Z,86.28,14.83
2026-03-13T17:07:00Z,82.81,17.03
2026-03-13T17:08:00Z,80.30,20.10
2026-03-13T17:09:00Z,79.52,20.63
2026-03-13T17:10:00Z,80.22,19.36
2026-03-13T17:11:00Z,80.06,19.25
2026-03-13T17:12:00Z,85.10,14.11
2026-03-13T17:13:00Z,84.48,14.92
2026-03-13T17:14:00Z,85.65,15.08
2026-03-13T17:15:00Z,80.44,19.19
2026-03-13T17:16:00Z,79.83,20.09
2026-03-13T17:17:00Z,80.93,20.93
2026-03-13T17:18:00Z,80.37,19.49
2026-03-13T17:19:00Z,82.87,17.07
2026-03-13T17:20:00Z,87.16,15.46
2026-03-13T17:21:00Z,86.81,15.91
2026-03-13T17:22:00Z,87.85,13.43
2026-03-13T17:23:00Z,83.92,20.02
2026-03-13T17:24:00Z,82.11,17.83
2026-03-13T17:25:00Z,86.99,13.42
2026-03-13T17:26:00Z,84.53,15.11
2026-03-13T17:27:00Z,80.50,20.21
2026-03-13T17:28:00Z,70.74,31.77
2026-03-13T17:29:00Z,67.09,32.67
2026-03-13T17:30:00Z,79.75,23.57
2026-03-13T17:31:00Z,86.51,15.30
2026-03-13T17:32:00Z,97.32,4.26
2026-03-13T17:33:00Z,99.00,1.00
2026-03-13T17:34:00Z,99.00,1.00
2026-03-13T17:35:00Z,99.00,1.00
2026-03-13T17:36:00Z,99.00,1.00
