# event_ticker=KXATPCHALLENGERMATCH-26MAR12VANCOL
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Raphael Collignon
# fav_player=Luca Van Assche
# dog_player=Raphael Collignon
# kalshi_date=2026-03-12
timestamp,Luca Van Assche,Raphael Collignon
2026-03-12T21:37:00Z,41.00,60.00
2026-03-12T21:41:00Z,41.00,60.00
2026-03-12T21:42:00Z,41.00,60.00
2026-03-12T21:43:00Z,41.00,60.00
2026-03-12T21:44:00Z,41.00,60.00
2026-03-12T21:45:00Z,41.00,60.00
2026-03-12T21:46:00Z,41.00,60.00
2026-03-12T21:49:00Z,41.00,60.00
2026-03-12T21:50:00Z,41.00,60.00
2026-03-12T21:51:00Z,41.00,60.00
2026-03-12T21:52:00Z,41.00,60.00
2026-03-12T21:55:00Z,41.00,60.00
2026-03-12T21:57:00Z,41.00,60.00
2026-03-12T21:58:00Z,41.00,60.80
2026-03-12T21:59:00Z,41.00,61.00
2026-03-12T22:00:00Z,40.77,61.00
2026-03-12T22:01:00Z,40.77,61.00
2026-03-12T22:03:00Z,41.00,61.00
2026-03-12T22:07:00Z,41.00,61.00
2026-03-12T22:12:00Z,41.00,61.00
2026-03-12T22:13:00Z,41.00,61.00
2026-03-12T22:17:00Z,41.00,63.26
2026-03-12T22:18:00Z,41.00,62.39
2026-03-12T22:20:00Z,40.00,62.00
2026-03-12T22:21:00Z,36.80,70.48
2026-03-12T22:27:00Z,41.00,73.00
2026-03-12T22:28:00Z,39.00,73.00
2026-03-12T22:29:00Z,37.90,73.97
2026-03-12T22:30:00Z,37.90,61.76
2026-03-12T22:31:00Z,41.00,61.00
2026-03-12T22:32:00Z,44.37,57.64
2026-03-12T22:33:00Z,44.37,57.00
2026-03-12T22:34:00Z,44.57,55.50
2026-03-12T22:35:00Z,44.57,56.45
2026-03-12T22:37:00Z,44.00,58.85
2026-03-12T22:38:00Z,39.93,60.12
2026-03-12T22:39:00Z,39.93,61.29
2026-03-12T22:40:00Z,38.86,61.29
2026-03-12T22:41:00Z,43.02,58.41
2026-03-12T22:42:00Z,43.02,57.00
2026-03-12T22:43:00Z,43.02,60.00
2026-03-12T22:44:00Z,37.50,61.82
2026-03-12T22:45:00Z,38.00,62.00
2026-03-12T22:46:00Z,37.00,60.00
2026-03-12T22:47:00Z,44.00,58.00
2026-03-12T22:48:00Z,45.75,56.31
2026-03-12T22:49:00Z,45.00,58.59
2026-03-12T22:50:00Z,42.84,59.63
2026-03-12T22:51:00Z,41.86,59.63
2026-03-12T22:52:00Z,46.00,55.06
2026-03-12T22:53:00Z,42.60,57.67
2026-03-12T22:54:00Z,41.00,57.67
2026-03-12T22:55:00Z,41.00,59.49
2026-03-12T22:56:00Z,41.00,59.44
2026-03-12T22:57:00Z,39.89,59.00
2026-03-12T22:58:00Z,39.66,59.50
2026-03-12T22:59:00Z,40.00,61.00
2026-03-12T23:00:00Z,38.56,62.00
2026-03-12T23:01:00Z,38.56,62.00
2026-03-12T23:02:00Z,39.00,62.00
2026-03-12T23:03:00Z,38.91,61.03
2026-03-12T23:05:00Z,35.72,62.00
2026-03-12T23:06:00Z,35.72,62.00
2026-03-12T23:07:00Z,39.12,61.02
2026-03-12T23:08:00Z,39.73,58.71
2026-03-12T23:09:00Z,40.00,58.53
2026-03-12T23:12:00Z,40.00,58.53
2026-03-12T23:14:00Z,40.00,59.00
2026-03-12T23:15:00Z,39.00,59.00
2026-03-12T23:16:00Z,39.00,59.44
2026-03-12T23:17:00Z,39.00,61.00
2026-03-12T23:18:00Z,39.00,59.00
2026-03-12T23:23:00Z,40.00,59.00
2026-03-12T23:24:00Z,40.00,59.64
2026-03-12T23:25:00Z,40.00,59.60
2026-03-12T23:27:00Z,40.00,60.55
2026-03-12T23:28:00Z,39.00,60.55
2026-03-12T23:31:00Z,40.00,61.00
2026-03-12T23:32:00Z,40.00,61.28
2026-03-12T23:33:00Z,40.00,63.00
2026-03-12T23:34:00Z,35.00,59.85
2026-03-12T23:35:00Z,40.00,59.85
2026-03-12T23:38:00Z,40.00,59.85
2026-03-12T23:39:00Z,40.00,64.00
2026-03-12T23:40:00Z,40.00,61.00
2026-03-12T23:43:00Z,40.00,58.54
2026-03-12T23:44:00Z,40.00,61.00
2026-03-12T23:48:00Z,40.01,59.00
2026-03-12T23:49:00Z,42.00,58.00
2026-03-12T23:51:00Z,43.00,58.00
2026-03-12T23:52:00Z,44.00,56.00
2026-03-12T23:53:00Z,44.61,55.45
2026-03-12T23:54:00Z,47.45,53.07
2026-03-12T23:55:00Z,47.45,54.00
2026-03-12T23:56:00Z,47.45,53.00
2026-03-12T23:57:00Z,42.00,55.97
2026-03-12T23:58:00Z,42.00,59.00
2026-03-12T23:59:00Z,42.00,60.30
2026-03-13T00:00:00Z,42.00,56.82
2026-03-13T00:01:00Z,47.00,55.97
2026-03-13T00:02:00Z,46.99,54.74
2026-03-13T00:03:00Z,47.00,54.01
2026-03-13T00:04:00Z,47.89,58.19
2026-03-13T00:05:00Z,54.64,43.53
2026-03-13T00:06:00Z,63.44,38.65
2026-03-13T00:07:00Z,66.00,38.59
2026-03-13T00:08:00Z,56.00,43.85
2026-03-13T00:09:00Z,46.48,53.00
2026-03-13T00:10:00Z,47.00,54.98
2026-03-13T00:11:00Z,45.27,53.48
2026-03-13T00:12:00Z,47.00,53.14
2026-03-13T00:13:00Z,43.00,59.96
2026-03-13T00:14:00Z,43.88,62.79
2026-03-13T00:15:00Z,32.00,71.24
2026-03-13T00:16:00Z,36.56,69.92
2026-03-13T00:17:00Z,27.74,75.53
2026-03-13T00:18:00Z,24.00,77.68
2026-03-13T00:19:00Z,25.00,77.79
2026-03-13T00:20:00Z,33.96,71.77
2026-03-13T00:21:00Z,29.27,73.43
2026-03-13T00:22:00Z,22.20,79.19
2026-03-13T00:23:00Z,19.29,81.67
2026-03-13T00:24:00Z,19.00,81.81
2026-03-13T00:25:00Z,17.22,83.54
2026-03-13T00:26:00Z,18.97,81.11
2026-03-13T00:27:00Z,21.08,81.25
2026-03-13T00:28:00Z,21.04,77.91
2026-03-13T00:29:00Z,22.99,79.13
2026-03-13T00:30:00Z,17.39,81.31
2026-03-13T00:31:00Z,18.44,82.00
2026-03-13T00:32:00Z,21.08,84.00
2026-03-13T00:33:00Z,23.06,78.00
2026-03-13T00:34:00Z,21.05,79.64
2026-03-13T00:35:00Z,18.45,81.57
2026-03-13T00:36:00Z,14.00,87.41
2026-03-13T00:37:00Z,13.06,88.14
2026-03-13T00:38:00Z,12.52,92.73
2026-03-13T00:39:00Z,8.21,91.66
2026-03-13T00:40:00Z,6.96,93.98
2026-03-13T00:41:00Z,5.17,94.87
2026-03-13T00:42:00Z,5.16,95.00
2026-03-13T00:43:00Z,6.36,93.99
2026-03-13T00:44:00Z,5.77,93.00
2026-03-13T00:45:00Z,6.00,94.57
2026-03-13T00:46:00Z,6.03,93.01
2026-03-13T00:47:00Z,6.00,95.42
2026-03-13T00:48:00Z,7.29,94.00
2026-03-13T00:49:00Z,8.00,92.85
2026-03-13T00:50:00Z,10.19,84.63
2026-03-13T00:51:00Z,14.61,89.61
2026-03-13T00:52:00Z,16.71,84.82
2026-03-13T00:53:00Z,14.58,90.62
2026-03-13T00:54:00Z,12.91,92.72
2026-03-13T00:55:00Z,12.91,91.00
2026-03-13T00:56:00Z,6.00,94.26
2026-03-13T00:57:00Z,5.70,95.11
2026-03-13T00:58:00Z,4.00,96.08
2026-03-13T00:59:00Z,5.58,94.00
2026-03-13T01:00:00Z,6.30,93.61
2026-03-13T01:01:00Z,5.00,93.93
2026-03-13T01:02:00Z,7.70,93.83
2026-03-13T01:03:00Z,7.70,93.80
2026-03-13T01:04:00Z,3.73,96.95
2026-03-13T01:05:00Z,2.13,97.34
2026-03-13T01:06:00Z,4.69,97.34
2026-03-13T01:07:00Z,4.70,97.09
2026-03-13T01:08:00Z,4.88,96.00
2026-03-13T01:09:00Z,4.20,94.41
2026-03-13T01:10:00Z,8.14,94.00
2026-03-13T01:11:00Z,5.80,98.35
2026-03-13T01:12:00Z,2.22,98.55
2026-03-13T01:13:00Z,1.00,99.00
2026-03-13T01:14:00Z,1.00,99.00
2026-03-13T01:15:00Z,1.00,99.00
2026-03-13T01:16:00Z,1.00,99.00
2026-03-13T01:17:00Z,1.00,99.00
2026-03-13T01:18:00Z,1.00,99.00
2026-03-13T01:19:00Z,1.00,99.00
