# event_ticker=KXATPMATCH-26FEB15MOUPAU
# final_score=4-6 6-3 6-4
# score_resolution=6-4 3-6 4-6
# match_winner=Tommy Paul
# fav_player=Corentin Moutet
# dog_player=Tommy Paul
# kalshi_date=2026-02-15
timestamp,Corentin Moutet,Tommy Paul
2026-02-17T22:21:00Z,26.00,76.00
2026-02-17T22:22:00Z,26.00,76.00
2026-02-17T22:23:00Z,26.00,76.00
2026-02-17T22:24:00Z,26.00,75.00
2026-02-17T22:25:00Z,26.00,76.00
2026-02-17T22:27:00Z,26.00,76.00
2026-02-17T22:30:00Z,26.00,76.00
2026-02-17T22:35:00Z,26.00,76.00
2026-02-17T22:36:00Z,25.00,76.00
2026-02-17T22:37:00Z,25.00,76.00
2026-02-17T22:38:00Z,25.00,76.00
2026-02-17T22:42:00Z,25.00,76.00
2026-02-17T22:44:00Z,25.00,76.00
2026-02-17T22:46:00Z,25.00,76.00
2026-02-17T22:47:00Z,25.00,76.00
2026-02-17T22:48:00Z,25.00,76.46
2026-02-17T22:49:00Z,25.00,77.00
2026-02-17T22:50:00Z,24.00,77.00
2026-02-17T22:53:00Z,24.00,77.00
2026-02-17T22:55:00Z,24.00,77.00
2026-02-17T22:56:00Z,24.00,77.00
2026-02-17T22:58:00Z,24.00,77.00
2026-02-17T23:00:00Z,24.00,77.00
2026-02-17T23:02:00Z,24.00,77.00
2026-02-17T23:04:00Z,24.00,77.00
2026-02-17T23:05:00Z,24.00,77.00
2026-02-17T23:07:00Z,24.00,76.72
2026-02-17T23:08:00Z,24.00,77.00
2026-02-17T23:10:00Z,24.00,77.00
2026-02-17T23:11:00Z,24.00,77.00
2026-02-17T23:12:00Z,24.00,77.00
2026-02-17T23:13:00Z,24.00,77.00
2026-02-17T23:15:00Z,24.00,77.00
2026-02-17T23:16:00Z,24.00,77.00
2026-02-17T23:19:00Z,24.00,77.00
2026-02-17T23:22:00Z,24.00,77.00
2026-02-17T23:24:00Z,24.00,77.00
2026-02-17T23:26:00Z,24.00,77.00
2026-02-17T23:27:00Z,24.00,77.00
2026-02-17T23:31:00Z,24.00,77.00
2026-02-17T23:33:00Z,24.00,77.00
2026-02-17T23:34:00Z,23.00,77.00
2026-02-17T23:36:00Z,23.00,77.00
2026-02-17T23:41:00Z,23.00,77.00
2026-02-17T23:42:00Z,23.00,77.00
2026-02-17T23:44:00Z,23.00,77.00
2026-02-17T23:45:00Z,24.27,77.00
2026-02-17T23:47:00Z,24.27,77.00
2026-02-17T23:48:00Z,25.00,77.00
2026-02-17T23:49:00Z,25.00,76.28
2026-02-17T23:51:00Z,25.00,77.00
2026-02-17T23:53:00Z,25.00,77.00
2026-02-17T23:56:00Z,25.00,76.96
2026-02-17T23:57:00Z,25.00,76.00
2026-02-17T23:58:00Z,25.00,77.00
2026-02-17T23:59:00Z,25.00,76.50
2026-02-18T00:00:00Z,25.05,76.00
2026-02-18T00:01:00Z,25.00,76.00
2026-02-18T00:02:00Z,25.00,76.00
2026-02-18T00:03:00Z,24.00,76.33
2026-02-18T00:04:00Z,24.00,77.00
2026-02-18T00:05:00Z,24.00,77.00
2026-02-18T00:06:00Z,25.00,77.00
2026-02-18T00:07:00Z,25.00,77.00
2026-02-18T00:08:00Z,25.00,77.00
2026-02-18T00:09:00Z,25.00,77.00
2026-02-18T00:10:00Z,25.00,77.00
2026-02-18T00:12:00Z,25.00,77.00
2026-02-18T00:13:00Z,25.00,77.00
2026-02-18T00:14:00Z,25.00,77.00
2026-02-18T00:15:00Z,25.00,77.00
2026-02-18T00:16:00Z,25.00,76.00
2026-02-18T00:17:00Z,24.21,77.00
2026-02-18T00:18:00Z,25.00,77.00
2026-02-18T00:19:00Z,25.00,77.00
2026-02-18T00:20:00Z,25.00,77.00
2026-02-18T00:21:00Z,25.00,77.00
2026-02-18T00:22:00Z,25.00,77.00
2026-02-18T00:23:00Z,25.00,77.00
2026-02-18T00:24:00Z,25.00,77.00
2026-02-18T00:25:00Z,25.00,77.00
2026-02-18T00:26:00Z,25.00,77.00
2026-02-18T00:27:00Z,25.00,77.00
2026-02-18T00:28:00Z,24.06,77.00
2026-02-18T00:29:00Z,25.00,77.00
2026-02-18T00:30:00Z,25.00,77.00
2026-02-18T00:31:00Z,24.00,77.00
2026-02-18T00:32:00Z,25.00,77.00
2026-02-18T00:33:00Z,25.00,77.00
2026-02-18T00:35:00Z,24.00,77.00
2026-02-18T00:36:00Z,24.00,77.00
2026-02-18T00:38:00Z,24.00,77.00
2026-02-18T00:39:00Z,24.00,77.00
2026-02-18T00:40:00Z,24.00,77.00
2026-02-18T00:41:00Z,24.00,77.00
2026-02-18T00:42:00Z,24.00,77.00
2026-02-18T00:43:00Z,24.00,77.00
2026-02-18T00:44:00Z,24.00,77.00
2026-02-18T00:45:00Z,25.00,77.00
2026-02-18T00:46:00Z,24.54,77.00
2026-02-18T00:47:00Z,24.00,77.00
2026-02-18T00:49:00Z,24.00,77.00
2026-02-18T00:50:00Z,24.00,77.00
2026-02-18T00:51:00Z,24.00,77.00
2026-02-18T00:52:00Z,24.00,77.00
2026-02-18T00:53:00Z,24.00,77.00
2026-02-18T00:54:00Z,24.00,77.00
2026-02-18T00:55:00Z,24.00,77.00
2026-02-18T00:56:00Z,24.00,78.00
2026-02-18T00:57:00Z,22.50,78.77
2026-02-18T00:58:00Z,22.00,79.00
2026-02-18T00:59:00Z,22.00,79.00
2026-02-18T01:01:00Z,22.00,79.00
2026-02-18T01:02:00Z,22.00,79.00
2026-02-18T01:03:00Z,22.00,79.00
2026-02-18T01:04:00Z,22.00,79.00
2026-02-18T01:05:00Z,22.25,79.00
2026-02-18T01:06:00Z,23.00,79.00
2026-02-18T01:07:00Z,23.00,79.00
2026-02-18T01:08:00Z,23.00,79.00
2026-02-18T01:09:00Z,23.00,77.71
2026-02-18T01:10:00Z,22.31,77.12
2026-02-18T01:11:00Z,19.72,79.01
2026-02-18T01:12:00Z,19.00,82.00
2026-02-18T01:13:00Z,17.19,83.98
2026-02-18T01:14:00Z,17.87,82.81
2026-02-18T01:15:00Z,19.99,81.62
2026-02-18T01:16:00Z,22.14,77.21
2026-02-18T01:17:00Z,26.09,75.68
2026-02-18T01:18:00Z,28.69,73.92
2026-02-18T01:19:00Z,33.60,68.42
2026-02-18T01:20:00Z,35.00,65.57
2026-02-18T01:21:00Z,34.81,66.67
2026-02-18T01:22:00Z,36.53,69.37
2026-02-18T01:23:00Z,31.44,73.83
2026-02-18T01:24:00Z,31.25,71.31
2026-02-18T01:25:00Z,33.93,65.29
2026-02-18T01:26:00Z,32.36,70.12
2026-02-18T01:27:00Z,32.08,68.04
2026-02-18T01:28:00Z,39.51,62.34
2026-02-18T01:29:00Z,38.25,61.86
2026-02-18T01:30:00Z,37.45,64.08
2026-02-18T01:31:00Z,35.32,64.98
2026-02-18T01:32:00Z,34.13,66.86
2026-02-18T01:33:00Z,30.15,73.87
2026-02-18T01:34:00Z,28.74,72.26
2026-02-18T01:35:00Z,30.80,67.53
2026-02-18T01:36:00Z,30.92,70.92
2026-02-18T01:37:00Z,25.35,76.04
2026-02-18T01:38:00Z,22.22,78.24
2026-02-18T01:39:00Z,17.86,80.74
2026-02-18T01:40:00Z,17.89,83.29
2026-02-18T01:41:00Z,18.00,82.69
2026-02-18T01:42:00Z,18.00,81.57
2026-02-18T01:43:00Z,15.39,85.15
2026-02-18T01:44:00Z,20.54,83.00
2026-02-18T01:45:00Z,20.44,80.24
2026-02-18T01:46:00Z,21.19,78.55
2026-02-18T01:47:00Z,18.49,81.28
2026-02-18T01:48:00Z,21.25,79.75
2026-02-18T01:49:00Z,21.47,81.03
2026-02-18T01:50:00Z,24.55,75.80
2026-02-18T01:51:00Z,37.09,65.00
2026-02-18T01:52:00Z,41.74,59.76
2026-02-18T01:53:00Z,41.36,59.04
2026-02-18T01:54:00Z,42.50,58.80
2026-02-18T01:55:00Z,48.17,52.46
2026-02-18T01:56:00Z,49.27,52.58
2026-02-18T01:57:00Z,49.24,51.72
2026-02-18T01:58:00Z,48.56,52.00
2026-02-18T01:59:00Z,48.77,52.09
2026-02-18T02:00:00Z,44.93,56.63
2026-02-18T02:01:00Z,44.62,56.68
2026-02-18T02:02:00Z,45.24,56.59
2026-02-18T02:03:00Z,46.90,55.41
2026-02-18T02:04:00Z,44.70,57.84
2026-02-18T02:05:00Z,45.83,56.41
2026-02-18T02:06:00Z,48.37,53.73
2026-02-18T02:07:00Z,43.19,59.03
2026-02-18T02:08:00Z,42.56,59.90
2026-02-18T02:09:00Z,42.66,57.99
2026-02-18T02:10:00Z,43.40,58.18
2026-02-18T02:11:00Z,45.49,58.00
2026-02-18T02:12:00Z,43.08,56.19
2026-02-18T02:13:00Z,48.52,52.89
2026-02-18T02:14:00Z,51.17,52.03
2026-02-18T02:15:00Z,46.53,54.74
2026-02-18T02:16:00Z,44.19,56.99
2026-02-18T02:17:00Z,43.91,56.99
2026-02-18T02:18:00Z,45.58,56.50
2026-02-18T02:19:00Z,43.66,58.47
2026-02-18T02:20:00Z,39.25,60.88
2026-02-18T02:21:00Z,38.43,61.15
2026-02-18T02:22:00Z,27.47,72.80
2026-02-18T02:23:00Z,26.23,73.82
2026-02-18T02:24:00Z,23.08,77.41
2026-02-18T02:25:00Z,23.16,76.95
2026-02-18T02:26:00Z,23.14,76.72
2026-02-18T02:27:00Z,25.82,75.62
2026-02-18T02:28:00Z,26.75,74.79
2026-02-18T02:29:00Z,28.11,74.24
2026-02-18T02:30:00Z,22.94,77.34
2026-02-18T02:31:00Z,23.70,76.21
2026-02-18T02:32:00Z,23.41,76.79
2026-02-18T02:33:00Z,23.74,76.87
2026-02-18T02:34:00Z,23.84,77.82
2026-02-18T02:35:00Z,25.73,75.31
2026-02-18T02:36:00Z,29.71,70.44
2026-02-18T02:37:00Z,30.84,70.39
2026-02-18T02:38:00Z,33.52,65.36
2026-02-18T02:39:00Z,31.65,70.31
2026-02-18T02:40:00Z,28.74,73.53
2026-02-18T02:41:00Z,26.09,74.53
2026-02-18T02:42:00Z,17.73,80.70
2026-02-18T02:43:00Z,23.59,77.87
2026-02-18T02:44:00Z,24.92,76.22
2026-02-18T02:45:00Z,29.92,70.91
2026-02-18T02:46:00Z,25.35,73.78
2026-02-18T02:47:00Z,31.88,71.16
2026-02-18T02:48:00Z,32.82,66.48
2026-02-18T02:49:00Z,35.24,64.86
2026-02-18T02:50:00Z,33.61,66.95
2026-02-18T02:51:00Z,37.67,63.56
2026-02-18T02:52:00Z,55.64,38.03
2026-02-18T02:53:00Z,65.70,34.78
2026-02-18T02:54:00Z,52.37,48.00
2026-02-18T02:55:00Z,41.08,57.17
2026-02-18T02:56:00Z,42.88,57.63
2026-02-18T02:57:00Z,34.67,65.08
2026-02-18T02:58:00Z,35.73,65.58
2026-02-18T02:59:00Z,33.49,68.12
2026-02-18T03:00:00Z,42.29,63.70
2026-02-18T03:01:00Z,38.03,60.78
2026-02-18T03:02:00Z,47.13,53.77
2026-02-18T03:03:00Z,35.43,67.31
2026-02-18T03:04:00Z,29.37,73.55
2026-02-18T03:05:00Z,18.79,81.97
2026-02-18T03:06:00Z,12.57,86.38
2026-02-18T03:07:00Z,15.68,83.39
2026-02-18T03:08:00Z,27.39,72.54
2026-02-18T03:09:00Z,34.04,67.15
2026-02-18T03:10:00Z,23.92,76.65
2026-02-18T03:11:00Z,11.23,88.62
2026-02-18T03:12:00Z,8.75,91.61
2026-02-18T03:13:00Z,8.12,92.80
2026-02-18T03:14:00Z,4.17,95.99
2026-02-18T03:15:00Z,3.09,96.64
2026-02-18T03:16:00Z,1.66,98.49
2026-02-18T03:17:00Z,1.06,98.99
2026-02-18T03:18:00Z,1.93,98.11
2026-02-18T03:19:00Z,3.65,96.85
2026-02-18T03:20:00Z,4.53,95.90
2026-02-18T03:21:00Z,2.22,96.89
2026-02-18T03:22:00Z,3.10,96.37
2026-02-18T03:23:00Z,2.19,98.08
2026-02-18T03:24:00Z,2.91,97.19
2026-02-18T03:25:00Z,4.25,96.37
2026-02-18T03:26:00Z,3.12,97.90
2026-02-18T03:27:00Z,2.45,97.48
2026-02-18T03:28:00Z,2.79,96.36
2026-02-18T03:29:00Z,2.91,97.62
2026-02-18T03:30:00Z,2.35,97.80
2026-02-18T03:31:00Z,4.07,95.79
2026-02-18T03:32:00Z,4.10,96.28
2026-02-18T03:33:00Z,2.15,98.79
2026-02-18T03:34:00Z,4.51,96.85
2026-02-18T03:35:00Z,5.78,95.00
2026-02-18T03:36:00Z,5.94,94.35
2026-02-18T03:37:00Z,7.50,93.42
2026-02-18T03:38:00Z,3.12,97.45
2026-02-18T03:39:00Z,1.03,98.99
2026-02-18T03:40:00Z,1.00,99.00
2026-02-18T03:41:00Z,1.00,99.00
2026-02-18T03:42:00Z,1.00,99.00
