# event_ticker=KXATPMATCH-26JAN13SHECOM
# final_score=7-5 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Francisco Comesana
# kalshi_date=2026-01-13
timestamp,Ben Shelton,Francisco Comesana
2026-01-13T21:40:00Z,77.00,26.00
2026-01-13T21:41:00Z,77.00,26.00
2026-01-13T21:42:00Z,76.00,25.00
2026-01-13T21:43:00Z,76.00,25.00
2026-01-13T21:46:00Z,76.00,25.00
2026-01-13T21:47:00Z,76.00,25.00
2026-01-13T21:50:00Z,76.00,24.00
2026-01-13T21:51:00Z,76.00,25.00
2026-01-13T21:54:00Z,75.77,25.00
2026-01-13T21:56:00Z,76.00,25.00
2026-01-13T21:58:00Z,76.00,25.00
2026-01-13T21:59:00Z,76.00,25.00
2026-01-13T22:00:00Z,76.00,25.00
2026-01-13T22:01:00Z,76.00,25.00
2026-01-13T22:02:00Z,76.00,25.00
2026-01-13T22:03:00Z,76.00,25.00
2026-01-13T22:04:00Z,76.00,25.00
2026-01-13T22:05:00Z,76.00,25.00
2026-01-13T22:06:00Z,76.00,25.00
2026-01-13T22:07:00Z,76.61,25.00
2026-01-13T22:08:00Z,77.00,25.00
2026-01-13T22:09:00Z,77.00,25.00
2026-01-13T22:10:00Z,76.00,25.00
2026-01-13T22:11:00Z,77.00,25.00
2026-01-13T22:12:00Z,76.63,25.00
2026-01-13T22:13:00Z,76.89,25.00
2026-01-13T22:14:00Z,76.29,24.00
2026-01-13T22:15:00Z,76.29,25.00
2026-01-13T22:16:00Z,77.00,25.00
2026-01-13T22:17:00Z,77.00,24.49
2026-01-13T22:18:00Z,77.00,25.00
2026-01-13T22:19:00Z,76.08,25.00
2026-01-13T22:20:00Z,76.00,25.00
2026-01-13T22:21:00Z,76.00,25.00
2026-01-13T22:23:00Z,76.00,25.00
2026-01-13T22:24:00Z,76.00,25.00
2026-01-13T22:25:00Z,76.06,25.00
2026-01-13T22:26:00Z,76.00,25.00
2026-01-13T22:27:00Z,76.00,25.00
2026-01-13T22:28:00Z,76.00,25.00
2026-01-13T22:29:00Z,76.00,25.00
2026-01-13T22:30:00Z,76.41,25.00
2026-01-13T22:31:00Z,76.84,25.00
2026-01-13T22:32:00Z,76.27,25.00
2026-01-13T22:33:00Z,76.67,25.00
2026-01-13T22:34:00Z,76.84,24.00
2026-01-13T22:35:00Z,77.00,24.42
2026-01-13T22:36:00Z,77.00,24.00
2026-01-13T22:37:00Z,77.00,24.00
2026-01-13T22:38:00Z,77.33,24.00
2026-01-13T22:39:00Z,77.82,24.74
2026-01-13T22:40:00Z,78.00,25.00
2026-01-13T22:41:00Z,78.00,25.00
2026-01-13T22:42:00Z,76.69,25.02
2026-01-13T22:43:00Z,76.20,25.67
2026-01-13T22:44:00Z,76.42,25.62
2026-01-13T22:45:00Z,79.10,22.12
2026-01-13T22:46:00Z,77.88,23.09
2026-01-13T22:47:00Z,78.65,23.09
2026-01-13T22:48:00Z,78.78,22.15
2026-01-13T22:49:00Z,77.44,24.69
2026-01-13T22:50:00Z,73.51,26.86
2026-01-13T22:51:00Z,76.76,23.96
2026-01-13T22:52:00Z,76.76,25.08
2026-01-13T22:53:00Z,77.08,23.66
2026-01-13T22:54:00Z,76.03,25.67
2026-01-13T22:55:00Z,74.96,26.41
2026-01-13T22:56:00Z,75.00,26.98
2026-01-13T22:57:00Z,74.94,26.32
2026-01-13T22:58:00Z,76.33,25.26
2026-01-13T22:59:00Z,77.03,23.71
2026-01-13T23:00:00Z,78.31,21.77
2026-01-13T23:01:00Z,78.96,21.76
2026-01-13T23:02:00Z,78.79,22.23
2026-01-13T23:03:00Z,75.95,24.62
2026-01-13T23:04:00Z,76.03,25.89
2026-01-13T23:05:00Z,74.91,25.90
2026-01-13T23:06:00Z,74.13,26.71
2026-01-13T23:07:00Z,75.81,25.86
2026-01-13T23:08:00Z,74.65,26.05
2026-01-13T23:09:00Z,74.11,26.77
2026-01-13T23:10:00Z,75.76,25.21
2026-01-13T23:11:00Z,75.96,24.55
2026-01-13T23:12:00Z,74.42,27.00
2026-01-13T23:13:00Z,73.76,26.72
2026-01-13T23:14:00Z,73.70,26.99
2026-01-13T23:15:00Z,75.18,25.89
2026-01-13T23:16:00Z,76.93,23.94
2026-01-13T23:17:00Z,76.69,24.66
2026-01-13T23:18:00Z,74.35,26.51
2026-01-13T23:19:00Z,74.58,26.43
2026-01-13T23:20:00Z,74.02,26.46
2026-01-13T23:21:00Z,73.97,26.96
2026-01-13T23:22:00Z,74.11,27.00
2026-01-13T23:23:00Z,71.72,28.90
2026-01-13T23:24:00Z,70.64,30.42
2026-01-13T23:25:00Z,62.92,37.25
2026-01-13T23:26:00Z,67.73,33.37
2026-01-13T23:27:00Z,67.44,34.15
2026-01-13T23:28:00Z,70.70,29.30
2026-01-13T23:29:00Z,72.38,29.01
2026-01-13T23:30:00Z,74.65,26.01
2026-01-13T23:31:00Z,74.85,26.06
2026-01-13T23:32:00Z,82.96,13.18
2026-01-13T23:33:00Z,89.31,9.83
2026-01-13T23:34:00Z,89.21,10.45
2026-01-13T23:35:00Z,90.22,9.91
2026-01-13T23:36:00Z,90.26,10.15
2026-01-13T23:37:00Z,89.88,9.36
2026-01-13T23:38:00Z,87.62,12.95
2026-01-13T23:39:00Z,86.06,16.82
2026-01-13T23:40:00Z,86.64,15.09
2026-01-13T23:41:00Z,89.03,10.86
2026-01-13T23:42:00Z,90.54,9.59
2026-01-13T23:43:00Z,90.32,9.62
2026-01-13T23:44:00Z,90.52,9.48
2026-01-13T23:45:00Z,90.02,10.07
2026-01-13T23:46:00Z,93.01,7.55
2026-01-13T23:47:00Z,95.04,5.18
2026-01-13T23:48:00Z,96.98,3.07
2026-01-13T23:49:00Z,97.06,2.94
2026-01-13T23:50:00Z,97.95,2.62
2026-01-13T23:51:00Z,97.03,2.78
2026-01-13T23:52:00Z,97.02,2.71
2026-01-13T23:53:00Z,97.48,2.40
2026-01-13T23:54:00Z,97.02,2.06
2026-01-13T23:55:00Z,97.46,2.36
2026-01-13T23:56:00Z,97.90,2.09
2026-01-13T23:57:00Z,97.69,2.18
2026-01-13T23:58:00Z,97.95,1.53
2026-01-13T23:59:00Z,97.06,2.94
2026-01-14T00:00:00Z,97.25,2.82
2026-01-14T00:01:00Z,97.17,2.88
2026-01-14T00:02:00Z,97.32,2.06
2026-01-14T00:03:00Z,98.41,1.94
2026-01-14T00:04:00Z,97.38,3.00
2026-01-14T00:05:00Z,98.84,2.85
2026-01-14T00:06:00Z,97.30,2.91
2026-01-14T00:07:00Z,97.71,3.00
2026-01-14T00:08:00Z,97.01,2.00
2026-01-14T00:09:00Z,98.00,1.85
2026-01-14T00:10:00Z,98.02,1.29
2026-01-14T00:11:00Z,98.55,1.61
2026-01-14T00:12:00Z,98.01,1.96
2026-01-14T00:13:00Z,98.00,2.69
2026-01-14T00:14:00Z,97.96,2.84
2026-01-14T00:15:00Z,97.55,2.36
2026-01-14T00:16:00Z,98.41,1.96
2026-01-14T00:17:00Z,98.41,1.12
2026-01-14T00:18:00Z,99.00,1.00
2026-01-14T00:19:00Z,99.00,1.00
2026-01-14T00:20:00Z,99.00,1.00
2026-01-14T00:21:00Z,99.00,1.00
2026-01-14T00:22:00Z,99.00,1.00
2026-01-14T00:23:00Z,99.00,1.00
2026-01-14T00:24:00Z,99.00,1.00
2026-01-14T00:25:00Z,99.00,1.00
2026-01-14T00:26:00Z,99.00,1.00
2026-01-14T00:27:00Z,99.00,1.00
2026-01-14T00:29:00Z,99.00,1.00
2026-01-14T00:30:00Z,99.00,1.00
2026-01-14T00:31:00Z,99.00,1.00
2026-01-14T00:32:00Z,99.00,1.00
2026-01-14T00:33:00Z,99.00,1.00
2026-01-14T00:34:00Z,99.00,1.00
2026-01-14T00:35:00Z,99.00,1.00
2026-01-14T00:36:00Z,99.00,1.00
2026-01-14T00:37:00Z,99.00,1.00
2026-01-14T00:38:00Z,99.00,1.00
2026-01-14T00:39:00Z,99.00,1.00
2026-01-14T00:40:00Z,99.00,1.00
2026-01-14T00:42:00Z,99.00,1.00
2026-01-14T00:43:00Z,99.00,1.00
2026-01-14T00:44:00Z,99.00,1.00
2026-01-14T00:47:00Z,99.00,1.00
2026-01-14T00:48:00Z,99.00,1.00
2026-01-14T00:49:00Z,99.00,1.00
2026-01-14T00:50:00Z,99.00,1.00
2026-01-14T00:51:00Z,99.00,1.00
2026-01-14T00:52:00Z,99.00,1.00
