# event_ticker=KXATPMATCH-26MAY18ROYCOM
# final_score=2-6 6-3 6-4
# match_winner=Francisco Comesana
# fav_player=Francisco Comesana
# dog_player=Valentin Royer
# kalshi_date=2026-05-18
timestamp,Valentin Royer,Francisco Comesana
2026-05-18T12:07:00Z,38.00,62.00
2026-05-18T12:08:00Z,37.70,62.01
2026-05-18T12:09:00Z,37.10,62.15
2026-05-18T12:10:00Z,35.37,63.05
2026-05-18T12:11:00Z,38.00,62.00
2026-05-18T12:12:00Z,41.90,62.00
2026-05-18T12:13:00Z,39.02,60.04
2026-05-18T12:14:00Z,39.00,60.00
2026-05-18T12:15:00Z,40.00,60.50
2026-05-18T12:16:00Z,40.00,60.00
2026-05-18T12:17:00Z,40.00,60.00
2026-05-18T12:18:00Z,39.11,60.56
2026-05-18T12:19:00Z,40.00,61.00
2026-05-18T12:20:00Z,40.00,61.00
2026-05-18T12:21:00Z,39.00,61.00
2026-05-18T12:22:00Z,40.78,59.54
2026-05-18T12:23:00Z,38.00,61.00
2026-05-18T12:24:00Z,38.00,61.93
2026-05-18T12:26:00Z,41.00,60.17
2026-05-18T12:27:00Z,40.57,59.29
2026-05-18T12:28:00Z,40.52,58.46
2026-05-18T12:29:00Z,41.00,60.54
2026-05-18T12:30:00Z,41.00,59.24
2026-05-18T12:31:00Z,41.05,58.94
2026-05-18T12:32:00Z,40.17,59.76
2026-05-18T12:33:00Z,40.00,61.00
2026-05-18T12:34:00Z,39.99,60.06
2026-05-18T12:35:00Z,41.00,59.07
2026-05-18T12:36:00Z,41.82,58.86
2026-05-18T12:37:00Z,41.89,59.00
2026-05-18T12:38:00Z,42.00,59.00
2026-05-18T12:39:00Z,42.00,58.47
2026-05-18T12:40:00Z,41.83,59.00
2026-05-18T12:41:00Z,41.77,59.00
2026-05-18T12:42:00Z,40.95,59.15
2026-05-18T12:43:00Z,41.41,57.82
2026-05-18T12:44:00Z,42.00,59.12
2026-05-18T12:45:00Z,42.27,60.13
2026-05-18T12:46:00Z,41.09,61.09
2026-05-18T12:47:00Z,40.69,61.16
2026-05-18T12:48:00Z,42.00,61.80
2026-05-18T12:49:00Z,40.05,62.78
2026-05-18T12:50:00Z,39.04,59.50
2026-05-18T12:51:00Z,39.00,61.85
2026-05-18T12:52:00Z,41.00,60.99
2026-05-18T12:53:00Z,41.38,61.00
2026-05-18T12:54:00Z,40.00,59.00
2026-05-18T12:55:00Z,40.00,58.02
2026-05-18T12:56:00Z,41.58,58.01
2026-05-18T12:57:00Z,41.24,58.20
2026-05-18T12:58:00Z,41.00,58.20
2026-05-18T12:59:00Z,41.16,58.15
2026-05-18T13:00:00Z,41.12,59.00
2026-05-18T13:01:00Z,41.00,58.91
2026-05-18T13:02:00Z,41.09,59.00
2026-05-18T13:03:00Z,42.00,58.93
2026-05-18T13:04:00Z,41.93,58.06
2026-05-18T13:05:00Z,41.98,58.05
2026-05-18T13:06:00Z,41.99,58.00
2026-05-18T13:07:00Z,41.99,59.00
2026-05-18T13:08:00Z,41.00,58.00
2026-05-18T13:09:00Z,43.24,61.00
2026-05-18T13:10:00Z,40.00,61.00
2026-05-18T13:11:00Z,39.03,61.85
2026-05-18T13:12:00Z,38.20,61.97
2026-05-18T13:13:00Z,41.50,61.75
2026-05-18T13:14:00Z,42.70,59.68
2026-05-18T13:15:00Z,41.98,59.83
2026-05-18T13:16:00Z,43.00,57.96
2026-05-18T13:17:00Z,46.26,54.26
2026-05-18T13:18:00Z,42.87,58.63
2026-05-18T13:19:00Z,44.38,59.81
2026-05-18T13:20:00Z,39.26,61.70
2026-05-18T13:21:00Z,39.79,61.28
2026-05-18T13:22:00Z,43.12,57.54
2026-05-18T13:23:00Z,44.99,55.98
2026-05-18T13:24:00Z,44.98,55.96
2026-05-18T13:25:00Z,45.40,56.36
2026-05-18T13:26:00Z,42.75,57.55
2026-05-18T13:27:00Z,39.07,61.68
2026-05-18T13:28:00Z,33.67,65.79
2026-05-18T13:29:00Z,40.62,60.61
2026-05-18T13:30:00Z,43.65,56.16
2026-05-18T13:31:00Z,44.04,56.25
2026-05-18T13:32:00Z,44.99,56.00
2026-05-18T13:33:00Z,44.85,57.41
2026-05-18T13:34:00Z,39.93,60.06
2026-05-18T13:35:00Z,44.46,56.50
2026-05-18T13:36:00Z,35.82,63.99
2026-05-18T13:37:00Z,35.62,66.27
2026-05-18T13:38:00Z,32.14,75.20
2026-05-18T13:39:00Z,40.40,59.70
2026-05-18T13:40:00Z,35.55,65.81
2026-05-18T13:41:00Z,19.91,87.90
2026-05-18T13:42:00Z,9.99,90.75
2026-05-18T13:43:00Z,12.94,88.53
2026-05-18T13:44:00Z,23.58,83.64
2026-05-18T13:45:00Z,29.48,70.07
2026-05-18T13:46:00Z,41.25,59.62
2026-05-18T13:47:00Z,45.50,55.83
2026-05-18T13:48:00Z,38.25,67.67
2026-05-18T13:49:00Z,44.52,58.40
2026-05-18T13:50:00Z,38.51,63.12
2026-05-18T13:51:00Z,13.77,90.79
2026-05-18T13:52:00Z,7.86,92.16
2026-05-18T13:53:00Z,6.38,93.84
2026-05-18T13:54:00Z,10.29,89.33
2026-05-18T13:55:00Z,11.37,89.82
2026-05-18T13:56:00Z,1.81,98.19
2026-05-18T13:57:00Z,1.00,99.00
2026-05-18T13:58:00Z,1.00,99.00
2026-05-18T13:59:00Z,1.00,99.00
2026-05-18T14:00:00Z,1.00,99.00
2026-05-18T14:01:00Z,1.00,99.00
2026-05-18T14:02:00Z,1.00,99.00
2026-05-18T14:03:00Z,1.00,99.00
