# event_ticker=KXATPMATCH-26MAY24DUCDIA
# final_score=6-3 4-1 RET
# match_winner=James Duckworth
# fav_player=James Duckworth
# dog_player=Gabriel Diallo
# kalshi_date=2026-05-24
timestamp,James Duckworth,Gabriel Diallo
2026-05-24T06:59:00Z,39.00,63.00
2026-05-24T07:00:00Z,39.00,63.00
2026-05-24T07:01:00Z,39.00,63.00
2026-05-24T07:02:00Z,39.00,62.00
2026-05-24T07:03:00Z,39.00,61.00
2026-05-24T07:06:00Z,39.00,61.00
2026-05-24T07:07:00Z,39.00,61.00
2026-05-24T07:08:00Z,39.00,61.00
2026-05-24T07:11:00Z,39.00,61.00
2026-05-24T07:13:00Z,39.00,61.00
2026-05-24T07:17:00Z,39.00,61.00
2026-05-24T07:23:00Z,39.00,62.00
2026-05-24T07:32:00Z,39.00,62.00
2026-05-24T07:33:00Z,39.00,63.00
2026-05-24T07:38:00Z,39.00,62.00
2026-05-24T07:39:00Z,39.00,62.00
2026-05-24T07:40:00Z,39.00,62.00
2026-05-24T07:41:00Z,39.00,62.00
2026-05-24T07:42:00Z,39.00,62.00
2026-05-24T07:46:00Z,39.00,62.00
2026-05-24T07:48:00Z,39.00,62.00
2026-05-24T07:51:00Z,39.00,62.00
2026-05-24T07:54:00Z,39.00,62.00
2026-05-24T07:56:00Z,37.69,62.00
2026-05-24T07:57:00Z,37.69,63.00
2026-05-24T08:02:00Z,38.00,63.00
2026-05-24T08:03:00Z,38.00,63.00
2026-05-24T08:05:00Z,38.00,63.00
2026-05-24T08:06:00Z,38.00,63.00
2026-05-24T08:08:00Z,38.00,63.00
2026-05-24T08:11:00Z,38.00,63.00
2026-05-24T08:12:00Z,38.00,63.00
2026-05-24T08:14:00Z,38.00,63.00
2026-05-24T08:16:00Z,38.00,63.00
2026-05-24T08:17:00Z,38.00,63.00
2026-05-24T08:21:00Z,38.00,62.00
2026-05-24T08:23:00Z,38.00,62.00
2026-05-24T08:24:00Z,39.00,62.00
2026-05-24T08:27:00Z,39.00,62.00
2026-05-24T08:29:00Z,39.00,62.00
2026-05-24T08:30:00Z,39.00,62.05
2026-05-24T08:31:00Z,39.00,62.05
2026-05-24T08:33:00Z,39.00,62.05
2026-05-24T08:34:00Z,39.00,62.00
2026-05-24T08:39:00Z,39.00,62.00
2026-05-24T08:40:00Z,39.00,63.00
2026-05-24T08:41:00Z,39.00,63.00
2026-05-24T08:42:00Z,39.00,63.00
2026-05-24T08:43:00Z,39.00,63.00
2026-05-24T08:44:00Z,39.00,63.00
2026-05-24T08:45:00Z,39.00,63.00
2026-05-24T08:46:00Z,39.00,63.00
2026-05-24T08:48:00Z,39.00,63.00
2026-05-24T08:50:00Z,39.00,63.00
2026-05-24T08:51:00Z,39.00,63.00
2026-05-24T08:53:00Z,38.73,63.00
2026-05-24T08:55:00Z,38.73,62.00
2026-05-24T08:57:00Z,39.00,62.00
2026-05-24T09:00:00Z,38.04,63.00
2026-05-24T09:01:00Z,39.00,63.00
2026-05-24T09:02:00Z,39.00,63.00
2026-05-24T09:03:00Z,39.00,63.00
2026-05-24T09:04:00Z,40.44,61.00
2026-05-24T09:05:00Z,40.44,61.00
2026-05-24T09:06:00Z,40.00,61.00
2026-05-24T09:07:00Z,40.00,61.00
2026-05-24T09:08:00Z,40.00,61.00
2026-05-24T09:09:00Z,40.00,61.43
2026-05-24T09:10:00Z,40.00,62.00
2026-05-24T09:11:00Z,40.40,60.00
2026-05-24T09:12:00Z,42.08,58.96
2026-05-24T09:13:00Z,42.97,57.54
2026-05-24T09:14:00Z,41.09,59.05
2026-05-24T09:15:00Z,41.61,60.04
2026-05-24T09:16:00Z,43.89,58.00
2026-05-24T09:17:00Z,42.13,58.75
2026-05-24T09:18:00Z,40.83,61.88
2026-05-24T09:19:00Z,41.92,60.04
2026-05-24T09:20:00Z,41.09,60.56
2026-05-24T09:21:00Z,40.40,59.52
2026-05-24T09:22:00Z,42.28,58.51
2026-05-24T09:23:00Z,42.32,57.92
2026-05-24T09:24:00Z,41.00,58.00
2026-05-24T09:25:00Z,40.34,60.00
2026-05-24T09:26:00Z,41.94,59.64
2026-05-24T09:27:00Z,44.30,57.53
2026-05-24T09:28:00Z,44.75,58.51
2026-05-24T09:29:00Z,44.70,56.62
2026-05-24T09:30:00Z,45.62,56.07
2026-05-24T09:31:00Z,43.03,57.25
2026-05-24T09:32:00Z,39.77,60.97
2026-05-24T09:33:00Z,39.23,61.93
2026-05-24T09:34:00Z,40.59,59.02
2026-05-24T09:35:00Z,39.58,60.15
2026-05-24T09:36:00Z,40.44,58.26
2026-05-24T09:37:00Z,43.19,55.42
2026-05-24T09:38:00Z,46.00,53.01
2026-05-24T09:39:00Z,45.43,54.12
2026-05-24T09:40:00Z,45.26,56.13
2026-05-24T09:41:00Z,46.68,51.96
2026-05-24T09:42:00Z,53.12,45.78
2026-05-24T09:43:00Z,59.16,40.70
2026-05-24T09:44:00Z,62.49,40.23
2026-05-24T09:45:00Z,64.95,35.94
2026-05-24T09:46:00Z,64.45,36.05
2026-05-24T09:47:00Z,63.52,37.00
2026-05-24T09:48:00Z,61.90,38.50
2026-05-24T09:49:00Z,65.17,38.84
2026-05-24T09:50:00Z,65.78,35.60
2026-05-24T09:51:00Z,65.59,37.06
2026-05-24T09:52:00Z,65.30,36.00
2026-05-24T09:53:00Z,64.88,36.00
2026-05-24T09:54:00Z,64.00,36.00
2026-05-24T09:55:00Z,66.71,35.13
2026-05-24T09:56:00Z,70.55,27.81
2026-05-24T09:57:00Z,67.35,34.70
2026-05-24T09:58:00Z,62.98,37.79
2026-05-24T09:59:00Z,64.25,37.27
2026-05-24T10:00:00Z,66.99,33.21
2026-05-24T10:01:00Z,66.07,34.33
2026-05-24T10:02:00Z,65.30,36.64
2026-05-24T10:03:00Z,68.84,33.65
2026-05-24T10:04:00Z,74.07,26.89
2026-05-24T10:05:00Z,79.30,20.39
2026-05-24T10:06:00Z,81.23,19.04
2026-05-24T10:07:00Z,83.83,17.01
2026-05-24T10:08:00Z,84.58,15.28
2026-05-24T10:09:00Z,85.81,13.48
2026-05-24T10:10:00Z,91.48,7.01
2026-05-24T10:11:00Z,94.59,5.01
2026-05-24T10:12:00Z,94.89,5.00
2026-05-24T10:13:00Z,96.50,5.98
2026-05-24T10:14:00Z,96.88,4.27
2026-05-24T10:15:00Z,95.65,4.47
2026-05-24T10:16:00Z,95.00,5.00
2026-05-24T10:17:00Z,95.13,4.75
2026-05-24T10:18:00Z,95.24,4.43
2026-05-24T10:19:00Z,98.81,1.16
2026-05-24T10:20:00Z,99.00,1.00
2026-05-24T10:21:00Z,99.00,1.00
2026-05-24T10:22:00Z,99.00,1.00
2026-05-24T10:23:00Z,99.00,1.00
