# event_ticker=KXATPCHALLENGERMATCH-26MAR14CECGEA
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Marco Cecchinato
# fav_player=Arthur Gea
# dog_player=Marco Cecchinato
# kalshi_date=2026-03-14
timestamp,Arthur Gea,Marco Cecchinato
2026-03-14T08:22:00Z,69.00,33.00
2026-03-14T08:24:00Z,69.00,33.00
2026-03-14T08:27:00Z,69.00,33.00
2026-03-14T08:28:00Z,69.00,33.00
2026-03-14T08:29:00Z,69.00,33.00
2026-03-14T08:30:00Z,69.00,33.00
2026-03-14T08:31:00Z,69.00,33.00
2026-03-14T08:33:00Z,69.00,33.00
2026-03-14T08:34:00Z,69.00,33.00
2026-03-14T08:35:00Z,69.00,32.84
2026-03-14T08:36:00Z,69.00,33.00
2026-03-14T08:37:00Z,69.00,33.00
2026-03-14T08:38:00Z,67.04,33.05
2026-03-14T08:39:00Z,67.00,35.03
2026-03-14T08:40:00Z,67.00,36.84
2026-03-14T08:41:00Z,65.00,37.00
2026-03-14T08:42:00Z,63.35,39.96
2026-03-14T08:43:00Z,61.27,39.96
2026-03-14T08:44:00Z,62.66,42.05
2026-03-14T08:45:00Z,64.22,38.00
2026-03-14T08:46:00Z,64.98,37.15
2026-03-14T08:47:00Z,60.23,40.08
2026-03-14T08:48:00Z,58.90,43.00
2026-03-14T08:49:00Z,57.88,45.42
2026-03-14T08:50:00Z,57.53,43.71
2026-03-14T08:51:00Z,52.99,49.32
2026-03-14T08:52:00Z,59.24,42.32
2026-03-14T08:53:00Z,57.78,45.00
2026-03-14T08:54:00Z,58.65,45.00
2026-03-14T08:55:00Z,59.65,40.72
2026-03-14T08:56:00Z,65.72,33.63
2026-03-14T08:57:00Z,71.31,28.19
2026-03-14T08:58:00Z,69.61,30.74
2026-03-14T08:59:00Z,64.02,35.79
2026-03-14T09:00:00Z,60.18,44.03
2026-03-14T09:01:00Z,56.00,44.12
2026-03-14T09:02:00Z,56.00,46.67
2026-03-14T09:03:00Z,59.11,48.99
2026-03-14T09:04:00Z,59.81,39.88
2026-03-14T09:05:00Z,61.00,40.04
2026-03-14T09:06:00Z,58.48,43.45
2026-03-14T09:07:00Z,57.32,43.11
2026-03-14T09:08:00Z,55.00,46.00
2026-03-14T09:09:00Z,54.97,47.91
2026-03-14T09:10:00Z,50.08,49.66
2026-03-14T09:11:00Z,50.98,49.87
2026-03-14T09:12:00Z,46.60,53.74
2026-03-14T09:13:00Z,44.68,57.84
2026-03-14T09:14:00Z,36.79,65.90
2026-03-14T09:15:00Z,39.28,62.48
2026-03-14T09:16:00Z,34.65,67.39
2026-03-14T09:17:00Z,31.26,69.94
2026-03-14T09:18:00Z,31.23,69.91
2026-03-14T09:19:00Z,32.09,68.31
2026-03-14T09:20:00Z,33.00,68.30
2026-03-14T09:21:00Z,34.00,68.25
2026-03-14T09:22:00Z,34.72,67.56
2026-03-14T09:23:00Z,36.41,65.65
2026-03-14T09:24:00Z,36.19,64.92
2026-03-14T09:25:00Z,37.21,65.00
2026-03-14T09:26:00Z,37.10,64.22
2026-03-14T09:27:00Z,36.58,65.03
2026-03-14T09:28:00Z,36.90,66.26
2026-03-14T09:29:00Z,35.47,68.08
2026-03-14T09:30:00Z,26.28,74.14
2026-03-14T09:31:00Z,18.94,80.19
2026-03-14T09:32:00Z,16.52,79.46
2026-03-14T09:33:00Z,29.22,71.43
2026-03-14T09:34:00Z,33.00,67.92
2026-03-14T09:35:00Z,33.64,68.95
2026-03-14T09:36:00Z,29.83,70.80
2026-03-14T09:37:00Z,29.30,71.69
2026-03-14T09:38:00Z,29.96,70.18
2026-03-14T09:39:00Z,30.65,67.88
2026-03-14T09:40:00Z,31.53,68.58
2026-03-14T09:41:00Z,33.30,68.00
2026-03-14T09:42:00Z,33.61,66.48
2026-03-14T09:43:00Z,33.51,68.68
2026-03-14T09:44:00Z,39.37,60.55
2026-03-14T09:45:00Z,38.29,60.32
2026-03-14T09:46:00Z,33.10,68.66
2026-03-14T09:47:00Z,33.58,65.41
2026-03-14T09:48:00Z,31.10,71.21
2026-03-14T09:49:00Z,29.30,70.68
2026-03-14T09:50:00Z,17.87,78.04
2026-03-14T09:51:00Z,11.02,88.34
2026-03-14T09:52:00Z,8.84,91.14
2026-03-14T09:53:00Z,7.26,93.21
2026-03-14T09:54:00Z,3.94,96.21
2026-03-14T09:55:00Z,3.03,96.88
2026-03-14T09:56:00Z,4.02,95.95
2026-03-14T09:57:00Z,4.86,95.00
2026-03-14T09:58:00Z,4.57,95.88
2026-03-14T09:59:00Z,2.99,97.67
2026-03-14T10:00:00Z,2.30,96.47
2026-03-14T10:01:00Z,4.39,95.24
2026-03-14T10:02:00Z,4.96,96.00
2026-03-14T10:03:00Z,5.92,96.00
2026-03-14T10:04:00Z,6.90,93.39
2026-03-14T10:05:00Z,7.80,91.39
2026-03-14T10:06:00Z,4.07,97.04
2026-03-14T10:07:00Z,4.47,95.58
2026-03-14T10:08:00Z,5.25,95.06
2026-03-14T10:09:00Z,12.31,86.64
2026-03-14T10:10:00Z,5.43,95.51
2026-03-14T10:11:00Z,5.61,94.24
2026-03-14T10:12:00Z,2.60,98.40
2026-03-14T10:13:00Z,2.60,99.00
