# event_ticker=KXATPMATCH-26MAR10TIEDAV
# final_score=4-6 6-1 7-6(4)
# score_resolution=6-4 1-6 6-7
# match_winner=Learner Tien
# fav_player=Alejandro Davidovich Fokina
# dog_player=Learner Tien
# kalshi_date=2026-03-10
timestamp,Alejandro Davidovich Fokina,Learner Tien
2026-03-10T13:39:00Z,46.00,56.00
2026-03-10T13:40:00Z,46.00,56.00
2026-03-10T13:41:00Z,46.00,56.00
2026-03-10T13:44:00Z,46.00,56.00
2026-03-10T13:45:00Z,46.00,56.00
2026-03-10T13:46:00Z,46.00,56.00
2026-03-10T13:47:00Z,46.00,56.00
2026-03-10T13:48:00Z,46.00,56.00
2026-03-10T13:51:00Z,46.00,56.00
2026-03-10T13:54:00Z,46.00,56.00
2026-03-10T13:56:00Z,46.00,56.00
2026-03-10T13:57:00Z,46.00,56.00
2026-03-10T13:58:00Z,46.00,56.00
2026-03-10T14:01:00Z,46.00,56.00
2026-03-10T14:03:00Z,46.00,56.00
2026-03-10T14:04:00Z,46.00,56.00
2026-03-10T14:06:00Z,46.00,56.00
2026-03-10T14:07:00Z,46.00,56.00
2026-03-10T14:09:00Z,46.00,55.57
2026-03-10T14:12:00Z,46.00,56.00
2026-03-10T14:13:00Z,45.00,56.00
2026-03-10T14:14:00Z,45.00,56.00
2026-03-10T14:15:00Z,45.00,56.00
2026-03-10T14:16:00Z,45.00,56.00
2026-03-10T14:17:00Z,45.00,56.00
2026-03-10T14:18:00Z,45.00,54.35
2026-03-10T14:19:00Z,46.00,56.00
2026-03-10T14:20:00Z,45.27,56.00
2026-03-10T14:21:00Z,46.00,56.00
2026-03-10T14:22:00Z,46.00,56.00
2026-03-10T14:23:00Z,46.00,56.00
2026-03-10T14:25:00Z,46.00,56.00
2026-03-10T14:26:00Z,46.00,56.00
2026-03-10T14:27:00Z,46.00,56.00
2026-03-10T14:28:00Z,46.00,55.77
2026-03-10T14:29:00Z,46.00,56.00
2026-03-10T14:30:00Z,46.00,56.00
2026-03-10T14:33:00Z,46.00,56.00
2026-03-10T14:34:00Z,46.00,56.00
2026-03-10T14:36:00Z,46.00,56.00
2026-03-10T14:37:00Z,46.00,56.00
2026-03-10T14:38:00Z,46.00,56.00
2026-03-10T14:39:00Z,46.00,56.00
2026-03-10T14:40:00Z,46.00,56.00
2026-03-10T14:42:00Z,46.00,56.00
2026-03-10T14:43:00Z,46.00,56.00
2026-03-10T14:44:00Z,46.00,56.00
2026-03-10T14:45:00Z,46.00,56.00
2026-03-10T14:46:00Z,46.00,56.00
2026-03-10T14:47:00Z,46.00,56.00
2026-03-10T14:48:00Z,46.00,56.00
2026-03-10T14:50:00Z,46.00,56.00
2026-03-10T14:52:00Z,46.00,56.58
2026-03-10T14:54:00Z,46.00,56.00
2026-03-10T14:56:00Z,46.00,56.00
2026-03-10T14:57:00Z,46.00,56.00
2026-03-10T14:58:00Z,46.00,56.00
2026-03-10T15:00:00Z,46.00,56.00
2026-03-10T15:02:00Z,46.00,56.00
2026-03-10T15:03:00Z,46.00,56.00
2026-03-10T15:04:00Z,46.00,56.00
2026-03-10T15:06:00Z,45.00,56.00
2026-03-10T15:08:00Z,45.00,56.00
2026-03-10T15:14:00Z,45.00,56.00
2026-03-10T15:15:00Z,45.00,56.00
2026-03-10T15:16:00Z,45.00,56.00
2026-03-10T15:17:00Z,45.00,56.00
2026-03-10T15:18:00Z,45.00,56.00
2026-03-10T15:19:00Z,45.00,56.00
2026-03-10T15:22:00Z,45.00,56.00
2026-03-10T15:23:00Z,45.03,56.00
2026-03-10T15:24:00Z,45.03,56.00
2026-03-10T15:25:00Z,45.03,55.00
2026-03-10T15:27:00Z,45.03,55.00
2026-03-10T15:28:00Z,45.03,55.20
2026-03-10T15:30:00Z,45.03,56.00
2026-03-10T15:32:00Z,45.03,56.00
2026-03-10T15:33:00Z,45.03,56.00
2026-03-10T15:34:00Z,45.03,56.00
2026-03-10T15:35:00Z,45.03,56.00
2026-03-10T15:36:00Z,45.03,56.00
2026-03-10T15:37:00Z,45.03,56.00
2026-03-10T15:38:00Z,45.03,56.00
2026-03-10T15:40:00Z,46.00,56.00
2026-03-10T15:41:00Z,46.00,56.00
2026-03-10T15:42:00Z,46.00,56.00
2026-03-10T15:43:00Z,46.00,56.00
2026-03-10T15:44:00Z,46.00,56.00
2026-03-10T15:46:00Z,46.00,56.00
2026-03-10T15:48:00Z,46.00,56.00
2026-03-10T15:49:00Z,46.00,56.00
2026-03-10T15:50:00Z,46.00,56.00
2026-03-10T15:51:00Z,46.00,56.00
2026-03-10T15:52:00Z,46.00,56.00
2026-03-10T15:53:00Z,46.00,56.00
2026-03-10T15:54:00Z,46.00,56.00
2026-03-10T15:55:00Z,46.00,56.00
2026-03-10T15:56:00Z,46.00,56.00
2026-03-10T15:58:00Z,46.00,56.00
2026-03-10T15:59:00Z,46.00,56.00
2026-03-10T16:00:00Z,46.00,56.00
2026-03-10T16:01:00Z,46.00,56.00
2026-03-10T16:03:00Z,46.00,55.74
2026-03-10T16:04:00Z,47.00,56.00
2026-03-10T16:06:00Z,47.00,56.00
2026-03-10T16:07:00Z,47.00,56.00
2026-03-10T16:08:00Z,47.00,56.00
2026-03-10T16:11:00Z,47.00,56.00
2026-03-10T16:12:00Z,47.00,56.00
2026-03-10T16:13:00Z,47.00,56.00
2026-03-10T16:14:00Z,47.00,56.00
2026-03-10T16:15:00Z,47.00,56.00
2026-03-10T16:17:00Z,47.00,56.00
2026-03-10T16:18:00Z,47.00,56.00
2026-03-10T16:19:00Z,47.00,56.00
2026-03-10T16:20:00Z,47.00,56.00
2026-03-10T16:22:00Z,47.00,56.00
2026-03-10T16:23:00Z,47.00,56.00
2026-03-10T16:24:00Z,47.00,56.00
2026-03-10T16:25:00Z,47.00,56.00
2026-03-10T16:26:00Z,47.00,56.00
2026-03-10T16:30:00Z,47.00,56.00
2026-03-10T16:32:00Z,47.00,56.00
2026-03-10T16:33:00Z,47.00,56.00
2026-03-10T16:34:00Z,47.00,56.00
2026-03-10T16:35:00Z,47.00,56.00
2026-03-10T16:37:00Z,47.00,56.00
2026-03-10T16:38:00Z,47.00,56.00
2026-03-10T16:39:00Z,47.00,56.00
2026-03-10T16:40:00Z,47.00,56.00
2026-03-10T16:41:00Z,47.00,56.00
2026-03-10T16:42:00Z,47.00,56.00
2026-03-10T16:43:00Z,47.00,56.00
2026-03-10T16:45:00Z,47.00,56.00
2026-03-10T16:46:00Z,47.00,56.00
2026-03-10T16:47:00Z,47.00,56.00
2026-03-10T16:49:00Z,47.00,56.00
2026-03-10T16:50:00Z,47.00,55.00
2026-03-10T16:51:00Z,47.00,56.00
2026-03-10T16:52:00Z,47.00,56.00
2026-03-10T16:53:00Z,47.00,56.00
2026-03-10T16:57:00Z,47.00,56.00
2026-03-10T16:59:00Z,47.00,56.00
2026-03-10T17:00:00Z,47.00,56.00
2026-03-10T17:01:00Z,47.00,56.00
2026-03-10T17:02:00Z,47.00,56.00
2026-03-10T17:03:00Z,47.00,56.00
2026-03-10T17:04:00Z,47.00,55.00
2026-03-10T17:05:00Z,47.00,55.00
2026-03-10T17:09:00Z,47.00,55.00
2026-03-10T17:10:00Z,47.00,55.00
2026-03-10T17:14:00Z,47.00,55.00
2026-03-10T17:15:00Z,46.00,55.00
2026-03-10T17:16:00Z,47.00,55.00
2026-03-10T17:17:00Z,47.00,55.00
2026-03-10T17:19:00Z,47.00,55.00
2026-03-10T17:20:00Z,47.00,55.00
2026-03-10T17:21:00Z,47.00,55.00
2026-03-10T17:22:00Z,47.00,55.00
2026-03-10T17:24:00Z,47.00,54.94
2026-03-10T17:26:00Z,47.00,55.00
2026-03-10T17:27:00Z,47.00,55.00
2026-03-10T17:28:00Z,46.33,55.00
2026-03-10T17:29:00Z,47.00,55.00
2026-03-10T17:31:00Z,47.00,55.00
2026-03-10T17:32:00Z,47.00,55.00
2026-03-10T17:33:00Z,47.00,55.87
2026-03-10T17:34:00Z,46.38,55.00
2026-03-10T17:35:00Z,46.38,54.01
2026-03-10T17:37:00Z,46.38,55.59
2026-03-10T17:38:00Z,46.38,55.29
2026-03-10T17:39:00Z,46.38,55.26
2026-03-10T17:40:00Z,46.38,55.00
2026-03-10T17:41:00Z,46.38,55.95
2026-03-10T17:42:00Z,46.38,55.30
2026-03-10T17:43:00Z,46.38,55.00
2026-03-10T17:44:00Z,47.00,55.74
2026-03-10T17:45:00Z,47.00,55.00
2026-03-10T17:46:00Z,47.00,55.12
2026-03-10T17:47:00Z,47.00,55.00
2026-03-10T17:48:00Z,47.00,55.00
2026-03-10T17:49:00Z,47.00,55.00
2026-03-10T17:52:00Z,47.00,55.00
2026-03-10T17:53:00Z,47.00,55.00
2026-03-10T17:54:00Z,47.00,56.00
2026-03-10T17:55:00Z,47.00,56.00
2026-03-10T17:56:00Z,47.00,56.00
2026-03-10T17:57:00Z,47.00,56.00
2026-03-10T17:58:00Z,47.00,56.00
2026-03-10T17:59:00Z,47.00,56.00
2026-03-10T18:00:00Z,47.00,56.00
2026-03-10T18:01:00Z,47.00,56.00
2026-03-10T18:02:00Z,47.00,56.00
2026-03-10T18:03:00Z,46.00,56.00
2026-03-10T18:04:00Z,46.00,56.00
2026-03-10T18:05:00Z,46.00,55.52
2026-03-10T18:06:00Z,46.00,56.00
2026-03-10T18:08:00Z,46.00,56.00
2026-03-10T18:09:00Z,46.00,56.00
2026-03-10T18:11:00Z,46.00,56.00
2026-03-10T18:12:00Z,46.00,56.00
2026-03-10T18:13:00Z,45.00,55.14
2026-03-10T18:14:00Z,45.00,56.00
2026-03-10T18:15:00Z,45.00,56.00
2026-03-10T18:16:00Z,45.00,56.00
2026-03-10T18:17:00Z,45.00,56.00
2026-03-10T18:18:00Z,45.00,56.00
2026-03-10T18:19:00Z,45.00,56.00
2026-03-10T18:22:00Z,45.00,56.00
2026-03-10T18:23:00Z,45.00,56.08
2026-03-10T18:24:00Z,45.00,57.00
2026-03-10T18:25:00Z,45.00,57.00
2026-03-10T18:26:00Z,45.00,57.00
2026-03-10T18:27:00Z,45.00,57.00
2026-03-10T18:28:00Z,45.00,56.77
2026-03-10T18:30:00Z,45.00,57.00
2026-03-10T18:31:00Z,45.00,57.00
2026-03-10T18:32:00Z,45.00,57.00
2026-03-10T18:33:00Z,45.00,57.00
2026-03-10T18:34:00Z,45.00,57.00
2026-03-10T18:35:00Z,45.00,57.00
2026-03-10T18:36:00Z,45.00,57.00
2026-03-10T18:37:00Z,45.00,57.00
2026-03-10T18:40:00Z,45.00,57.00
2026-03-10T18:42:00Z,45.00,57.00
2026-03-10T18:43:00Z,45.00,57.00
2026-03-10T18:44:00Z,45.00,57.00
2026-03-10T18:45:00Z,45.00,57.00
2026-03-10T18:46:00Z,45.00,56.80
2026-03-10T18:48:00Z,45.00,57.00
2026-03-10T18:49:00Z,45.00,57.00
2026-03-10T18:50:00Z,45.00,57.00
2026-03-10T18:53:00Z,45.00,57.00
2026-03-10T18:54:00Z,45.00,57.00
2026-03-10T18:55:00Z,45.00,56.34
2026-03-10T18:56:00Z,45.00,57.00
2026-03-10T18:57:00Z,45.00,57.00
2026-03-10T18:59:00Z,45.00,57.00
2026-03-10T19:01:00Z,44.00,57.00
2026-03-10T19:02:00Z,44.00,57.00
2026-03-10T19:03:00Z,44.00,57.00
2026-03-10T19:04:00Z,44.00,57.00
2026-03-10T19:05:00Z,44.00,57.00
2026-03-10T19:06:00Z,45.00,57.00
2026-03-10T19:07:00Z,45.00,57.00
2026-03-10T19:10:00Z,45.00,57.00
2026-03-10T19:11:00Z,45.00,57.00
2026-03-10T19:12:00Z,45.00,57.00
2026-03-10T19:13:00Z,45.00,57.00
2026-03-10T19:14:00Z,45.00,57.00
2026-03-10T19:15:00Z,45.00,57.00
2026-03-10T19:16:00Z,45.00,57.00
2026-03-10T19:18:00Z,45.00,58.00
2026-03-10T19:19:00Z,45.00,56.42
2026-03-10T19:20:00Z,45.00,58.00
2026-03-10T19:21:00Z,45.00,58.00
2026-03-10T19:23:00Z,44.07,58.00
2026-03-10T19:24:00Z,45.00,58.00
2026-03-10T19:25:00Z,45.00,58.00
2026-03-10T19:26:00Z,45.00,56.00
2026-03-10T19:30:00Z,45.00,58.00
2026-03-10T19:31:00Z,45.00,58.00
2026-03-10T19:32:00Z,45.00,58.00
2026-03-10T19:33:00Z,45.00,58.00
2026-03-10T19:34:00Z,45.00,58.00
2026-03-10T19:36:00Z,45.00,58.00
2026-03-10T19:38:00Z,45.00,58.00
2026-03-10T19:40:00Z,45.00,58.00
2026-03-10T19:42:00Z,45.00,58.00
2026-03-10T19:43:00Z,45.00,58.00
2026-03-10T19:44:00Z,45.00,56.00
2026-03-10T19:45:00Z,45.00,58.00
2026-03-10T19:47:00Z,45.00,58.00
2026-03-10T19:48:00Z,45.00,58.00
2026-03-10T19:49:00Z,45.00,58.00
2026-03-10T19:50:00Z,45.00,58.00
2026-03-10T19:51:00Z,45.00,58.00
2026-03-10T19:54:00Z,45.00,58.00
2026-03-10T19:55:00Z,45.00,58.00
2026-03-10T19:56:00Z,45.00,58.00
2026-03-10T19:57:00Z,45.00,58.00
2026-03-10T19:58:00Z,45.00,58.00
2026-03-10T19:59:00Z,45.00,58.00
2026-03-10T20:00:00Z,45.00,57.95
2026-03-10T20:01:00Z,45.00,58.00
2026-03-10T20:02:00Z,45.00,58.00
2026-03-10T20:03:00Z,45.00,58.00
2026-03-10T20:04:00Z,45.00,58.00
2026-03-10T20:05:00Z,45.00,58.00
2026-03-10T20:06:00Z,45.00,58.00
2026-03-10T20:07:00Z,45.00,58.00
2026-03-10T20:08:00Z,45.00,58.00
2026-03-10T20:09:00Z,44.01,58.00
2026-03-10T20:10:00Z,44.96,58.00
2026-03-10T20:11:00Z,44.00,58.00
2026-03-10T20:12:00Z,45.00,57.50
2026-03-10T20:13:00Z,45.00,58.00
2026-03-10T20:14:00Z,45.00,58.00
2026-03-10T20:15:00Z,45.00,58.00
2026-03-10T20:16:00Z,45.00,57.93
2026-03-10T20:17:00Z,45.00,58.00
2026-03-10T20:18:00Z,45.00,58.00
2026-03-10T20:19:00Z,45.00,58.00
2026-03-10T20:20:00Z,45.00,58.00
2026-03-10T20:21:00Z,45.00,56.94
2026-03-10T20:22:00Z,45.00,57.00
2026-03-10T20:23:00Z,45.00,56.59
2026-03-10T20:24:00Z,44.92,57.00
2026-03-10T20:25:00Z,44.92,57.00
2026-03-10T20:26:00Z,44.92,57.00
2026-03-10T20:27:00Z,45.00,57.00
2026-03-10T20:28:00Z,45.00,57.00
2026-03-10T20:29:00Z,45.00,57.00
2026-03-10T20:30:00Z,45.00,58.00
2026-03-10T20:31:00Z,44.97,58.00
2026-03-10T20:32:00Z,45.00,58.00
2026-03-10T20:33:00Z,45.00,58.00
2026-03-10T20:34:00Z,45.00,58.00
2026-03-10T20:35:00Z,45.00,58.00
2026-03-10T20:36:00Z,44.00,58.00
2026-03-10T20:37:00Z,44.00,58.00
2026-03-10T20:38:00Z,43.00,58.00
2026-03-10T20:39:00Z,43.00,58.00
2026-03-10T20:40:00Z,43.00,58.00
2026-03-10T20:41:00Z,42.00,58.00
2026-03-10T20:42:00Z,42.00,57.96
2026-03-10T20:43:00Z,42.00,58.00
2026-03-10T20:44:00Z,42.00,58.00
2026-03-10T20:45:00Z,42.00,58.00
2026-03-10T20:46:00Z,42.00,58.00
2026-03-10T20:47:00Z,42.00,58.00
2026-03-10T20:48:00Z,42.00,59.00
2026-03-10T20:49:00Z,42.00,59.00
2026-03-10T20:50:00Z,42.00,59.00
2026-03-10T20:51:00Z,42.00,59.00
2026-03-10T20:52:00Z,42.20,59.00
2026-03-10T20:53:00Z,43.00,59.00
2026-03-10T20:54:00Z,42.05,59.00
2026-03-10T20:55:00Z,43.00,59.00
2026-03-10T20:56:00Z,43.00,59.00
2026-03-10T20:57:00Z,43.00,59.00
2026-03-10T20:58:00Z,43.00,58.53
2026-03-10T20:59:00Z,43.00,59.00
2026-03-10T21:00:00Z,43.00,59.00
2026-03-10T21:01:00Z,42.00,59.00
2026-03-10T21:02:00Z,43.00,59.00
2026-03-10T21:03:00Z,43.00,59.00
2026-03-10T21:04:00Z,43.00,59.00
2026-03-10T21:05:00Z,43.00,59.00
2026-03-10T21:06:00Z,43.00,59.00
2026-03-10T21:07:00Z,43.00,58.00
2026-03-10T21:08:00Z,43.00,58.30
2026-03-10T21:09:00Z,43.00,58.29
2026-03-10T21:10:00Z,43.00,58.00
2026-03-10T21:11:00Z,43.00,58.80
2026-03-10T21:12:00Z,43.00,58.00
2026-03-10T21:13:00Z,43.00,58.00
2026-03-10T21:14:00Z,43.00,58.00
2026-03-10T21:15:00Z,43.00,58.00
2026-03-10T21:16:00Z,43.00,58.00
2026-03-10T21:17:00Z,43.00,58.00
2026-03-10T21:18:00Z,43.00,57.97
2026-03-10T21:19:00Z,43.00,58.00
2026-03-10T21:20:00Z,43.00,58.00
2026-03-10T21:21:00Z,43.00,58.00
2026-03-10T21:22:00Z,43.00,57.95
2026-03-10T21:23:00Z,43.00,57.95
2026-03-10T21:24:00Z,43.00,58.09
2026-03-10T21:25:00Z,43.00,59.00
2026-03-10T21:26:00Z,43.00,58.05
2026-03-10T21:27:00Z,42.84,58.05
2026-03-10T21:28:00Z,42.84,59.00
2026-03-10T21:29:00Z,43.00,59.00
2026-03-10T21:30:00Z,43.00,59.00
2026-03-10T21:31:00Z,43.00,59.00
2026-03-10T21:32:00Z,42.49,59.00
2026-03-10T21:33:00Z,42.49,59.00
2026-03-10T21:34:00Z,43.00,59.00
2026-03-10T21:35:00Z,43.00,59.00
2026-03-10T21:36:00Z,43.00,59.00
2026-03-10T21:37:00Z,43.00,59.00
2026-03-10T21:38:00Z,43.00,59.00
2026-03-10T21:39:00Z,43.00,59.00
2026-03-10T21:40:00Z,43.00,59.00
2026-03-10T21:41:00Z,43.00,59.00
2026-03-10T21:42:00Z,43.00,58.25
2026-03-10T21:43:00Z,42.61,58.70
2026-03-10T21:44:00Z,43.00,59.00
2026-03-10T21:45:00Z,43.00,58.91
2026-03-10T21:46:00Z,43.00,59.00
2026-03-10T21:47:00Z,43.00,58.33
2026-03-10T21:48:00Z,43.00,58.38
2026-03-10T21:49:00Z,43.00,58.00
2026-03-10T21:50:00Z,43.00,58.00
2026-03-10T21:51:00Z,43.00,58.00
2026-03-10T21:52:00Z,43.00,58.00
2026-03-10T21:53:00Z,43.00,58.00
2026-03-10T21:54:00Z,43.30,58.00
2026-03-10T21:55:00Z,43.66,58.00
2026-03-10T21:56:00Z,44.00,57.72
2026-03-10T21:57:00Z,44.00,57.78
2026-03-10T21:58:00Z,43.98,58.00
2026-03-10T21:59:00Z,44.00,57.92
2026-03-10T22:00:00Z,43.10,57.06
2026-03-10T22:01:00Z,44.00,58.00
2026-03-10T22:02:00Z,44.00,58.00
2026-03-10T22:03:00Z,44.00,58.00
2026-03-10T22:04:00Z,44.00,58.00
2026-03-10T22:05:00Z,43.68,58.00
2026-03-10T22:06:00Z,44.00,58.00
2026-03-10T22:07:00Z,44.00,58.00
2026-03-10T22:08:00Z,43.99,58.00
2026-03-10T22:09:00Z,43.96,58.98
2026-03-10T22:10:00Z,42.62,58.97
2026-03-10T22:11:00Z,41.19,60.86
2026-03-10T22:12:00Z,41.87,59.46
2026-03-10T22:13:00Z,40.93,61.72
2026-03-10T22:14:00Z,41.85,60.39
2026-03-10T22:15:00Z,39.22,61.75
2026-03-10T22:16:00Z,40.33,65.96
2026-03-10T22:17:00Z,39.66,61.89
2026-03-10T22:18:00Z,42.31,58.25
2026-03-10T22:19:00Z,41.16,60.23
2026-03-10T22:20:00Z,46.64,59.03
2026-03-10T22:21:00Z,38.50,61.05
2026-03-10T22:22:00Z,38.03,63.03
2026-03-10T22:23:00Z,38.06,62.29
2026-03-10T22:24:00Z,40.13,62.69
2026-03-10T22:25:00Z,38.76,62.98
2026-03-10T22:26:00Z,39.56,62.56
2026-03-10T22:27:00Z,39.08,62.65
2026-03-10T22:28:00Z,38.88,62.83
2026-03-10T22:29:00Z,40.10,63.12
2026-03-10T22:30:00Z,39.15,62.40
2026-03-10T22:31:00Z,38.20,62.27
2026-03-10T22:32:00Z,38.27,64.85
2026-03-10T22:33:00Z,36.65,65.00
2026-03-10T22:34:00Z,39.87,62.88
2026-03-10T22:35:00Z,39.35,61.79
2026-03-10T22:36:00Z,39.76,61.00
2026-03-10T22:37:00Z,40.07,63.23
2026-03-10T22:38:00Z,36.70,65.39
2026-03-10T22:39:00Z,36.00,65.92
2026-03-10T22:40:00Z,36.09,65.57
2026-03-10T22:41:00Z,36.18,65.04
2026-03-10T22:42:00Z,37.68,65.52
2026-03-10T22:43:00Z,37.89,64.06
2026-03-10T22:44:00Z,39.05,62.26
2026-03-10T22:45:00Z,41.42,59.92
2026-03-10T22:46:00Z,43.76,58.39
2026-03-10T22:47:00Z,45.02,51.23
2026-03-10T22:48:00Z,59.78,40.49
2026-03-10T22:49:00Z,62.84,38.38
2026-03-10T22:50:00Z,67.01,33.53
2026-03-10T22:51:00Z,70.04,31.51
2026-03-10T22:52:00Z,68.89,32.40
2026-03-10T22:53:00Z,66.98,34.17
2026-03-10T22:54:00Z,67.89,32.45
2026-03-10T22:55:00Z,68.40,32.91
2026-03-10T22:56:00Z,66.04,35.52
2026-03-10T22:57:00Z,67.01,34.55
2026-03-10T22:58:00Z,69.94,35.26
2026-03-10T22:59:00Z,68.33,33.54
2026-03-10T23:00:00Z,65.38,34.09
2026-03-10T23:01:00Z,61.66,38.06
2026-03-10T23:02:00Z,64.25,38.72
2026-03-10T23:03:00Z,54.22,45.14
2026-03-10T23:04:00Z,49.04,53.18
2026-03-10T23:05:00Z,50.17,50.00
2026-03-10T23:06:00Z,49.18,49.59
2026-03-10T23:07:00Z,47.85,53.35
2026-03-10T23:08:00Z,48.32,53.75
2026-03-10T23:09:00Z,45.97,55.86
2026-03-10T23:10:00Z,44.33,55.58
2026-03-10T23:11:00Z,43.53,56.06
2026-03-10T23:12:00Z,45.93,55.01
2026-03-10T23:13:00Z,45.98,56.64
2026-03-10T23:14:00Z,44.69,55.92
2026-03-10T23:15:00Z,46.28,56.56
2026-03-10T23:16:00Z,43.96,57.74
2026-03-10T23:17:00Z,41.44,59.50
2026-03-10T23:18:00Z,42.12,59.51
2026-03-10T23:19:00Z,36.99,63.40
2026-03-10T23:20:00Z,33.71,66.05
2026-03-10T23:21:00Z,32.67,68.11
2026-03-10T23:22:00Z,32.24,68.75
2026-03-10T23:23:00Z,33.62,66.07
2026-03-10T23:24:00Z,34.49,66.22
2026-03-10T23:25:00Z,35.70,64.54
2026-03-10T23:26:00Z,36.42,66.00
2026-03-10T23:27:00Z,37.92,61.63
2026-03-10T23:28:00Z,39.86,62.50
2026-03-10T23:29:00Z,37.69,66.31
2026-03-10T23:30:00Z,35.33,63.71
2026-03-10T23:31:00Z,41.11,60.33
2026-03-10T23:32:00Z,42.04,60.11
2026-03-10T23:33:00Z,40.85,60.38
2026-03-10T23:34:00Z,40.50,61.35
2026-03-10T23:35:00Z,38.14,62.94
2026-03-10T23:36:00Z,48.37,58.71
2026-03-10T23:37:00Z,42.76,57.71
2026-03-10T23:38:00Z,38.20,62.79
2026-03-10T23:39:00Z,38.47,62.58
2026-03-10T23:40:00Z,42.69,58.72
2026-03-10T23:41:00Z,44.55,55.99
2026-03-10T23:42:00Z,43.76,56.78
2026-03-10T23:43:00Z,40.28,60.97
2026-03-10T23:44:00Z,43.39,58.45
2026-03-10T23:45:00Z,45.93,54.65
2026-03-10T23:46:00Z,47.73,52.39
2026-03-10T23:47:00Z,48.55,51.39
2026-03-10T23:48:00Z,47.95,51.16
2026-03-10T23:49:00Z,43.88,57.24
2026-03-10T23:50:00Z,43.81,57.99
2026-03-10T23:51:00Z,40.63,59.65
2026-03-10T23:52:00Z,41.58,57.81
2026-03-10T23:53:00Z,44.85,58.06
2026-03-10T23:54:00Z,48.02,51.56
2026-03-10T23:55:00Z,51.98,47.75
2026-03-10T23:56:00Z,52.47,48.34
