# event_ticker=KXATPCHALLENGERMATCH-26MAR25BUTDEJ
# final_score=7-5 2-6 6-4
# match_winner=Edas Butvilas
# fav_player=Edas Butvilas
# dog_player=Jesper De Jong
# kalshi_date=2026-03-25
timestamp,Edas Butvilas,Jesper De Jong
2026-03-25T13:08:00Z,33.58,66.58
2026-03-25T13:09:00Z,33.79,68.93
2026-03-25T13:10:00Z,36.20,63.67
2026-03-25T13:11:00Z,35.45,64.98
2026-03-25T13:12:00Z,33.00,67.93
2026-03-25T13:13:00Z,32.70,69.85
2026-03-25T13:14:00Z,31.82,69.45
2026-03-25T13:15:00Z,26.88,72.27
2026-03-25T13:16:00Z,27.38,73.98
2026-03-25T13:17:00Z,26.67,75.84
2026-03-25T13:18:00Z,25.42,74.88
2026-03-25T13:19:00Z,28.68,71.09
2026-03-25T13:20:00Z,29.88,72.72
2026-03-25T13:21:00Z,29.25,73.07
2026-03-25T13:22:00Z,28.87,69.13
2026-03-25T13:23:00Z,40.89,57.86
2026-03-25T13:24:00Z,47.06,55.10
2026-03-25T13:25:00Z,49.12,51.39
2026-03-25T13:26:00Z,49.76,51.34
2026-03-25T13:27:00Z,47.66,55.01
2026-03-25T13:28:00Z,38.20,62.47
2026-03-25T13:29:00Z,32.96,68.44
2026-03-25T13:30:00Z,31.24,70.16
2026-03-25T13:31:00Z,35.51,66.99
2026-03-25T13:32:00Z,34.78,68.10
2026-03-25T13:33:00Z,35.64,66.67
2026-03-25T13:34:00Z,34.82,61.68
2026-03-25T13:35:00Z,35.19,65.57
2026-03-25T13:36:00Z,29.05,72.07
2026-03-25T13:37:00Z,32.89,66.86
2026-03-25T13:38:00Z,31.44,74.07
2026-03-25T13:39:00Z,26.22,74.65
2026-03-25T13:40:00Z,29.73,72.11
2026-03-25T13:41:00Z,32.54,69.58
2026-03-25T13:42:00Z,35.32,68.17
2026-03-25T13:43:00Z,33.48,67.98
2026-03-25T13:44:00Z,35.66,65.28
2026-03-25T13:45:00Z,34.88,68.55
2026-03-25T13:46:00Z,37.51,64.96
2026-03-25T13:47:00Z,33.70,67.17
2026-03-25T13:48:00Z,34.59,66.78
2026-03-25T13:49:00Z,33.07,66.57
2026-03-25T13:50:00Z,38.25,63.32
2026-03-25T13:51:00Z,29.25,71.61
2026-03-25T13:52:00Z,29.57,71.86
2026-03-25T13:53:00Z,30.76,68.09
2026-03-25T13:54:00Z,38.27,63.74
2026-03-25T13:55:00Z,36.54,63.78
2026-03-25T13:56:00Z,29.70,69.95
2026-03-25T13:57:00Z,34.16,63.82
2026-03-25T13:58:00Z,31.32,68.62
2026-03-25T13:59:00Z,28.62,72.04
2026-03-25T14:00:00Z,27.95,72.97
2026-03-25T14:01:00Z,32.06,71.41
2026-03-25T14:02:00Z,33.77,67.44
2026-03-25T14:03:00Z,33.11,67.97
2026-03-25T14:04:00Z,36.20,61.69
2026-03-25T14:05:00Z,40.68,56.77
2026-03-25T14:06:00Z,46.91,56.48
2026-03-25T14:07:00Z,45.17,58.69
2026-03-25T14:08:00Z,53.78,50.14
2026-03-25T14:09:00Z,79.71,25.66
2026-03-25T14:10:00Z,81.61,19.06
2026-03-25T14:11:00Z,91.93,8.84
2026-03-25T14:12:00Z,91.23,10.02
2026-03-25T14:13:00Z,87.75,14.97
2026-03-25T14:14:00Z,98.82,1.94
2026-03-25T14:15:00Z,99.00,1.00
2026-03-25T14:16:00Z,99.00,1.00
2026-03-25T14:17:00Z,99.00,1.00
