# event_ticker=KXATPMATCH-26MAY14SINRUB
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Jannik Sinner
# fav_player=Andrey Rublev
# dog_player=Jannik Sinner
# kalshi_date=2026-05-14
timestamp,Jannik Sinner,Andrey Rublev
2026-05-14T03:09:00Z,95.50,6.00
2026-05-14T03:10:00Z,95.50,6.00
2026-05-14T03:11:00Z,96.00,6.00
2026-05-14T03:12:00Z,96.00,6.00
2026-05-14T03:13:00Z,96.00,5.00
2026-05-14T03:14:00Z,96.00,6.00
2026-05-14T03:15:00Z,96.00,6.00
2026-05-14T03:16:00Z,96.00,6.00
2026-05-14T03:17:00Z,96.00,5.89
2026-05-14T03:19:00Z,96.00,5.00
2026-05-14T03:20:00Z,96.00,5.00
2026-05-14T03:21:00Z,96.00,5.00
2026-05-14T03:23:00Z,96.00,5.00
2026-05-14T03:24:00Z,96.00,5.00
2026-05-14T03:25:00Z,96.00,5.95
2026-05-14T03:26:00Z,96.00,6.00
2026-05-14T03:27:00Z,96.00,6.00
2026-05-14T03:28:00Z,96.00,6.00
2026-05-14T03:29:00Z,96.00,6.00
2026-05-14T03:30:00Z,96.00,6.00
2026-05-14T03:31:00Z,96.00,6.00
2026-05-14T03:32:00Z,96.00,6.00
2026-05-14T03:33:00Z,96.00,6.00
2026-05-14T03:34:00Z,96.00,4.53
2026-05-14T03:35:00Z,96.00,5.00
2026-05-14T03:36:00Z,96.00,5.00
2026-05-14T03:37:00Z,96.00,5.00
2026-05-14T03:38:00Z,96.00,5.00
2026-05-14T03:39:00Z,96.00,5.00
2026-05-14T03:40:00Z,96.00,5.00
2026-05-14T03:41:00Z,96.00,5.00
2026-05-14T03:42:00Z,96.00,5.00
2026-05-14T03:43:00Z,95.00,5.00
2026-05-14T03:44:00Z,95.30,4.99
2026-05-14T03:45:00Z,96.00,5.00
2026-05-14T03:46:00Z,96.00,5.00
2026-05-14T03:47:00Z,96.00,5.00
2026-05-14T03:48:00Z,96.00,5.00
2026-05-14T03:49:00Z,96.00,5.00
2026-05-14T03:50:00Z,96.00,5.00
2026-05-14T03:51:00Z,96.00,5.00
2026-05-14T03:54:00Z,96.00,5.00
2026-05-14T03:55:00Z,96.00,5.00
2026-05-14T03:56:00Z,96.00,5.00
2026-05-14T03:57:00Z,95.00,5.00
2026-05-14T03:58:00Z,95.00,5.00
2026-05-14T03:59:00Z,95.00,5.00
2026-05-14T04:00:00Z,95.00,5.00
2026-05-14T04:01:00Z,95.00,5.00
2026-05-14T04:02:00Z,95.00,4.39
2026-05-14T04:03:00Z,95.00,5.00
2026-05-14T04:04:00Z,95.00,5.00
2026-05-14T04:06:00Z,95.00,5.00
2026-05-14T04:07:00Z,95.00,5.00
2026-05-14T04:08:00Z,96.00,5.00
2026-05-14T04:10:00Z,96.00,5.00
2026-05-14T04:13:00Z,96.00,5.00
2026-05-14T04:14:00Z,96.00,5.00
2026-05-14T04:15:00Z,96.00,5.00
2026-05-14T04:16:00Z,96.00,5.00
2026-05-14T04:18:00Z,96.00,5.00
2026-05-14T04:19:00Z,96.00,5.00
2026-05-14T04:20:00Z,96.00,5.00
2026-05-14T04:21:00Z,96.00,5.00
2026-05-14T04:22:00Z,96.00,5.00
2026-05-14T04:23:00Z,96.00,5.00
2026-05-14T04:24:00Z,96.00,5.00
2026-05-14T04:25:00Z,96.00,5.00
2026-05-14T04:26:00Z,96.00,5.00
2026-05-14T04:27:00Z,96.00,5.00
2026-05-14T04:28:00Z,96.00,5.00
2026-05-14T04:29:00Z,96.00,5.00
2026-05-14T04:30:00Z,96.00,5.00
2026-05-14T04:31:00Z,96.00,5.00
2026-05-14T04:32:00Z,96.00,5.00
2026-05-14T04:33:00Z,96.00,5.00
2026-05-14T04:34:00Z,96.00,5.00
2026-05-14T04:37:00Z,95.93,5.00
2026-05-14T04:38:00Z,95.93,5.00
2026-05-14T04:39:00Z,95.93,5.00
2026-05-14T04:41:00Z,96.00,5.00
2026-05-14T04:42:00Z,96.00,5.00
2026-05-14T04:43:00Z,96.00,5.00
2026-05-14T04:44:00Z,96.00,5.00
2026-05-14T04:46:00Z,96.00,5.00
2026-05-14T04:47:00Z,96.00,5.00
2026-05-14T04:48:00Z,96.00,5.00
2026-05-14T04:49:00Z,96.00,5.00
2026-05-14T04:51:00Z,96.00,5.00
2026-05-14T04:52:00Z,95.00,5.00
2026-05-14T04:53:00Z,96.00,5.00
2026-05-14T04:54:00Z,96.00,5.00
2026-05-14T04:55:00Z,96.00,5.00
2026-05-14T04:56:00Z,96.00,5.00
2026-05-14T04:57:00Z,95.86,5.00
2026-05-14T04:58:00Z,96.00,5.00
2026-05-14T04:59:00Z,96.00,5.00
2026-05-14T05:00:00Z,96.00,5.00
2026-05-14T05:01:00Z,95.00,5.00
2026-05-14T05:02:00Z,95.00,5.00
2026-05-14T05:03:00Z,95.00,5.00
2026-05-14T05:05:00Z,95.00,5.00
2026-05-14T05:06:00Z,95.00,5.00
2026-05-14T05:08:00Z,95.01,5.00
2026-05-14T05:09:00Z,96.00,5.00
2026-05-14T05:10:00Z,96.00,5.00
2026-05-14T05:11:00Z,96.00,5.00
2026-05-14T05:12:00Z,96.00,5.00
2026-05-14T05:14:00Z,96.00,5.00
2026-05-14T05:15:00Z,96.00,5.00
2026-05-14T05:16:00Z,96.00,5.00
2026-05-14T05:17:00Z,96.00,5.00
2026-05-14T05:18:00Z,96.00,5.00
2026-05-14T05:19:00Z,96.00,5.00
2026-05-14T05:22:00Z,96.00,4.84
2026-05-14T05:23:00Z,95.00,5.00
2026-05-14T05:24:00Z,96.00,5.00
2026-05-14T05:25:00Z,96.00,5.00
2026-05-14T05:26:00Z,96.00,5.00
2026-05-14T05:29:00Z,96.00,5.00
2026-05-14T05:30:00Z,96.00,6.00
2026-05-14T05:31:00Z,96.00,6.00
2026-05-14T05:32:00Z,96.00,5.00
2026-05-14T05:33:00Z,96.00,6.00
2026-05-14T05:34:00Z,95.00,6.00
2026-05-14T05:35:00Z,95.00,6.00
2026-05-14T05:36:00Z,95.00,6.00
2026-05-14T05:37:00Z,95.00,6.00
2026-05-14T05:38:00Z,95.00,6.00
2026-05-14T05:42:00Z,96.00,6.00
2026-05-14T05:43:00Z,96.00,6.00
2026-05-14T05:44:00Z,95.00,6.00
2026-05-14T05:45:00Z,95.00,6.00
2026-05-14T05:46:00Z,95.00,6.00
2026-05-14T05:48:00Z,95.00,6.00
2026-05-14T05:49:00Z,95.00,6.00
2026-05-14T05:50:00Z,96.00,5.00
2026-05-14T05:51:00Z,96.00,6.00
2026-05-14T05:52:00Z,96.00,5.00
2026-05-14T05:53:00Z,96.00,5.00
2026-05-14T05:54:00Z,96.00,6.00
2026-05-14T05:55:00Z,96.00,6.00
2026-05-14T05:56:00Z,96.00,6.00
2026-05-14T05:57:00Z,96.00,6.00
2026-05-14T05:58:00Z,96.00,6.00
2026-05-14T05:59:00Z,96.00,6.00
2026-05-14T06:00:00Z,96.00,6.00
2026-05-14T06:01:00Z,96.00,6.00
2026-05-14T06:02:00Z,96.00,6.00
2026-05-14T06:04:00Z,96.00,6.00
2026-05-14T06:05:00Z,96.00,6.00
2026-05-14T06:06:00Z,96.00,6.00
2026-05-14T06:07:00Z,96.00,6.00
2026-05-14T06:08:00Z,96.00,6.00
2026-05-14T06:09:00Z,96.00,6.00
2026-05-14T06:10:00Z,96.00,6.00
2026-05-14T06:11:00Z,96.00,6.00
2026-05-14T06:12:00Z,96.00,6.00
2026-05-14T06:13:00Z,96.00,6.00
2026-05-14T06:14:00Z,96.00,6.00
2026-05-14T06:19:00Z,96.00,5.00
2026-05-14T06:20:00Z,96.00,4.35
2026-05-14T06:23:00Z,96.00,5.00
2026-05-14T06:25:00Z,96.00,5.00
2026-05-14T06:26:00Z,96.00,5.92
2026-05-14T06:27:00Z,96.00,6.00
2026-05-14T06:28:00Z,96.00,6.00
2026-05-14T06:30:00Z,96.00,5.00
2026-05-14T06:31:00Z,96.00,5.00
2026-05-14T06:32:00Z,96.00,5.00
2026-05-14T06:33:00Z,96.00,5.00
2026-05-14T06:34:00Z,96.00,5.00
2026-05-14T06:35:00Z,96.00,5.00
2026-05-14T06:36:00Z,96.00,5.00
2026-05-14T06:37:00Z,96.00,5.00
2026-05-14T06:39:00Z,96.00,5.00
2026-05-14T06:41:00Z,96.00,5.00
2026-05-14T06:43:00Z,96.00,5.00
2026-05-14T06:44:00Z,96.00,5.00
2026-05-14T06:45:00Z,96.00,5.00
2026-05-14T06:46:00Z,96.00,5.99
2026-05-14T06:47:00Z,96.00,5.13
2026-05-14T06:48:00Z,95.00,6.00
2026-05-14T06:49:00Z,95.00,6.00
2026-05-14T06:52:00Z,95.00,6.00
2026-05-14T06:53:00Z,96.00,6.00
2026-05-14T06:54:00Z,95.00,6.00
2026-05-14T06:55:00Z,95.00,6.00
2026-05-14T06:56:00Z,95.00,6.00
2026-05-14T06:58:00Z,95.00,6.00
2026-05-14T06:59:00Z,96.00,6.00
2026-05-14T07:00:00Z,96.00,5.71
2026-05-14T09:01:00Z,95.00,5.71
2026-05-14T09:02:00Z,96.00,5.71
2026-05-14T09:03:00Z,96.00,5.71
2026-05-14T09:04:00Z,96.00,6.00
2026-05-14T09:05:00Z,95.00,6.00
2026-05-14T09:06:00Z,95.00,6.00
2026-05-14T09:07:00Z,95.00,6.00
2026-05-14T09:08:00Z,95.00,6.00
2026-05-14T09:09:00Z,95.00,6.00
2026-05-14T09:11:00Z,95.00,6.00
2026-05-14T09:12:00Z,95.00,6.00
2026-05-14T09:13:00Z,96.00,6.00
2026-05-14T09:14:00Z,95.00,6.00
2026-05-14T09:15:00Z,95.00,6.00
2026-05-14T09:17:00Z,94.96,5.00
2026-05-14T09:18:00Z,95.00,5.00
2026-05-14T09:19:00Z,94.50,5.00
2026-05-14T09:21:00Z,94.50,6.00
2026-05-14T09:22:00Z,94.00,6.00
2026-05-14T09:23:00Z,94.00,6.00
2026-05-14T09:25:00Z,95.00,6.00
2026-05-14T09:29:00Z,95.00,6.00
2026-05-14T09:35:00Z,95.00,6.00
2026-05-14T09:36:00Z,95.00,6.00
2026-05-14T09:39:00Z,95.00,6.00
2026-05-14T09:41:00Z,95.00,6.00
2026-05-14T09:45:00Z,95.00,6.00
2026-05-14T09:46:00Z,94.00,6.00
2026-05-14T09:47:00Z,95.00,6.00
2026-05-14T09:50:00Z,95.00,6.00
2026-05-14T09:51:00Z,95.00,6.00
2026-05-14T09:53:00Z,95.00,6.00
2026-05-14T09:56:00Z,95.00,6.00
2026-05-14T09:57:00Z,95.00,6.00
2026-05-14T10:00:00Z,95.00,5.98
2026-05-14T10:01:00Z,95.00,6.00
2026-05-14T10:02:00Z,95.00,6.00
2026-05-14T10:03:00Z,95.00,6.00
2026-05-14T10:04:00Z,95.85,6.00
2026-05-14T10:05:00Z,96.00,5.18
2026-05-14T10:07:00Z,96.00,5.55
2026-05-14T10:08:00Z,95.00,5.02
2026-05-14T10:09:00Z,96.00,5.10
2026-05-14T10:10:00Z,96.00,6.00
2026-05-14T10:11:00Z,96.00,6.00
2026-05-14T10:12:00Z,96.00,6.00
2026-05-14T10:14:00Z,96.00,6.00
2026-05-14T10:16:00Z,96.00,6.00
2026-05-14T10:18:00Z,96.00,6.00
2026-05-14T10:19:00Z,96.00,6.00
2026-05-14T10:20:00Z,96.00,6.00
2026-05-14T10:21:00Z,96.00,5.00
2026-05-14T10:22:00Z,96.00,6.00
2026-05-14T10:23:00Z,96.00,6.00
2026-05-14T10:24:00Z,96.00,6.00
2026-05-14T10:25:00Z,96.00,5.00
2026-05-14T10:26:00Z,95.00,6.00
2026-05-14T10:27:00Z,96.00,5.82
2026-05-14T10:28:00Z,96.00,6.00
2026-05-14T10:29:00Z,96.00,6.00
2026-05-14T10:30:00Z,96.00,6.00
2026-05-14T10:31:00Z,95.85,6.00
2026-05-14T10:32:00Z,96.00,6.00
2026-05-14T10:33:00Z,96.00,6.00
2026-05-14T10:34:00Z,96.00,6.00
2026-05-14T10:35:00Z,96.00,6.00
2026-05-14T10:36:00Z,96.00,6.00
2026-05-14T10:37:00Z,96.00,6.00
2026-05-14T10:38:00Z,96.00,6.00
2026-05-14T10:39:00Z,96.00,6.00
2026-05-14T10:40:00Z,96.00,6.00
2026-05-14T10:41:00Z,96.00,6.00
2026-05-14T10:43:00Z,96.00,6.00
2026-05-14T10:44:00Z,96.00,6.00
2026-05-14T10:45:00Z,96.00,6.00
2026-05-14T10:46:00Z,96.00,6.00
2026-05-14T10:48:00Z,95.00,6.00
2026-05-14T10:49:00Z,95.00,6.00
2026-05-14T10:50:00Z,95.00,6.00
2026-05-14T10:51:00Z,95.00,6.00
2026-05-14T10:52:00Z,95.00,6.00
2026-05-14T10:53:00Z,95.34,6.00
2026-05-14T10:54:00Z,96.00,5.46
2026-05-14T10:55:00Z,95.00,5.00
2026-05-14T10:56:00Z,95.00,5.00
2026-05-14T10:57:00Z,94.04,5.00
2026-05-14T10:58:00Z,95.00,5.19
2026-05-14T10:59:00Z,96.00,5.00
2026-05-14T11:00:00Z,96.00,4.97
2026-05-14T11:01:00Z,96.00,5.00
2026-05-14T11:02:00Z,96.00,5.00
2026-05-14T11:03:00Z,96.00,5.00
2026-05-14T11:04:00Z,96.00,5.00
2026-05-14T11:05:00Z,96.00,5.00
2026-05-14T11:06:00Z,96.00,5.00
2026-05-14T11:07:00Z,96.00,5.00
2026-05-14T11:08:00Z,96.00,6.00
2026-05-14T11:09:00Z,96.00,6.00
2026-05-14T11:10:00Z,96.00,6.00
2026-05-14T11:11:00Z,95.74,6.00
2026-05-14T11:12:00Z,95.66,5.78
2026-05-14T11:13:00Z,95.00,5.30
2026-05-14T11:14:00Z,95.66,5.84
2026-05-14T11:15:00Z,95.35,5.69
2026-05-14T11:16:00Z,95.86,4.39
2026-05-14T11:17:00Z,97.00,3.49
2026-05-14T11:18:00Z,97.94,3.00
2026-05-14T11:19:00Z,98.00,3.13
2026-05-14T11:20:00Z,97.91,2.37
2026-05-14T11:21:00Z,98.00,2.96
2026-05-14T11:22:00Z,98.10,2.89
2026-05-14T11:23:00Z,98.00,3.00
2026-05-14T11:24:00Z,98.00,3.05
2026-05-14T11:25:00Z,98.00,3.28
2026-05-14T11:26:00Z,98.00,3.00
2026-05-14T11:27:00Z,98.00,3.11
2026-05-14T11:28:00Z,97.52,3.90
2026-05-14T11:29:00Z,97.00,3.47
2026-05-14T11:30:00Z,96.93,3.10
2026-05-14T11:31:00Z,96.48,4.06
2026-05-14T11:32:00Z,96.11,4.42
2026-05-14T11:33:00Z,96.96,4.44
2026-05-14T11:34:00Z,97.31,3.22
2026-05-14T11:35:00Z,96.74,4.00
2026-05-14T11:36:00Z,98.00,3.52
2026-05-14T11:37:00Z,96.87,3.91
2026-05-14T11:38:00Z,97.00,4.00
2026-05-14T11:39:00Z,97.01,3.64
2026-05-14T11:40:00Z,97.00,3.99
2026-05-14T11:41:00Z,96.80,3.96
2026-05-14T11:42:00Z,97.27,3.97
2026-05-14T11:43:00Z,97.00,3.56
2026-05-14T11:44:00Z,98.00,3.72
2026-05-14T11:45:00Z,98.00,2.56
2026-05-14T11:46:00Z,98.04,2.13
2026-05-14T11:47:00Z,98.00,2.00
2026-05-14T11:48:00Z,98.00,1.94
2026-05-14T11:49:00Z,98.00,2.76
2026-05-14T11:50:00Z,98.25,2.01
2026-05-14T11:51:00Z,98.85,2.08
2026-05-14T11:52:00Z,98.00,1.89
2026-05-14T11:53:00Z,99.00,2.00
2026-05-14T11:54:00Z,98.85,2.51
2026-05-14T11:55:00Z,98.00,2.01
2026-05-14T11:56:00Z,99.00,2.30
2026-05-14T11:57:00Z,99.00,1.01
2026-05-14T11:58:00Z,99.00,1.00
2026-05-14T11:59:00Z,99.00,1.00
2026-05-14T12:00:00Z,99.00,1.00
2026-05-14T12:01:00Z,99.00,1.00
2026-05-14T12:02:00Z,99.00,1.00
2026-05-14T12:03:00Z,99.00,1.00
2026-05-14T12:04:00Z,99.00,1.00
2026-05-14T12:05:00Z,99.00,1.00
2026-05-14T12:06:00Z,99.00,1.00
2026-05-14T12:07:00Z,99.00,1.00
2026-05-14T12:08:00Z,99.00,1.00
2026-05-14T12:09:00Z,99.00,1.00
2026-05-14T12:10:00Z,99.00,1.00
2026-05-14T12:11:00Z,99.00,1.00
2026-05-14T12:12:00Z,99.00,1.00
2026-05-14T12:13:00Z,99.00,1.00
2026-05-14T12:14:00Z,99.00,1.00
2026-05-14T12:15:00Z,99.00,1.00
2026-05-14T12:16:00Z,99.00,1.00
2026-05-14T12:17:00Z,99.00,1.00
2026-05-14T12:18:00Z,99.00,1.00
2026-05-14T12:19:00Z,99.00,1.00
2026-05-14T12:20:00Z,99.00,1.00
2026-05-14T12:21:00Z,99.00,1.00
2026-05-14T12:22:00Z,99.00,1.00
2026-05-14T12:23:00Z,99.00,1.00
2026-05-14T12:24:00Z,99.00,1.00
2026-05-14T12:25:00Z,99.00,1.00
2026-05-14T12:26:00Z,99.00,1.00
2026-05-14T12:27:00Z,99.00,1.00
2026-05-14T12:28:00Z,99.00,1.00
2026-05-14T12:29:00Z,99.00,1.00
2026-05-14T12:30:00Z,99.00,1.01
2026-05-14T12:31:00Z,99.00,1.66
2026-05-14T12:32:00Z,99.00,1.31
2026-05-14T12:33:00Z,99.00,1.55
2026-05-14T12:34:00Z,99.00,1.14
2026-05-14T12:35:00Z,99.00,1.00
2026-05-14T12:36:00Z,99.00,1.22
2026-05-14T12:37:00Z,99.00,1.58
2026-05-14T12:38:00Z,99.00,1.00
2026-05-14T12:39:00Z,99.00,1.45
2026-05-14T12:40:00Z,98.79,1.45
2026-05-14T12:41:00Z,99.00,1.36
2026-05-14T12:42:00Z,98.91,2.52
2026-05-14T12:43:00Z,97.66,3.60
2026-05-14T12:44:00Z,96.74,3.43
2026-05-14T12:45:00Z,99.00,1.00
