# event_ticker=KXATPMATCH-26MAY13JODDAR
# final_score=7-6(5) 5-7 6-0
# score_resolution=7-6 5-7 6-0
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Rafael Jodar
# kalshi_date=2026-05-13
timestamp,Rafael Jodar,Luciano Darderi
2026-05-13T14:24:00Z,68.00,33.00
2026-05-13T14:25:00Z,68.00,33.00
2026-05-13T14:26:00Z,68.00,33.00
2026-05-13T14:28:00Z,68.00,33.00
2026-05-13T14:31:00Z,68.00,33.00
2026-05-13T14:32:00Z,68.00,33.00
2026-05-13T14:33:00Z,68.00,32.00
2026-05-13T14:34:00Z,68.00,32.00
2026-05-13T14:36:00Z,68.00,32.00
2026-05-13T14:37:00Z,67.15,33.00
2026-05-13T14:38:00Z,68.00,33.00
2026-05-13T14:39:00Z,68.00,33.00
2026-05-13T14:40:00Z,68.00,33.00
2026-05-13T14:42:00Z,68.00,33.00
2026-05-13T14:43:00Z,68.00,33.00
2026-05-13T14:44:00Z,67.82,33.00
2026-05-13T14:45:00Z,67.15,33.00
2026-05-13T14:46:00Z,67.00,33.00
2026-05-13T14:47:00Z,67.04,32.00
2026-05-13T14:48:00Z,67.64,32.00
2026-05-13T14:49:00Z,67.95,32.00
2026-05-13T14:50:00Z,67.06,32.00
2026-05-13T14:51:00Z,67.00,32.00
2026-05-13T14:52:00Z,67.00,33.00
2026-05-13T14:53:00Z,67.16,33.00
2026-05-13T14:54:00Z,67.00,33.00
2026-05-13T14:55:00Z,67.00,33.00
2026-05-13T14:56:00Z,67.00,33.00
2026-05-13T14:57:00Z,68.00,33.00
2026-05-13T14:59:00Z,68.00,33.00
2026-05-13T15:00:00Z,68.00,33.00
2026-05-13T15:01:00Z,68.00,33.00
2026-05-13T15:03:00Z,68.00,33.00
2026-05-13T15:04:00Z,68.00,33.00
2026-05-13T15:05:00Z,68.00,33.00
2026-05-13T15:06:00Z,68.00,33.00
2026-05-13T15:07:00Z,68.00,32.00
2026-05-13T15:08:00Z,68.00,33.00
2026-05-13T15:09:00Z,68.00,33.00
2026-05-13T15:13:00Z,68.00,33.00
2026-05-13T15:14:00Z,68.00,33.00
2026-05-13T15:15:00Z,68.00,32.00
2026-05-13T15:16:00Z,68.00,33.00
2026-05-13T15:18:00Z,68.00,33.00
2026-05-13T15:20:00Z,68.00,33.00
2026-05-13T15:22:00Z,68.00,34.00
2026-05-13T15:23:00Z,68.00,34.00
2026-05-13T15:24:00Z,68.00,34.00
2026-05-13T15:25:00Z,67.00,34.00
2026-05-13T15:27:00Z,67.00,34.00
2026-05-13T15:29:00Z,67.00,34.00
2026-05-13T15:30:00Z,67.00,34.00
2026-05-13T15:31:00Z,67.00,34.00
2026-05-13T15:32:00Z,67.00,34.00
2026-05-13T15:35:00Z,67.00,34.00
2026-05-13T15:37:00Z,67.00,34.00
2026-05-13T15:38:00Z,67.00,34.00
2026-05-13T15:39:00Z,67.00,34.00
2026-05-13T15:41:00Z,67.00,34.00
2026-05-13T15:42:00Z,67.00,34.00
2026-05-13T15:43:00Z,67.00,34.00
2026-05-13T15:45:00Z,67.00,34.00
2026-05-13T15:46:00Z,67.00,34.00
2026-05-13T15:47:00Z,67.00,34.00
2026-05-13T15:48:00Z,67.00,34.00
2026-05-13T15:51:00Z,67.00,34.00
2026-05-13T15:52:00Z,67.00,34.00
2026-05-13T15:54:00Z,67.00,34.00
2026-05-13T15:55:00Z,67.00,34.00
2026-05-13T15:57:00Z,67.00,33.00
2026-05-13T16:01:00Z,67.00,34.00
2026-05-13T16:02:00Z,66.68,34.00
2026-05-13T16:03:00Z,67.00,33.00
2026-05-13T16:04:00Z,67.00,34.00
2026-05-13T16:05:00Z,67.00,34.00
2026-05-13T16:06:00Z,67.00,34.00
2026-05-13T16:07:00Z,67.00,34.00
2026-05-13T16:08:00Z,67.00,33.00
2026-05-13T16:09:00Z,67.00,34.00
2026-05-13T16:10:00Z,67.00,34.00
2026-05-13T16:12:00Z,67.00,34.00
2026-05-13T16:14:00Z,67.00,34.00
2026-05-13T16:15:00Z,66.72,34.00
2026-05-13T16:19:00Z,67.00,34.00
2026-05-13T16:20:00Z,67.00,34.00
2026-05-13T16:21:00Z,67.00,34.00
2026-05-13T16:22:00Z,67.00,34.00
2026-05-13T16:23:00Z,67.00,34.00
2026-05-13T16:24:00Z,67.00,34.00
2026-05-13T16:25:00Z,67.00,34.00
2026-05-13T16:26:00Z,67.00,34.00
2026-05-13T16:27:00Z,67.00,34.00
2026-05-13T16:28:00Z,67.00,34.00
2026-05-13T16:30:00Z,67.00,34.00
2026-05-13T16:31:00Z,67.00,34.00
2026-05-13T16:33:00Z,67.00,34.00
2026-05-13T16:34:00Z,67.00,33.00
2026-05-13T16:35:00Z,67.00,34.00
2026-05-13T16:36:00Z,67.00,34.00
2026-05-13T16:38:00Z,67.00,34.00
2026-05-13T16:39:00Z,67.00,34.00
2026-05-13T16:41:00Z,67.00,34.00
2026-05-13T16:42:00Z,67.00,33.04
2026-05-13T16:43:00Z,67.00,33.04
2026-05-13T16:44:00Z,67.00,34.00
2026-05-13T16:45:00Z,67.00,34.00
2026-05-13T16:46:00Z,67.00,34.00
2026-05-13T16:47:00Z,67.00,34.00
2026-05-13T16:48:00Z,67.00,34.00
2026-05-13T16:49:00Z,67.00,34.00
2026-05-13T16:50:00Z,67.00,34.00
2026-05-13T16:51:00Z,66.00,34.00
2026-05-13T16:52:00Z,67.00,33.00
2026-05-13T16:53:00Z,67.00,34.00
2026-05-13T16:54:00Z,67.00,33.01
2026-05-13T16:55:00Z,67.00,34.00
2026-05-13T16:56:00Z,67.00,34.00
2026-05-13T16:57:00Z,67.00,34.00
2026-05-13T16:58:00Z,67.00,34.00
2026-05-13T16:59:00Z,67.00,34.00
2026-05-13T17:00:00Z,67.00,34.00
2026-05-13T17:01:00Z,67.00,34.00
2026-05-13T17:02:00Z,67.00,34.00
2026-05-13T17:03:00Z,67.00,34.00
2026-05-13T17:04:00Z,67.00,34.00
2026-05-13T17:05:00Z,67.00,34.00
2026-05-13T17:06:00Z,67.00,34.00
2026-05-13T17:07:00Z,67.00,34.00
2026-05-13T17:08:00Z,67.00,33.00
2026-05-13T17:09:00Z,67.00,33.00
2026-05-13T17:10:00Z,67.00,34.00
2026-05-13T17:13:00Z,67.00,33.00
2026-05-13T17:14:00Z,67.00,34.00
2026-05-13T17:15:00Z,67.00,34.00
2026-05-13T17:16:00Z,67.00,34.00
2026-05-13T17:17:00Z,67.00,34.00
2026-05-13T17:18:00Z,67.00,34.00
2026-05-13T17:20:00Z,67.00,34.00
2026-05-13T17:21:00Z,66.07,34.00
2026-05-13T17:22:00Z,67.00,34.00
2026-05-13T17:23:00Z,67.00,34.00
2026-05-13T17:24:00Z,66.63,33.48
2026-05-13T17:25:00Z,67.00,34.00
2026-05-13T17:26:00Z,67.00,33.08
2026-05-13T17:27:00Z,67.00,34.00
2026-05-13T17:28:00Z,67.00,34.00
2026-05-13T17:29:00Z,66.89,34.00
2026-05-13T17:30:00Z,66.87,34.00
2026-05-13T17:31:00Z,66.62,34.00
2026-05-13T17:32:00Z,66.68,34.00
2026-05-13T17:33:00Z,66.89,34.00
2026-05-13T17:34:00Z,66.79,34.00
2026-05-13T17:35:00Z,66.92,34.00
2026-05-13T17:36:00Z,66.00,34.00
2026-05-13T17:37:00Z,67.00,34.00
2026-05-13T17:38:00Z,67.00,34.00
2026-05-13T17:39:00Z,67.00,34.00
2026-05-13T17:40:00Z,67.00,34.00
2026-05-13T17:41:00Z,66.00,34.63
2026-05-13T17:42:00Z,67.00,35.00
2026-05-13T17:43:00Z,66.86,34.80
2026-05-13T17:44:00Z,67.00,35.00
2026-05-13T17:46:00Z,67.00,35.00
2026-05-13T17:47:00Z,67.00,35.00
2026-05-13T17:48:00Z,66.96,35.00
2026-05-13T17:49:00Z,67.00,35.00
2026-05-13T17:50:00Z,67.00,35.00
2026-05-13T17:51:00Z,67.00,35.00
2026-05-13T17:52:00Z,67.00,35.00
2026-05-13T17:53:00Z,67.00,35.00
2026-05-13T17:54:00Z,67.00,35.00
2026-05-13T17:55:00Z,67.00,35.00
2026-05-13T17:56:00Z,67.00,35.00
2026-05-13T17:57:00Z,67.00,35.00
2026-05-13T17:58:00Z,67.00,35.00
2026-05-13T17:59:00Z,67.00,35.00
2026-05-13T18:00:00Z,67.00,35.00
2026-05-13T18:01:00Z,67.00,35.00
2026-05-13T18:02:00Z,67.00,35.00
2026-05-13T18:03:00Z,67.00,35.00
2026-05-13T18:04:00Z,67.00,34.07
2026-05-13T18:05:00Z,67.00,35.00
2026-05-13T18:06:00Z,67.00,35.00
2026-05-13T18:07:00Z,67.00,35.00
2026-05-13T18:08:00Z,67.00,35.00
2026-05-13T18:09:00Z,66.66,34.07
2026-05-13T18:10:00Z,67.00,35.00
2026-05-13T18:11:00Z,67.00,35.00
2026-05-13T18:12:00Z,67.00,35.00
2026-05-13T18:13:00Z,66.99,35.00
2026-05-13T18:14:00Z,67.00,35.00
2026-05-13T18:15:00Z,67.00,35.00
2026-05-13T18:16:00Z,66.99,35.00
2026-05-13T18:17:00Z,66.99,34.00
2026-05-13T18:18:00Z,67.00,34.00
2026-05-13T18:19:00Z,66.79,34.00
2026-05-13T18:20:00Z,67.00,34.00
2026-05-13T18:21:00Z,66.00,34.00
2026-05-13T18:22:00Z,67.00,34.00
2026-05-13T18:23:00Z,67.00,34.00
2026-05-13T18:24:00Z,67.00,34.00
2026-05-13T18:25:00Z,67.00,35.00
2026-05-13T18:26:00Z,66.97,35.00
2026-05-13T18:27:00Z,67.00,35.00
2026-05-13T18:28:00Z,66.87,35.00
2026-05-13T18:29:00Z,67.00,35.00
2026-05-13T18:30:00Z,67.00,35.00
2026-05-13T18:31:00Z,67.00,35.00
2026-05-13T18:32:00Z,67.00,35.00
2026-05-13T18:33:00Z,67.00,34.00
2026-05-13T18:34:00Z,67.00,34.00
2026-05-13T18:35:00Z,66.71,34.00
2026-05-13T18:36:00Z,66.71,34.00
2026-05-13T18:37:00Z,67.00,34.00
2026-05-13T18:39:00Z,67.00,34.00
2026-05-13T18:40:00Z,67.00,34.00
2026-05-13T18:41:00Z,67.00,34.00
2026-05-13T18:42:00Z,67.00,34.00
2026-05-13T18:43:00Z,67.00,34.00
2026-05-13T18:44:00Z,67.00,34.00
2026-05-13T18:45:00Z,67.00,34.00
2026-05-13T18:46:00Z,67.00,34.00
2026-05-13T18:47:00Z,67.00,34.00
2026-05-13T18:48:00Z,67.88,34.00
2026-05-13T18:49:00Z,68.00,34.00
2026-05-13T18:50:00Z,68.00,34.00
2026-05-13T18:51:00Z,68.00,34.00
2026-05-13T18:52:00Z,67.00,34.00
2026-05-13T18:53:00Z,67.00,34.00
2026-05-13T18:54:00Z,67.00,33.00
2026-05-13T18:55:00Z,68.00,34.00
2026-05-13T18:56:00Z,67.01,34.00
2026-05-13T18:57:00Z,66.86,34.00
2026-05-13T18:58:00Z,67.00,34.00
2026-05-13T18:59:00Z,67.00,34.00
2026-05-13T19:00:00Z,67.00,34.00
2026-05-13T19:01:00Z,67.00,34.00
2026-05-13T19:02:00Z,67.00,34.00
2026-05-13T19:03:00Z,67.00,34.00
2026-05-13T19:04:00Z,67.00,34.00
2026-05-13T19:05:00Z,66.76,34.00
2026-05-13T19:06:00Z,67.00,33.79
2026-05-13T19:07:00Z,67.00,34.00
2026-05-13T19:08:00Z,67.00,34.00
2026-05-13T19:09:00Z,67.00,33.70
2026-05-13T19:10:00Z,66.00,34.00
2026-05-13T19:11:00Z,67.00,34.00
2026-05-13T19:12:00Z,67.00,34.00
2026-05-13T19:13:00Z,67.00,34.00
2026-05-13T19:14:00Z,67.00,34.00
2026-05-13T19:15:00Z,67.00,34.00
2026-05-13T19:16:00Z,67.00,34.00
2026-05-13T19:17:00Z,67.00,34.00
2026-05-13T19:18:00Z,67.00,34.00
2026-05-13T19:19:00Z,67.00,34.00
2026-05-13T19:20:00Z,67.00,34.00
2026-05-13T19:21:00Z,66.97,34.00
2026-05-13T19:22:00Z,67.00,34.00
2026-05-13T19:23:00Z,67.00,34.00
2026-05-13T19:25:00Z,67.00,33.07
2026-05-13T19:26:00Z,67.00,34.00
2026-05-13T19:27:00Z,67.00,34.00
2026-05-13T19:28:00Z,67.00,34.00
2026-05-13T19:29:00Z,67.00,34.00
2026-05-13T19:30:00Z,67.00,34.00
2026-05-13T19:31:00Z,67.00,34.00
2026-05-13T19:32:00Z,67.00,34.00
2026-05-13T19:33:00Z,66.99,33.99
2026-05-13T19:34:00Z,66.75,33.02
2026-05-13T19:35:00Z,67.00,33.06
2026-05-13T19:36:00Z,67.00,33.23
2026-05-13T19:37:00Z,66.00,34.00
2026-05-13T19:39:00Z,67.00,34.00
2026-05-13T19:40:00Z,67.00,34.00
2026-05-13T19:41:00Z,66.35,34.00
2026-05-13T19:42:00Z,67.00,34.00
2026-05-13T19:43:00Z,67.00,34.00
2026-05-13T19:44:00Z,67.00,34.00
2026-05-13T19:45:00Z,66.85,34.00
2026-05-13T19:46:00Z,66.85,34.00
2026-05-13T19:47:00Z,67.00,33.99
2026-05-13T19:48:00Z,67.00,34.00
2026-05-13T19:49:00Z,67.00,34.00
2026-05-13T19:50:00Z,67.00,34.00
2026-05-13T19:51:00Z,67.00,34.00
2026-05-13T19:52:00Z,67.00,34.00
2026-05-13T19:53:00Z,67.00,34.00
2026-05-13T19:54:00Z,66.00,34.00
2026-05-13T19:55:00Z,67.00,34.00
2026-05-13T19:56:00Z,67.00,33.81
2026-05-13T19:57:00Z,66.99,33.81
2026-05-13T19:58:00Z,66.99,34.00
2026-05-13T19:59:00Z,66.12,34.00
2026-05-13T20:00:00Z,67.00,34.00
2026-05-13T20:01:00Z,66.00,34.00
2026-05-13T20:02:00Z,66.25,34.00
2026-05-13T20:03:00Z,66.25,34.00
2026-05-13T20:04:00Z,67.00,34.00
2026-05-13T20:05:00Z,66.79,34.00
2026-05-13T20:06:00Z,66.99,34.00
2026-05-13T20:07:00Z,67.00,34.00
2026-05-13T20:08:00Z,67.00,34.00
2026-05-13T20:09:00Z,67.00,34.00
2026-05-13T20:10:00Z,67.00,34.00
2026-05-13T20:11:00Z,67.00,34.00
2026-05-13T20:12:00Z,67.00,34.00
2026-05-13T20:13:00Z,67.00,35.00
2026-05-13T20:14:00Z,66.99,35.00
2026-05-13T20:15:00Z,67.00,35.00
2026-05-13T20:16:00Z,66.92,34.89
2026-05-13T20:17:00Z,66.00,35.00
2026-05-13T20:18:00Z,66.01,35.00
2026-05-13T20:19:00Z,66.84,34.91
2026-05-13T20:20:00Z,66.55,35.00
2026-05-13T20:21:00Z,67.00,34.00
2026-05-13T20:22:00Z,67.00,35.00
2026-05-13T20:23:00Z,67.00,34.57
2026-05-13T20:24:00Z,67.00,33.87
2026-05-13T20:25:00Z,67.00,34.04
2026-05-13T20:26:00Z,66.84,35.00
2026-05-13T20:27:00Z,67.00,34.76
2026-05-13T20:28:00Z,66.71,35.00
2026-05-13T20:29:00Z,66.58,36.00
2026-05-13T20:30:00Z,66.54,36.00
2026-05-13T20:31:00Z,66.97,36.00
2026-05-13T20:32:00Z,67.00,35.99
2026-05-13T20:33:00Z,67.00,35.81
2026-05-13T20:34:00Z,66.59,35.57
2026-05-13T20:35:00Z,66.97,34.56
2026-05-13T20:36:00Z,67.00,35.00
2026-05-13T20:37:00Z,66.12,35.00
2026-05-13T20:38:00Z,66.00,34.48
2026-05-13T20:39:00Z,65.97,35.00
2026-05-13T20:40:00Z,66.00,35.13
2026-05-13T20:41:00Z,66.00,36.00
2026-05-13T20:42:00Z,65.99,36.00
2026-05-13T20:43:00Z,66.00,36.00
2026-05-13T20:44:00Z,65.99,35.94
2026-05-13T20:45:00Z,66.00,36.00
2026-05-13T20:46:00Z,66.00,35.87
2026-05-13T20:47:00Z,65.71,35.70
2026-05-13T20:48:00Z,65.97,36.00
2026-05-13T20:49:00Z,65.95,35.97
2026-05-13T20:50:00Z,65.97,36.00
2026-05-13T20:51:00Z,65.60,35.97
2026-05-13T20:52:00Z,66.00,35.98
2026-05-13T20:53:00Z,65.76,36.11
2026-05-13T20:54:00Z,64.45,37.24
2026-05-13T20:55:00Z,62.42,39.84
2026-05-13T20:56:00Z,53.65,48.00
2026-05-13T20:57:00Z,51.77,49.21
2026-05-13T20:58:00Z,53.70,47.95
2026-05-13T20:59:00Z,51.63,50.55
2026-05-13T21:00:00Z,50.16,50.72
2026-05-13T21:01:00Z,50.15,50.80
2026-05-13T21:02:00Z,51.02,50.65
2026-05-13T21:03:00Z,51.74,49.67
2026-05-13T21:04:00Z,52.94,48.91
2026-05-13T21:05:00Z,52.06,49.95
2026-05-13T21:06:00Z,49.55,52.81
2026-05-13T21:07:00Z,46.91,54.22
2026-05-13T21:08:00Z,48.90,52.88
2026-05-13T21:09:00Z,47.66,53.93
2026-05-13T21:10:00Z,48.65,53.05
2026-05-13T21:11:00Z,48.99,51.89
2026-05-13T21:12:00Z,49.04,53.01
2026-05-13T21:13:00Z,49.48,51.19
2026-05-13T21:14:00Z,50.86,51.20
2026-05-13T21:15:00Z,54.45,47.36
2026-05-13T21:16:00Z,53.15,47.08
2026-05-13T21:17:00Z,55.46,44.57
2026-05-13T21:18:00Z,64.88,36.12
2026-05-13T21:19:00Z,67.28,32.90
2026-05-13T21:20:00Z,67.99,33.18
2026-05-13T21:21:00Z,64.37,36.30
2026-05-13T21:22:00Z,67.21,33.27
2026-05-13T21:23:00Z,67.00,33.97
2026-05-13T21:24:00Z,66.66,36.09
2026-05-13T21:25:00Z,64.80,35.58
2026-05-13T21:26:00Z,61.24,39.97
2026-05-13T21:27:00Z,58.31,43.12
2026-05-13T21:28:00Z,60.96,39.90
2026-05-13T21:29:00Z,63.96,39.47
2026-05-13T21:30:00Z,62.44,38.48
2026-05-13T21:31:00Z,55.92,46.66
2026-05-13T21:32:00Z,57.47,43.43
2026-05-13T21:33:00Z,62.61,38.70
2026-05-13T21:34:00Z,65.68,34.63
2026-05-13T21:35:00Z,64.94,35.31
2026-05-13T21:36:00Z,63.80,37.88
2026-05-13T21:37:00Z,65.92,36.26
2026-05-13T21:38:00Z,62.24,37.91
2026-05-13T21:39:00Z,60.41,38.99
2026-05-13T21:40:00Z,60.02,40.95
2026-05-13T21:41:00Z,59.85,41.48
2026-05-13T21:42:00Z,58.81,40.64
2026-05-13T21:43:00Z,60.62,39.31
2026-05-13T21:44:00Z,62.96,37.82
2026-05-13T21:45:00Z,63.24,36.22
2026-05-13T21:46:00Z,68.77,33.74
2026-05-13T21:47:00Z,68.87,32.69
2026-05-13T21:48:00Z,69.33,31.36
2026-05-13T21:49:00Z,68.28,29.72
2026-05-13T21:50:00Z,67.81,30.41
2026-05-13T21:51:00Z,67.33,32.64
2026-05-13T21:52:00Z,67.35,32.27
2026-05-13T21:53:00Z,67.11,32.37
2026-05-13T21:54:00Z,67.13,32.08
2026-05-13T21:55:00Z,67.50,32.59
2026-05-13T21:56:00Z,66.71,32.26
2026-05-13T21:57:00Z,66.07,32.27
2026-05-13T21:58:00Z,66.22,32.07
2026-05-13T21:59:00Z,66.29,32.75
2026-05-13T22:00:00Z,67.36,32.60
2026-05-13T22:01:00Z,67.17,33.17
2026-05-13T22:02:00Z,66.77,33.17
2026-05-13T22:03:00Z,66.73,33.03
2026-05-13T22:04:00Z,65.82,34.03
2026-05-13T22:05:00Z,68.03,34.19
2026-05-13T22:06:00Z,63.92,36.96
2026-05-13T22:07:00Z,60.46,39.49
2026-05-13T22:08:00Z,60.47,38.95
2026-05-13T22:09:00Z,61.22,37.10
2026-05-13T22:10:00Z,59.96,40.27
2026-05-13T22:11:00Z,65.33,29.59
2026-05-13T22:12:00Z,74.48,24.18
2026-05-13T22:13:00Z,72.44,30.21
2026-05-13T22:14:00Z,64.92,37.31
2026-05-13T22:15:00Z,59.45,46.04
2026-05-13T22:16:00Z,48.18,50.14
2026-05-13T22:17:00Z,33.15,66.16
2026-05-13T22:18:00Z,33.94,66.27
2026-05-13T22:19:00Z,34.73,65.26
2026-05-13T22:20:00Z,34.94,65.05
2026-05-13T22:21:00Z,33.67,67.40
2026-05-13T22:22:00Z,31.61,69.01
2026-05-13T22:23:00Z,31.61,69.12
2026-05-13T22:24:00Z,30.27,70.04
2026-05-13T22:25:00Z,24.98,73.88
2026-05-13T22:26:00Z,29.67,68.70
2026-05-13T22:27:00Z,27.34,74.20
2026-05-13T22:28:00Z,16.15,83.44
2026-05-13T22:29:00Z,14.98,83.71
2026-05-13T22:30:00Z,22.45,76.05
2026-05-13T22:31:00Z,24.78,76.30
2026-05-13T22:32:00Z,20.18,81.08
2026-05-13T22:33:00Z,13.41,87.09
2026-05-13T22:34:00Z,11.22,88.86
