# event_ticker=KXATPMATCH-25NOV09ALCDE
# final_score=7-6(5) 6-2
# score_resolution=7-6 6-2
# match_winner=Carlos Alcaraz
# fav_player=Carlos Alcaraz
# dog_player=Alex de Minaur
# kalshi_date=2025-11-09
timestamp,Carlos Alcaraz,Alex de Minaur
2025-11-09T06:09:00Z,81.00,21.00
2025-11-09T06:10:00Z,81.00,21.00
2025-11-09T06:11:00Z,81.00,21.00
2025-11-09T06:12:00Z,81.00,21.00
2025-11-09T06:13:00Z,81.00,20.49
2025-11-09T06:14:00Z,81.00,20.49
2025-11-09T06:15:00Z,81.00,20.49
2025-11-09T06:16:00Z,81.00,20.49
2025-11-09T06:17:00Z,81.00,20.49
2025-11-09T06:18:00Z,81.00,20.49
2025-11-09T06:19:00Z,81.00,20.49
2025-11-09T06:20:00Z,81.00,20.49
2025-11-09T06:21:00Z,81.02,20.49
2025-11-09T06:22:00Z,81.00,20.49
2025-11-09T06:23:00Z,81.00,20.49
2025-11-09T06:24:00Z,81.00,21.00
2025-11-09T06:25:00Z,81.00,21.00
2025-11-09T06:26:00Z,81.00,21.00
2025-11-09T06:27:00Z,81.00,20.53
2025-11-09T06:28:00Z,81.00,20.53
2025-11-09T06:29:00Z,81.00,21.00
2025-11-09T06:30:00Z,81.00,21.00
2025-11-09T06:32:00Z,81.00,21.00
2025-11-09T06:33:00Z,81.03,21.00
2025-11-09T06:34:00Z,81.00,21.00
2025-11-09T06:35:00Z,81.00,20.00
2025-11-09T06:36:00Z,81.00,21.00
2025-11-09T06:37:00Z,81.43,20.00
2025-11-09T06:38:00Z,81.98,19.86
2025-11-09T06:39:00Z,82.00,20.00
2025-11-09T06:40:00Z,82.56,19.00
2025-11-09T06:41:00Z,82.77,19.00
2025-11-09T06:42:00Z,83.00,18.06
2025-11-09T06:43:00Z,83.00,18.06
2025-11-09T06:44:00Z,83.00,18.00
2025-11-09T06:45:00Z,83.00,19.00
2025-11-09T06:47:00Z,83.00,19.00
2025-11-09T06:48:00Z,83.00,19.00
2025-11-09T06:49:00Z,83.00,19.00
2025-11-09T06:50:00Z,83.00,18.00
2025-11-09T06:51:00Z,83.00,18.00
2025-11-09T06:52:00Z,83.00,18.00
2025-11-09T06:54:00Z,83.00,18.00
2025-11-09T06:55:00Z,83.00,18.00
2025-11-09T06:56:00Z,83.00,18.00
2025-11-09T06:57:00Z,83.00,18.00
2025-11-09T06:58:00Z,83.00,18.00
2025-11-09T06:59:00Z,83.00,18.00
2025-11-09T07:00:00Z,82.99,18.00
2025-11-09T07:01:00Z,83.00,18.00
2025-11-09T07:02:00Z,83.00,18.00
2025-11-09T07:03:00Z,82.26,18.00
2025-11-09T07:04:00Z,82.26,18.00
2025-11-09T07:05:00Z,83.00,18.00
2025-11-09T07:06:00Z,82.05,18.00
2025-11-09T07:07:00Z,83.00,18.00
2025-11-09T07:08:00Z,83.00,18.00
2025-11-09T07:09:00Z,83.74,18.00
2025-11-09T07:10:00Z,85.00,18.00
2025-11-09T07:11:00Z,84.00,18.00
2025-11-09T07:14:00Z,83.00,18.00
2025-11-09T07:15:00Z,83.00,18.00
2025-11-09T07:16:00Z,83.00,18.00
2025-11-09T07:18:00Z,83.00,18.00
2025-11-09T07:19:00Z,83.00,18.00
2025-11-09T07:20:00Z,83.00,18.00
2025-11-09T07:21:00Z,83.00,18.00
2025-11-09T07:22:00Z,83.00,18.00
2025-11-09T07:23:00Z,83.00,18.00
2025-11-09T07:24:00Z,83.00,18.00
2025-11-09T07:25:00Z,83.65,17.01
2025-11-09T07:26:00Z,84.00,16.00
2025-11-09T07:27:00Z,84.00,16.00
2025-11-09T07:28:00Z,84.00,16.00
2025-11-09T07:29:00Z,84.00,16.00
2025-11-09T07:30:00Z,84.00,17.00
2025-11-09T07:32:00Z,84.00,17.00
2025-11-09T07:33:00Z,84.47,17.00
2025-11-09T07:34:00Z,84.00,17.00
2025-11-09T07:35:00Z,84.00,17.00
2025-11-09T07:37:00Z,84.00,17.00
2025-11-09T07:38:00Z,84.00,17.00
2025-11-09T07:39:00Z,84.00,17.00
2025-11-09T07:40:00Z,84.00,17.00
2025-11-09T07:41:00Z,84.00,17.00
2025-11-09T07:44:00Z,84.00,17.00
2025-11-09T07:46:00Z,84.00,17.00
2025-11-09T07:47:00Z,84.00,17.00
2025-11-09T07:48:00Z,84.00,17.00
2025-11-09T07:49:00Z,84.00,17.00
2025-11-09T07:53:00Z,84.00,17.00
2025-11-09T07:54:00Z,84.00,17.00
2025-11-09T07:55:00Z,83.96,17.00
2025-11-09T07:56:00Z,82.57,17.00
2025-11-09T07:57:00Z,83.86,17.00
2025-11-09T07:58:00Z,83.00,17.00
2025-11-09T07:59:00Z,83.00,17.00
2025-11-09T08:00:00Z,83.46,17.00
2025-11-09T08:02:00Z,85.00,17.00
2025-11-09T08:03:00Z,83.00,17.00
2025-11-09T08:04:00Z,83.00,17.00
2025-11-09T08:05:00Z,83.60,17.00
2025-11-09T08:07:00Z,83.60,17.00
2025-11-09T08:08:00Z,85.00,17.00
2025-11-09T08:09:00Z,83.00,17.00
2025-11-09T08:10:00Z,84.00,17.00
2025-11-09T08:14:00Z,85.00,17.00
2025-11-09T08:15:00Z,85.00,17.00
2025-11-09T08:17:00Z,85.00,17.00
2025-11-09T08:18:00Z,85.00,17.00
2025-11-09T08:19:00Z,85.00,17.00
2025-11-09T08:23:00Z,84.00,17.00
2025-11-09T08:24:00Z,83.00,17.00
2025-11-09T08:27:00Z,84.00,17.00
2025-11-09T08:29:00Z,84.00,17.00
2025-11-09T08:30:00Z,84.00,17.00
2025-11-09T08:33:00Z,84.00,17.00
2025-11-09T08:34:00Z,84.00,17.00
2025-11-09T08:37:00Z,84.00,17.00
2025-11-09T08:39:00Z,84.00,17.00
2025-11-09T08:40:00Z,84.00,17.00
2025-11-09T08:41:00Z,84.00,17.00
2025-11-09T08:42:00Z,84.00,17.00
2025-11-09T08:46:00Z,83.00,17.00
2025-11-09T08:47:00Z,84.00,17.00
2025-11-09T08:49:00Z,84.00,17.00
2025-11-09T08:52:00Z,84.00,17.00
2025-11-09T08:54:00Z,84.00,17.00
2025-11-09T08:55:00Z,84.00,17.00
2025-11-09T08:58:00Z,84.00,17.00
2025-11-09T09:01:00Z,84.00,17.00
2025-11-09T09:02:00Z,84.00,16.00
2025-11-09T09:04:00Z,83.00,16.00
2025-11-09T09:05:00Z,83.00,17.00
2025-11-09T09:08:00Z,83.00,17.00
2025-11-09T09:12:00Z,83.00,17.00
2025-11-09T09:13:00Z,83.00,17.00
2025-11-09T09:14:00Z,83.00,17.00
2025-11-09T09:15:00Z,83.00,17.00
2025-11-09T09:17:00Z,83.00,17.00
2025-11-09T09:20:00Z,83.00,18.00
2025-11-09T09:22:00Z,83.00,18.00
2025-11-09T09:24:00Z,83.00,18.00
2025-11-09T09:26:00Z,83.00,18.00
2025-11-09T09:29:00Z,83.00,18.00
2025-11-09T09:31:00Z,83.00,18.00
2025-11-09T09:33:00Z,83.00,18.00
2025-11-09T09:34:00Z,83.00,18.00
2025-11-09T09:36:00Z,83.00,17.54
2025-11-09T09:41:00Z,83.00,17.54
2025-11-09T09:43:00Z,83.00,18.00
2025-11-09T09:44:00Z,83.00,18.00
2025-11-09T09:48:00Z,83.00,18.00
2025-11-09T09:49:00Z,83.00,18.00
2025-11-09T09:53:00Z,83.00,18.00
2025-11-09T09:54:00Z,83.00,18.00
2025-11-09T09:56:00Z,83.00,18.00
2025-11-09T10:00:00Z,83.00,18.00
2025-11-09T10:07:00Z,83.00,18.00
2025-11-09T10:09:00Z,83.00,18.00
2025-11-09T10:12:00Z,83.00,18.00
2025-11-09T10:20:00Z,83.00,18.00
2025-11-09T10:23:00Z,83.00,18.00
2025-11-09T10:25:00Z,83.00,18.00
2025-11-09T10:26:00Z,83.00,18.00
2025-11-09T10:32:00Z,83.00,18.00
2025-11-09T10:33:00Z,83.00,18.00
2025-11-09T10:37:00Z,83.00,18.00
2025-11-09T10:38:00Z,83.00,18.00
2025-11-09T10:41:00Z,83.00,18.00
2025-11-09T10:44:00Z,83.00,18.00
2025-11-09T10:46:00Z,83.95,18.00
2025-11-09T10:49:00Z,83.00,18.00
2025-11-09T10:51:00Z,83.00,18.00
2025-11-09T10:52:00Z,83.00,18.00
2025-11-09T10:53:00Z,83.00,18.00
2025-11-09T10:59:00Z,83.00,18.00
2025-11-09T11:00:00Z,83.00,18.00
2025-11-09T11:01:00Z,83.86,18.00
2025-11-09T11:05:00Z,83.86,18.11
2025-11-09T11:07:00Z,84.00,19.00
2025-11-09T11:12:00Z,84.00,19.00
2025-11-09T11:14:00Z,84.00,19.00
2025-11-09T11:15:00Z,84.00,19.00
2025-11-09T11:22:00Z,84.00,19.00
2025-11-09T11:24:00Z,84.00,19.00
2025-11-09T11:27:00Z,84.00,19.00
2025-11-09T11:29:00Z,84.00,19.00
2025-11-09T11:31:00Z,84.00,19.00
2025-11-09T11:32:00Z,84.00,19.00
2025-11-09T11:35:00Z,84.00,19.00
2025-11-09T11:38:00Z,83.00,19.00
2025-11-09T11:39:00Z,83.00,19.00
2025-11-09T11:42:00Z,83.00,19.00
2025-11-09T11:44:00Z,84.00,19.00
2025-11-09T11:45:00Z,84.00,19.00
2025-11-09T11:48:00Z,84.00,19.00
2025-11-09T11:49:00Z,84.00,19.00
2025-11-09T11:51:00Z,84.00,19.00
2025-11-09T11:52:00Z,84.66,19.00
2025-11-09T11:53:00Z,85.00,19.00
2025-11-09T11:56:00Z,84.00,17.41
2025-11-09T11:57:00Z,84.00,17.41
2025-11-09T11:58:00Z,84.00,17.00
2025-11-09T11:59:00Z,84.00,17.00
2025-11-09T12:01:00Z,83.00,17.00
2025-11-09T12:03:00Z,83.00,17.00
2025-11-09T12:04:00Z,83.00,17.00
2025-11-09T12:09:00Z,84.00,17.00
2025-11-09T12:10:00Z,83.00,17.00
2025-11-09T12:12:00Z,83.00,17.00
2025-11-09T12:14:00Z,83.00,17.00
2025-11-09T12:15:00Z,83.00,17.00
2025-11-09T12:16:00Z,83.08,17.00
2025-11-09T12:17:00Z,84.00,17.00
2025-11-09T12:18:00Z,84.00,17.00
2025-11-09T12:19:00Z,84.00,17.00
2025-11-09T12:21:00Z,84.00,17.00
2025-11-09T12:23:00Z,84.00,17.00
2025-11-09T12:26:00Z,84.00,17.00
2025-11-09T12:27:00Z,84.00,17.00
2025-11-09T12:28:00Z,84.00,17.00
2025-11-09T12:29:00Z,84.00,17.00
2025-11-09T12:30:00Z,84.00,17.00
2025-11-09T12:32:00Z,84.00,17.00
2025-11-09T12:34:00Z,84.00,17.00
2025-11-09T12:36:00Z,84.00,18.28
2025-11-09T12:37:00Z,84.00,18.28
2025-11-09T12:38:00Z,84.00,19.00
2025-11-09T12:40:00Z,84.00,19.00
2025-11-09T12:41:00Z,84.00,19.00
2025-11-09T12:42:00Z,84.00,19.00
2025-11-09T12:43:00Z,84.00,19.00
2025-11-09T12:44:00Z,84.00,19.00
2025-11-09T12:45:00Z,84.00,19.00
2025-11-09T12:46:00Z,84.00,19.00
2025-11-09T12:47:00Z,84.00,19.00
2025-11-09T12:49:00Z,84.00,19.00
2025-11-09T12:50:00Z,84.25,18.22
2025-11-09T12:51:00Z,84.25,18.00
2025-11-09T12:52:00Z,83.00,18.00
2025-11-09T12:53:00Z,83.00,18.00
2025-11-09T12:54:00Z,84.30,18.00
2025-11-09T12:56:00Z,84.00,18.00
2025-11-09T12:57:00Z,84.00,18.00
2025-11-09T13:00:00Z,84.00,18.00
2025-11-09T13:01:00Z,84.00,18.00
2025-11-09T13:02:00Z,84.71,18.00
2025-11-09T13:03:00Z,85.00,17.00
2025-11-09T13:04:00Z,85.00,17.79
2025-11-09T13:05:00Z,83.97,18.00
2025-11-09T13:06:00Z,84.00,18.00
2025-11-09T13:07:00Z,84.00,18.00
2025-11-09T13:08:00Z,84.00,18.00
2025-11-09T13:09:00Z,84.00,18.00
2025-11-09T13:10:00Z,84.00,16.92
2025-11-09T13:11:00Z,83.49,17.00
2025-11-09T13:12:00Z,84.00,17.00
2025-11-09T13:13:00Z,84.00,17.77
2025-11-09T13:14:00Z,84.00,18.00
2025-11-09T13:15:00Z,84.02,17.95
2025-11-09T13:16:00Z,83.05,17.86
2025-11-09T13:17:00Z,83.94,17.06
2025-11-09T13:18:00Z,84.32,17.05
2025-11-09T13:19:00Z,85.31,16.00
2025-11-09T13:20:00Z,84.00,16.16
2025-11-09T13:21:00Z,81.76,19.55
2025-11-09T13:22:00Z,81.46,20.96
2025-11-09T13:23:00Z,81.17,20.50
2025-11-09T13:24:00Z,82.02,19.25
2025-11-09T13:25:00Z,82.12,19.72
2025-11-09T13:26:00Z,81.04,21.32
2025-11-09T13:27:00Z,80.46,19.98
2025-11-09T13:28:00Z,83.00,19.00
2025-11-09T13:29:00Z,82.00,18.94
2025-11-09T13:30:00Z,83.05,17.15
2025-11-09T13:31:00Z,86.93,13.54
2025-11-09T13:32:00Z,91.30,9.69
2025-11-09T13:33:00Z,91.10,9.95
2025-11-09T13:34:00Z,91.56,8.95
2025-11-09T13:35:00Z,92.36,9.38
2025-11-09T13:36:00Z,93.00,8.63
2025-11-09T13:37:00Z,92.20,8.94
2025-11-09T13:38:00Z,92.41,7.19
2025-11-09T13:39:00Z,93.25,7.99
2025-11-09T13:40:00Z,94.62,6.90
2025-11-09T13:41:00Z,94.68,6.22
2025-11-09T13:42:00Z,93.29,8.94
2025-11-09T13:43:00Z,92.13,8.93
2025-11-09T13:44:00Z,90.97,7.81
2025-11-09T13:45:00Z,91.98,7.93
2025-11-09T13:46:00Z,88.95,11.30
2025-11-09T13:47:00Z,91.00,11.06
2025-11-09T13:48:00Z,89.28,11.10
2025-11-09T13:49:00Z,84.37,16.10
2025-11-09T13:50:00Z,86.79,16.04
2025-11-09T13:51:00Z,83.30,18.78
2025-11-09T13:52:00Z,80.63,20.70
2025-11-09T13:53:00Z,82.51,20.49
2025-11-09T13:54:00Z,82.70,20.46
2025-11-09T13:55:00Z,81.31,21.50
2025-11-09T13:56:00Z,81.52,21.30
2025-11-09T13:57:00Z,82.85,18.18
2025-11-09T13:58:00Z,83.76,19.60
2025-11-09T13:59:00Z,82.86,18.87
2025-11-09T14:00:00Z,81.79,20.08
2025-11-09T14:01:00Z,79.84,20.99
2025-11-09T14:02:00Z,79.49,22.26
2025-11-09T14:03:00Z,78.77,22.72
2025-11-09T14:04:00Z,79.21,19.91
2025-11-09T14:05:00Z,79.10,20.91
2025-11-09T14:06:00Z,80.73,19.21
2025-11-09T14:07:00Z,79.66,23.19
2025-11-09T14:08:00Z,77.38,24.41
2025-11-09T14:09:00Z,75.09,26.61
2025-11-09T14:10:00Z,76.83,26.05
2025-11-09T14:11:00Z,70.91,35.68
2025-11-09T14:12:00Z,63.93,38.47
2025-11-09T14:13:00Z,71.95,29.82
2025-11-09T14:14:00Z,68.52,39.72
2025-11-09T14:15:00Z,65.00,39.40
2025-11-09T14:16:00Z,74.48,27.48
2025-11-09T14:17:00Z,84.30,17.72
2025-11-09T14:18:00Z,87.17,12.66
2025-11-09T14:19:00Z,86.88,12.27
2025-11-09T14:20:00Z,87.98,11.73
2025-11-09T14:21:00Z,88.62,12.41
2025-11-09T14:22:00Z,92.16,8.11
2025-11-09T14:23:00Z,94.26,6.36
2025-11-09T14:24:00Z,92.99,6.61
2025-11-09T14:25:00Z,89.99,11.36
2025-11-09T14:26:00Z,88.12,12.64
2025-11-09T14:27:00Z,86.64,14.16
2025-11-09T14:28:00Z,84.34,16.14
2025-11-09T14:29:00Z,86.90,14.96
2025-11-09T14:30:00Z,89.40,9.16
2025-11-09T14:31:00Z,93.25,5.89
2025-11-09T14:32:00Z,94.41,6.43
2025-11-09T14:33:00Z,95.58,4.30
2025-11-09T14:34:00Z,96.65,4.57
2025-11-09T14:35:00Z,97.62,3.31
2025-11-09T14:36:00Z,96.95,3.27
2025-11-09T14:37:00Z,98.25,2.05
2025-11-09T14:38:00Z,98.47,1.51
2025-11-09T14:39:00Z,99.00,1.27
2025-11-09T14:40:00Z,98.98,1.16
2025-11-09T14:41:00Z,98.05,1.39
2025-11-09T14:42:00Z,98.00,2.00
2025-11-09T14:43:00Z,98.01,2.33
2025-11-09T14:44:00Z,98.04,1.09
2025-11-09T14:45:00Z,98.94,1.09
2025-11-09T14:46:00Z,98.68,1.41
2025-11-09T14:47:00Z,98.68,2.00
2025-11-09T14:48:00Z,98.12,1.00
2025-11-09T14:49:00Z,98.00,1.19
2025-11-09T14:50:00Z,98.00,1.05
2025-11-09T14:51:00Z,98.00,1.94
2025-11-09T14:52:00Z,98.00,1.98
2025-11-09T14:53:00Z,99.00,1.00
2025-11-09T14:54:00Z,99.00,1.00
2025-11-09T14:55:00Z,98.96,1.00
