# event_ticker=KXATPMATCH-26FEB14DEHUM
# final_score=6-4 6-3
# match_winner=Alex De Minaur
# fav_player=Alex de Minaur
# dog_player=Ugo Humbert
# kalshi_date=2026-02-14
timestamp,Alex de Minaur,Ugo Humbert
2026-02-14T13:27:00Z,71.00,32.00
2026-02-14T13:28:00Z,71.00,32.00
2026-02-14T13:29:00Z,71.00,31.00
2026-02-14T13:31:00Z,71.00,31.00
2026-02-14T13:32:00Z,71.00,30.00
2026-02-14T13:33:00Z,71.00,30.00
2026-02-14T13:34:00Z,71.00,30.00
2026-02-14T13:35:00Z,71.00,30.00
2026-02-14T13:37:00Z,71.01,30.00
2026-02-14T13:38:00Z,72.00,29.00
2026-02-14T13:39:00Z,72.00,30.00
2026-02-14T13:40:00Z,72.00,30.00
2026-02-14T13:42:00Z,72.00,30.00
2026-02-14T13:44:00Z,72.00,30.00
2026-02-14T13:45:00Z,72.00,30.00
2026-02-14T13:46:00Z,72.00,30.00
2026-02-14T13:47:00Z,72.00,30.00
2026-02-14T13:48:00Z,72.00,30.00
2026-02-14T13:49:00Z,71.99,30.00
2026-02-14T13:50:00Z,72.00,30.00
2026-02-14T13:51:00Z,71.44,30.00
2026-02-14T13:52:00Z,72.00,30.00
2026-02-14T13:53:00Z,72.00,29.12
2026-02-14T13:54:00Z,72.00,30.00
2026-02-14T13:55:00Z,72.00,30.00
2026-02-14T13:56:00Z,73.00,30.00
2026-02-14T13:57:00Z,73.00,30.00
2026-02-14T13:58:00Z,73.00,30.00
2026-02-14T13:59:00Z,72.96,30.02
2026-02-14T14:00:00Z,71.92,30.00
2026-02-14T14:01:00Z,71.58,30.49
2026-02-14T14:02:00Z,72.00,30.95
2026-02-14T14:03:00Z,71.00,31.00
2026-02-14T14:04:00Z,71.00,31.98
2026-02-14T14:05:00Z,71.00,32.00
2026-02-14T14:06:00Z,71.00,32.00
2026-02-14T14:07:00Z,71.03,32.00
2026-02-14T14:08:00Z,71.31,31.00
2026-02-14T14:09:00Z,72.00,32.00
2026-02-14T14:10:00Z,70.80,32.00
2026-02-14T14:11:00Z,70.20,32.00
2026-02-14T14:12:00Z,69.46,33.01
2026-02-14T14:13:00Z,68.48,32.53
2026-02-14T14:14:00Z,67.04,35.01
2026-02-14T14:15:00Z,66.21,35.78
2026-02-14T14:16:00Z,67.19,36.05
2026-02-14T14:17:00Z,65.20,35.01
2026-02-14T14:18:00Z,67.83,34.03
2026-02-14T14:19:00Z,67.23,34.00
2026-02-14T14:20:00Z,71.37,32.72
2026-02-14T14:21:00Z,76.57,24.74
2026-02-14T14:22:00Z,77.35,24.68
2026-02-14T14:23:00Z,81.00,19.71
2026-02-14T14:24:00Z,80.76,20.86
2026-02-14T14:25:00Z,77.50,24.25
2026-02-14T14:26:00Z,71.67,28.57
2026-02-14T14:27:00Z,71.83,27.61
2026-02-14T14:28:00Z,77.60,24.10
2026-02-14T14:29:00Z,76.10,25.94
2026-02-14T14:30:00Z,81.74,19.81
2026-02-14T14:31:00Z,82.38,19.18
2026-02-14T14:32:00Z,81.85,19.93
2026-02-14T14:33:00Z,80.05,21.22
2026-02-14T14:34:00Z,79.69,22.00
2026-02-14T14:35:00Z,80.15,21.18
2026-02-14T14:36:00Z,80.12,19.32
2026-02-14T14:37:00Z,82.01,18.35
2026-02-14T14:38:00Z,82.64,17.71
2026-02-14T14:39:00Z,80.55,20.55
2026-02-14T14:40:00Z,80.00,21.00
2026-02-14T14:41:00Z,78.82,21.45
2026-02-14T14:42:00Z,76.43,24.00
2026-02-14T14:43:00Z,77.10,23.19
2026-02-14T14:44:00Z,73.39,26.14
2026-02-14T14:45:00Z,74.08,22.34
2026-02-14T14:46:00Z,78.40,23.01
2026-02-14T14:47:00Z,82.05,19.70
2026-02-14T14:48:00Z,81.84,18.97
2026-02-14T14:49:00Z,81.14,20.82
2026-02-14T14:50:00Z,81.16,19.73
2026-02-14T14:51:00Z,80.98,19.76
2026-02-14T14:52:00Z,81.11,19.08
2026-02-14T14:53:00Z,82.30,18.44
2026-02-14T14:54:00Z,83.81,17.93
2026-02-14T14:55:00Z,82.15,18.97
2026-02-14T14:56:00Z,83.94,17.00
2026-02-14T14:57:00Z,83.98,17.44
2026-02-14T14:58:00Z,82.08,19.49
2026-02-14T14:59:00Z,82.28,17.70
2026-02-14T15:00:00Z,89.79,12.11
2026-02-14T15:01:00Z,93.17,6.96
2026-02-14T15:02:00Z,94.61,6.59
2026-02-14T15:03:00Z,94.65,5.98
2026-02-14T15:04:00Z,92.71,9.50
2026-02-14T15:05:00Z,89.89,8.76
2026-02-14T15:06:00Z,94.49,6.27
2026-02-14T15:07:00Z,93.60,6.24
2026-02-14T15:08:00Z,92.96,7.90
2026-02-14T15:09:00Z,92.99,7.92
2026-02-14T15:10:00Z,92.74,7.90
2026-02-14T15:11:00Z,92.77,8.40
2026-02-14T15:12:00Z,93.30,7.48
2026-02-14T15:13:00Z,94.02,6.50
2026-02-14T15:14:00Z,94.88,5.08
2026-02-14T15:15:00Z,94.27,5.90
2026-02-14T15:16:00Z,94.00,6.39
2026-02-14T15:17:00Z,93.95,7.00
2026-02-14T15:18:00Z,90.91,9.39
2026-02-14T15:19:00Z,88.29,13.09
2026-02-14T15:20:00Z,92.67,6.72
2026-02-14T15:21:00Z,93.44,6.88
2026-02-14T15:22:00Z,94.79,5.36
2026-02-14T15:23:00Z,96.08,4.23
2026-02-14T15:24:00Z,95.99,5.00
2026-02-14T15:25:00Z,95.01,5.79
2026-02-14T15:26:00Z,95.00,5.71
2026-02-14T15:27:00Z,95.11,5.35
2026-02-14T15:28:00Z,93.66,6.24
2026-02-14T15:29:00Z,91.17,9.89
2026-02-14T15:30:00Z,89.29,9.70
2026-02-14T15:31:00Z,91.19,10.34
2026-02-14T15:32:00Z,93.71,6.13
2026-02-14T15:33:00Z,94.52,5.68
2026-02-14T15:34:00Z,93.95,6.16
2026-02-14T15:35:00Z,90.59,9.96
2026-02-14T15:36:00Z,91.21,8.64
2026-02-14T15:37:00Z,91.21,9.95
2026-02-14T15:38:00Z,95.62,4.09
2026-02-14T15:39:00Z,97.86,2.65
2026-02-14T15:40:00Z,98.28,2.03
2026-02-14T15:41:00Z,97.29,3.01
2026-02-14T15:42:00Z,97.19,2.96
2026-02-14T15:43:00Z,98.67,1.21
2026-02-14T15:44:00Z,99.00,1.00
2026-02-14T15:45:00Z,99.00,1.00
2026-02-14T15:46:00Z,99.00,1.00
2026-02-14T15:47:00Z,99.00,1.00
2026-02-14T15:48:00Z,99.00,1.00
