# event_ticker=KXATPCHALLENGERMATCH-26MAY15CHOFER
# final_score=5-7 7-6(4) 6-2
# score_resolution=5-7 7-6 6-2
# match_winner=Jan Choinski
# fav_player=Jan Choinski
# dog_player=Arthur Fery
# kalshi_date=2026-05-15
timestamp,Jan Choinski,Arthur Fery
2026-05-17T04:56:00Z,43.34,57.86
2026-05-17T04:57:00Z,45.40,56.35
2026-05-17T04:58:00Z,44.88,58.00
2026-05-17T04:59:00Z,44.99,56.90
2026-05-17T05:00:00Z,45.52,57.48
2026-05-17T05:01:00Z,45.42,55.20
2026-05-17T05:02:00Z,43.88,56.75
2026-05-17T05:03:00Z,45.00,58.58
2026-05-17T05:04:00Z,44.16,58.00
2026-05-17T05:05:00Z,45.79,57.99
2026-05-17T05:06:00Z,43.18,56.30
2026-05-17T05:07:00Z,44.54,58.30
2026-05-17T05:08:00Z,43.25,57.11
2026-05-17T05:09:00Z,42.08,59.20
2026-05-17T05:10:00Z,42.83,59.44
2026-05-17T05:11:00Z,46.60,59.00
2026-05-17T05:12:00Z,45.90,58.97
2026-05-17T05:13:00Z,45.73,55.33
2026-05-17T05:14:00Z,46.03,56.82
2026-05-17T05:15:00Z,44.52,54.40
2026-05-17T05:16:00Z,46.22,57.34
2026-05-17T05:17:00Z,46.30,54.93
2026-05-17T05:18:00Z,46.30,57.32
2026-05-17T05:19:00Z,45.22,55.84
2026-05-17T05:20:00Z,45.00,56.87
2026-05-17T05:21:00Z,45.00,55.63
2026-05-17T05:22:00Z,42.08,52.53
2026-05-17T05:23:00Z,42.00,55.00
2026-05-17T05:24:00Z,42.00,55.16
2026-05-17T05:25:00Z,42.25,55.43
2026-05-17T05:26:00Z,43.00,57.79
2026-05-17T05:27:00Z,42.07,54.70
2026-05-17T05:28:00Z,43.98,58.59
2026-05-17T05:29:00Z,43.56,58.05
2026-05-17T05:30:00Z,43.56,59.00
2026-05-17T05:31:00Z,44.00,59.30
2026-05-17T05:32:00Z,44.00,57.00
2026-05-17T05:33:00Z,40.72,58.00
2026-05-17T05:34:00Z,42.84,58.51
2026-05-17T05:35:00Z,43.00,59.57
2026-05-17T05:36:00Z,40.91,58.07
2026-05-17T05:37:00Z,40.30,60.27
2026-05-17T05:38:00Z,42.00,59.16
2026-05-17T05:39:00Z,41.47,59.16
2026-05-17T05:40:00Z,41.75,59.00
2026-05-17T05:41:00Z,43.02,60.00
2026-05-17T05:42:00Z,40.28,55.61
2026-05-17T05:43:00Z,40.17,55.61
2026-05-17T05:44:00Z,43.13,57.90
2026-05-17T05:45:00Z,41.57,60.00
2026-05-17T05:46:00Z,39.09,58.02
2026-05-17T05:47:00Z,40.85,58.02
2026-05-17T05:48:00Z,41.10,59.89
2026-05-17T05:49:00Z,42.00,55.53
2026-05-17T05:50:00Z,42.00,59.67
2026-05-17T05:51:00Z,42.00,59.00
2026-05-17T05:52:00Z,41.56,59.00
2026-05-17T05:53:00Z,42.96,57.37
2026-05-17T05:54:00Z,42.40,59.08
2026-05-17T05:55:00Z,42.21,59.67
2026-05-17T05:56:00Z,42.87,59.00
2026-05-17T05:57:00Z,41.40,59.63
2026-05-17T05:58:00Z,43.00,58.00
2026-05-17T05:59:00Z,42.94,58.17
2026-05-17T06:00:00Z,40.76,59.00
2026-05-17T06:01:00Z,43.00,59.79
2026-05-17T06:02:00Z,40.05,57.79
2026-05-17T06:03:00Z,41.37,58.49
2026-05-17T06:04:00Z,42.00,57.24
2026-05-17T06:05:00Z,44.24,56.36
2026-05-17T06:06:00Z,44.12,56.00
2026-05-17T06:07:00Z,44.13,58.15
2026-05-17T06:08:00Z,44.13,58.53
2026-05-17T06:09:00Z,44.06,58.43
2026-05-17T06:10:00Z,42.00,56.34
2026-05-17T06:11:00Z,44.70,58.81
2026-05-17T06:12:00Z,45.35,59.00
2026-05-17T06:13:00Z,42.24,57.41
2026-05-17T06:14:00Z,44.49,58.84
2026-05-17T06:15:00Z,42.75,57.47
2026-05-17T06:16:00Z,43.00,56.16
2026-05-17T06:17:00Z,45.00,56.17
2026-05-17T06:18:00Z,45.49,58.34
2026-05-17T06:19:00Z,41.77,56.00
2026-05-17T06:20:00Z,42.47,59.00
2026-05-17T06:21:00Z,41.52,59.18
2026-05-17T06:22:00Z,45.00,54.55
2026-05-17T06:23:00Z,42.69,57.79
2026-05-17T06:24:00Z,44.43,58.80
2026-05-17T06:25:00Z,44.43,55.02
2026-05-17T06:26:00Z,44.00,55.28
2026-05-17T06:27:00Z,44.00,55.70
2026-05-17T06:28:00Z,44.00,56.99
2026-05-17T06:29:00Z,43.90,55.08
2026-05-17T06:30:00Z,44.26,56.00
2026-05-17T06:31:00Z,44.02,56.00
2026-05-17T06:32:00Z,43.36,55.00
2026-05-17T06:33:00Z,43.71,57.26
2026-05-17T06:34:00Z,44.47,54.98
2026-05-17T06:35:00Z,44.31,57.00
2026-05-17T06:36:00Z,43.18,57.00
2026-05-17T06:38:00Z,44.85,57.00
2026-05-17T06:39:00Z,45.00,59.31
2026-05-17T06:40:00Z,44.00,58.48
2026-05-17T06:41:00Z,44.00,58.00
2026-05-17T06:42:00Z,44.00,57.57
2026-05-17T06:43:00Z,44.00,58.00
2026-05-17T06:44:00Z,43.96,58.00
2026-05-17T06:45:00Z,43.00,56.68
2026-05-17T06:46:00Z,44.00,56.00
2026-05-17T06:47:00Z,44.00,57.00
2026-05-17T06:48:00Z,45.51,55.42
2026-05-17T06:49:00Z,42.89,57.00
2026-05-17T06:50:00Z,42.89,55.01
2026-05-17T06:51:00Z,45.00,55.61
2026-05-17T06:52:00Z,41.48,54.57
2026-05-17T06:53:00Z,41.00,54.57
2026-05-17T06:54:00Z,41.00,57.00
2026-05-17T06:55:00Z,40.00,56.00
2026-05-17T06:56:00Z,41.00,57.00
2026-05-17T06:57:00Z,42.89,57.05
2026-05-17T06:58:00Z,41.00,58.07
2026-05-17T07:00:00Z,44.00,58.00
2026-05-17T07:01:00Z,44.00,57.44
2026-05-17T07:02:00Z,44.54,57.06
2026-05-17T07:03:00Z,42.79,57.25
2026-05-17T07:04:00Z,43.64,58.00
2026-05-17T07:05:00Z,42.22,56.00
2026-05-17T07:06:00Z,44.00,57.00
2026-05-17T07:07:00Z,44.87,56.00
2026-05-17T07:08:00Z,42.44,55.75
2026-05-17T07:09:00Z,42.24,57.00
2026-05-17T07:10:00Z,45.75,57.00
2026-05-17T07:11:00Z,45.48,57.41
2026-05-17T07:12:00Z,43.00,57.00
2026-05-17T07:13:00Z,45.26,57.67
2026-05-17T07:14:00Z,44.90,57.67
2026-05-17T07:15:00Z,45.64,55.55
2026-05-17T07:16:00Z,43.85,57.00
2026-05-17T07:17:00Z,44.10,56.29
2026-05-17T07:18:00Z,44.36,57.00
2026-05-17T07:19:00Z,45.05,55.65
2026-05-17T07:20:00Z,45.18,54.17
2026-05-17T07:21:00Z,42.88,55.55
2026-05-17T07:22:00Z,42.93,55.55
2026-05-17T07:23:00Z,42.93,57.61
2026-05-17T07:24:00Z,42.93,57.88
2026-05-17T07:25:00Z,42.88,54.62
2026-05-17T07:26:00Z,43.00,54.62
2026-05-17T07:27:00Z,44.00,57.47
2026-05-17T07:28:00Z,44.00,58.00
2026-05-17T07:29:00Z,42.00,58.00
2026-05-17T07:30:00Z,42.00,54.41
2026-05-17T07:31:00Z,43.52,55.17
2026-05-17T07:32:00Z,44.86,56.00
2026-05-17T07:33:00Z,44.00,55.35
2026-05-17T07:34:00Z,46.05,55.35
2026-05-17T07:35:00Z,43.00,56.09
2026-05-17T07:36:00Z,43.39,56.19
2026-05-17T07:37:00Z,44.75,57.00
2026-05-17T07:38:00Z,44.67,57.54
2026-05-17T07:39:00Z,43.00,58.00
2026-05-17T07:40:00Z,45.00,58.79
2026-05-17T07:41:00Z,43.00,55.00
2026-05-17T07:42:00Z,45.20,55.00
2026-05-17T07:43:00Z,43.80,55.00
2026-05-17T07:44:00Z,45.00,55.00
2026-05-17T07:45:00Z,45.00,55.00
2026-05-17T07:46:00Z,43.00,57.00
2026-05-17T07:47:00Z,45.00,53.96
2026-05-17T07:48:00Z,45.00,56.00
2026-05-17T07:49:00Z,43.00,55.95
2026-05-17T07:50:00Z,43.00,58.31
2026-05-17T07:51:00Z,44.00,59.65
2026-05-17T07:52:00Z,44.00,59.65
2026-05-17T07:54:00Z,42.72,57.24
2026-05-17T07:55:00Z,42.11,58.00
2026-05-17T07:56:00Z,41.00,59.00
2026-05-17T07:57:00Z,43.34,58.82
2026-05-17T07:58:00Z,40.69,58.82
2026-05-17T07:59:00Z,40.69,59.00
2026-05-17T08:00:00Z,42.56,57.18
2026-05-17T08:01:00Z,40.00,58.00
2026-05-17T08:02:00Z,37.00,59.00
2026-05-17T08:03:00Z,37.39,59.00
2026-05-17T08:04:00Z,38.12,62.95
2026-05-17T08:05:00Z,37.48,62.63
2026-05-17T08:06:00Z,39.14,65.79
2026-05-17T08:07:00Z,42.03,60.44
2026-05-17T08:08:00Z,46.87,55.71
2026-05-17T08:09:00Z,44.94,54.65
2026-05-17T08:10:00Z,44.17,56.76
2026-05-17T08:11:00Z,46.10,57.00
2026-05-17T08:12:00Z,45.50,55.65
2026-05-17T08:13:00Z,45.96,54.10
2026-05-17T08:14:00Z,47.36,53.89
2026-05-17T08:15:00Z,43.86,56.24
2026-05-17T08:16:00Z,42.27,58.38
2026-05-17T08:17:00Z,44.07,56.21
2026-05-17T08:18:00Z,41.07,59.61
2026-05-17T08:19:00Z,35.23,67.84
2026-05-17T08:20:00Z,32.39,68.32
2026-05-17T08:21:00Z,25.14,74.85
2026-05-17T08:22:00Z,21.15,78.24
2026-05-17T08:23:00Z,24.41,75.86
2026-05-17T08:24:00Z,17.40,82.17
2026-05-17T08:25:00Z,17.29,82.69
2026-05-17T08:26:00Z,20.11,81.80
2026-05-17T08:27:00Z,20.66,78.98
2026-05-17T08:28:00Z,25.77,74.85
2026-05-17T08:29:00Z,28.93,71.37
2026-05-17T08:30:00Z,25.08,75.38
2026-05-17T08:31:00Z,25.02,75.08
2026-05-17T08:32:00Z,25.55,78.16
2026-05-17T08:33:00Z,32.40,66.90
2026-05-17T08:34:00Z,24.66,75.23
2026-05-17T08:35:00Z,25.11,75.75
2026-05-17T08:36:00Z,26.98,75.85
2026-05-17T08:37:00Z,27.89,75.03
2026-05-17T08:38:00Z,26.18,73.04
2026-05-17T08:39:00Z,26.08,74.29
2026-05-17T08:40:00Z,31.70,71.84
2026-05-17T08:41:00Z,23.69,77.65
2026-05-17T08:42:00Z,22.55,78.36
2026-05-17T08:43:00Z,22.12,79.34
2026-05-17T08:44:00Z,24.70,76.28
2026-05-17T08:45:00Z,27.90,72.13
2026-05-17T08:46:00Z,30.59,71.79
2026-05-17T08:47:00Z,26.91,74.09
2026-05-17T08:48:00Z,38.01,68.67
2026-05-17T08:49:00Z,46.74,52.49
2026-05-17T08:50:00Z,48.78,52.80
2026-05-17T08:51:00Z,45.74,55.35
2026-05-17T08:52:00Z,52.29,47.39
2026-05-17T08:53:00Z,50.63,53.78
2026-05-17T08:54:00Z,44.70,55.58
2026-05-17T08:55:00Z,54.87,45.94
2026-05-17T08:56:00Z,55.41,44.86
2026-05-17T08:57:00Z,55.47,45.07
2026-05-17T08:58:00Z,57.86,43.17
2026-05-17T08:59:00Z,62.24,37.25
2026-05-17T09:00:00Z,66.37,34.72
2026-05-17T09:01:00Z,61.88,40.26
2026-05-17T09:02:00Z,61.32,40.03
2026-05-17T09:03:00Z,59.46,42.33
2026-05-17T09:04:00Z,61.87,38.32
2026-05-17T09:05:00Z,64.74,35.17
2026-05-17T09:06:00Z,64.78,37.80
2026-05-17T09:07:00Z,60.47,41.81
2026-05-17T09:08:00Z,55.71,45.59
2026-05-17T09:09:00Z,51.29,47.01
2026-05-17T09:10:00Z,62.99,36.63
2026-05-17T09:11:00Z,64.00,37.00
2026-05-17T09:12:00Z,67.77,31.41
2026-05-17T09:13:00Z,65.17,36.97
2026-05-17T09:14:00Z,64.42,37.14
2026-05-17T09:15:00Z,65.68,37.40
2026-05-17T09:16:00Z,62.98,36.74
2026-05-17T09:17:00Z,70.80,28.47
2026-05-17T09:18:00Z,87.35,12.10
2026-05-17T09:19:00Z,88.74,12.88
2026-05-17T09:20:00Z,90.96,10.28
2026-05-17T09:21:00Z,93.34,6.33
2026-05-17T09:22:00Z,95.49,5.04
2026-05-17T09:23:00Z,95.10,5.27
2026-05-17T09:24:00Z,96.43,2.34
2026-05-17T09:25:00Z,94.96,5.60
2026-05-17T09:26:00Z,94.69,2.54
2026-05-17T09:27:00Z,96.48,4.81
2026-05-17T09:28:00Z,97.42,3.60
2026-05-17T09:29:00Z,93.26,5.76
2026-05-17T09:30:00Z,95.38,5.71
2026-05-17T09:31:00Z,96.26,6.45
2026-05-17T09:32:00Z,93.50,6.39
2026-05-17T09:33:00Z,97.57,4.72
2026-05-17T09:34:00Z,89.06,4.72
2026-05-17T09:35:00Z,98.31,2.02
2026-05-17T09:36:00Z,99.00,2.02
2026-05-17T09:37:00Z,99.00,2.02
2026-05-17T09:38:00Z,99.00,2.02
