# event_ticker=KXATPMATCH-26FEB09ZHEKOR
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Sebastian Korda
# fav_player=Michael Zheng
# dog_player=Sebastian Korda
# kalshi_date=2026-02-09
timestamp,Michael Zheng,Sebastian Korda
2026-02-10T01:13:00Z,31.00,71.00
2026-02-10T01:15:00Z,31.00,71.00
2026-02-10T01:17:00Z,31.00,71.00
2026-02-10T01:18:00Z,31.00,71.00
2026-02-10T01:21:00Z,31.00,71.00
2026-02-10T01:25:00Z,31.00,71.00
2026-02-10T01:34:00Z,31.00,71.00
2026-02-10T01:37:00Z,31.00,71.00
2026-02-10T01:38:00Z,31.00,71.00
2026-02-10T01:40:00Z,31.00,71.00
2026-02-10T01:41:00Z,30.00,71.00
2026-02-10T01:45:00Z,30.00,71.00
2026-02-10T01:48:00Z,30.00,71.00
2026-02-10T01:50:00Z,30.00,71.00
2026-02-10T01:53:00Z,30.00,71.00
2026-02-10T01:55:00Z,30.00,71.00
2026-02-10T01:56:00Z,30.00,70.00
2026-02-10T01:57:00Z,31.00,70.00
2026-02-10T01:58:00Z,30.71,70.00
2026-02-10T02:00:00Z,31.00,70.00
2026-02-10T02:04:00Z,31.00,71.00
2026-02-10T02:06:00Z,30.00,71.00
2026-02-10T02:10:00Z,30.00,71.00
2026-02-10T02:16:00Z,30.00,71.00
2026-02-10T02:17:00Z,30.00,71.00
2026-02-10T02:18:00Z,30.00,71.00
2026-02-10T02:19:00Z,30.00,71.00
2026-02-10T02:21:00Z,30.00,71.00
2026-02-10T02:22:00Z,30.00,71.00
2026-02-10T02:23:00Z,29.00,71.00
2026-02-10T02:25:00Z,30.00,71.00
2026-02-10T02:26:00Z,30.00,71.00
2026-02-10T02:27:00Z,30.00,71.00
2026-02-10T02:28:00Z,30.00,71.00
2026-02-10T02:30:00Z,30.00,71.00
2026-02-10T02:31:00Z,31.00,71.00
2026-02-10T02:32:00Z,31.00,71.00
2026-02-10T02:33:00Z,31.00,71.00
2026-02-10T02:34:00Z,31.00,71.00
2026-02-10T02:35:00Z,31.00,71.00
2026-02-10T02:36:00Z,31.00,71.00
2026-02-10T02:38:00Z,31.00,71.00
2026-02-10T02:39:00Z,30.00,71.00
2026-02-10T02:40:00Z,30.00,71.00
2026-02-10T02:41:00Z,31.00,71.00
2026-02-10T02:42:00Z,30.00,71.00
2026-02-10T02:43:00Z,30.00,71.00
2026-02-10T02:44:00Z,30.00,70.00
2026-02-10T02:45:00Z,30.00,70.00
2026-02-10T02:46:00Z,30.00,70.00
2026-02-10T02:47:00Z,30.00,70.00
2026-02-10T02:50:00Z,30.00,71.00
2026-02-10T02:51:00Z,30.00,71.00
2026-02-10T02:52:00Z,30.00,71.00
2026-02-10T02:53:00Z,30.00,71.00
2026-02-10T02:54:00Z,30.00,71.00
2026-02-10T02:55:00Z,30.00,71.00
2026-02-10T02:56:00Z,30.00,71.00
2026-02-10T02:57:00Z,30.00,71.00
2026-02-10T02:58:00Z,31.00,71.00
2026-02-10T02:59:00Z,30.00,71.00
2026-02-10T03:00:00Z,30.00,71.00
2026-02-10T03:01:00Z,30.59,71.00
2026-02-10T03:02:00Z,31.00,71.00
2026-02-10T03:03:00Z,31.00,71.00
2026-02-10T03:04:00Z,31.00,71.00
2026-02-10T03:05:00Z,31.26,71.00
2026-02-10T03:06:00Z,31.00,70.74
2026-02-10T03:07:00Z,31.00,71.00
2026-02-10T03:08:00Z,31.00,71.00
2026-02-10T03:09:00Z,31.00,71.00
2026-02-10T03:10:00Z,31.00,71.00
2026-02-10T03:11:00Z,31.15,71.00
2026-02-10T03:12:00Z,32.00,71.00
2026-02-10T03:13:00Z,30.78,71.00
2026-02-10T03:14:00Z,31.82,71.00
2026-02-10T03:15:00Z,31.94,70.94
2026-02-10T03:16:00Z,31.00,70.82
2026-02-10T03:17:00Z,31.00,71.00
2026-02-10T03:18:00Z,31.00,71.00
2026-02-10T03:19:00Z,31.00,71.00
2026-02-10T03:20:00Z,30.96,70.38
2026-02-10T03:21:00Z,30.63,69.60
2026-02-10T03:22:00Z,26.22,74.89
2026-02-10T03:23:00Z,25.29,75.04
2026-02-10T03:24:00Z,26.22,74.92
2026-02-10T03:25:00Z,28.00,74.00
2026-02-10T03:26:00Z,26.07,76.66
2026-02-10T03:27:00Z,24.09,77.00
2026-02-10T03:28:00Z,24.28,75.25
2026-02-10T03:29:00Z,26.11,75.00
2026-02-10T03:30:00Z,27.58,74.99
2026-02-10T03:31:00Z,25.90,76.81
2026-02-10T03:32:00Z,24.00,76.52
2026-02-10T03:33:00Z,24.00,75.83
2026-02-10T03:34:00Z,23.10,79.77
2026-02-10T03:35:00Z,16.45,81.20
2026-02-10T03:36:00Z,16.41,83.75
2026-02-10T03:37:00Z,22.15,80.14
2026-02-10T03:38:00Z,18.04,82.50
2026-02-10T03:39:00Z,14.07,87.02
2026-02-10T03:40:00Z,10.69,89.29
2026-02-10T03:41:00Z,9.30,91.53
2026-02-10T03:42:00Z,8.43,92.00
2026-02-10T03:43:00Z,9.23,92.00
2026-02-10T03:44:00Z,9.50,92.00
2026-02-10T03:45:00Z,10.00,91.00
2026-02-10T03:46:00Z,9.69,91.00
2026-02-10T03:47:00Z,9.93,90.63
2026-02-10T03:48:00Z,10.58,90.00
2026-02-10T03:49:00Z,12.12,88.03
2026-02-10T03:50:00Z,9.00,91.02
2026-02-10T03:51:00Z,9.71,91.13
2026-02-10T03:52:00Z,10.57,90.91
2026-02-10T03:53:00Z,12.39,90.13
2026-02-10T03:54:00Z,10.26,91.68
2026-02-10T03:55:00Z,9.76,91.94
2026-02-10T03:56:00Z,10.00,90.87
2026-02-10T03:57:00Z,11.60,90.66
2026-02-10T03:58:00Z,10.79,91.36
2026-02-10T03:59:00Z,9.12,92.55
2026-02-10T04:00:00Z,11.13,92.00
2026-02-10T04:01:00Z,9.67,92.40
2026-02-10T04:02:00Z,6.09,93.85
2026-02-10T04:03:00Z,7.89,92.85
2026-02-10T04:04:00Z,9.42,93.87
2026-02-10T04:05:00Z,10.99,91.00
2026-02-10T04:06:00Z,10.94,91.00
2026-02-10T04:07:00Z,11.28,89.90
2026-02-10T04:08:00Z,9.57,89.33
2026-02-10T04:09:00Z,10.18,91.04
2026-02-10T04:10:00Z,11.44,89.03
2026-02-10T04:11:00Z,12.80,88.34
2026-02-10T04:12:00Z,13.25,88.51
2026-02-10T04:13:00Z,12.46,89.86
2026-02-10T04:14:00Z,11.59,89.59
2026-02-10T04:15:00Z,10.21,89.15
2026-02-10T04:16:00Z,13.77,87.97
2026-02-10T04:17:00Z,14.62,87.00
2026-02-10T04:18:00Z,14.49,86.26
2026-02-10T04:19:00Z,13.88,86.16
2026-02-10T04:20:00Z,11.41,88.01
2026-02-10T04:21:00Z,13.95,87.33
2026-02-10T04:22:00Z,11.34,89.70
2026-02-10T04:23:00Z,6.99,90.07
2026-02-10T04:24:00Z,2.82,98.44
2026-02-10T04:25:00Z,2.77,98.01
2026-02-10T04:26:00Z,2.68,98.30
2026-02-10T04:27:00Z,1.45,98.99
2026-02-10T04:28:00Z,1.00,99.00
2026-02-10T04:29:00Z,1.00,99.00
2026-02-10T04:30:00Z,1.00,99.00
2026-02-10T04:31:00Z,1.00,99.00
2026-02-10T04:32:00Z,1.00,99.00
