# event_ticker=KXATPMATCH-26MAR20RUUQUI
# final_score=6-4 7-6(7)
# score_resolution=4-6 6-7
# match_winner=Ethan Quinn
# fav_player=Casper Ruud
# dog_player=Ethan Quinn
# kalshi_date=2026-03-20
timestamp,Casper Ruud,Ethan Quinn
2026-03-20T16:47:00Z,65.00,37.00
2026-03-20T16:48:00Z,65.00,37.00
2026-03-20T16:49:00Z,65.00,37.00
2026-03-20T16:50:00Z,65.00,37.00
2026-03-20T16:51:00Z,65.00,37.00
2026-03-20T16:52:00Z,65.00,37.00
2026-03-20T16:53:00Z,65.00,37.00
2026-03-20T16:54:00Z,65.00,37.00
2026-03-20T16:55:00Z,64.00,37.00
2026-03-20T16:57:00Z,64.00,35.03
2026-03-20T16:58:00Z,65.00,37.00
2026-03-20T17:00:00Z,65.00,37.00
2026-03-20T17:01:00Z,65.00,37.00
2026-03-20T17:05:00Z,65.00,37.00
2026-03-20T17:08:00Z,65.00,37.00
2026-03-20T17:10:00Z,65.00,37.00
2026-03-20T17:11:00Z,65.00,37.00
2026-03-20T17:13:00Z,65.00,37.00
2026-03-20T17:15:00Z,65.00,37.00
2026-03-20T17:16:00Z,65.00,37.00
2026-03-20T17:17:00Z,65.00,37.00
2026-03-20T17:19:00Z,65.00,37.00
2026-03-20T17:20:00Z,65.00,37.00
2026-03-20T17:21:00Z,65.00,37.00
2026-03-20T17:22:00Z,65.00,37.00
2026-03-20T17:23:00Z,65.00,37.00
2026-03-20T17:26:00Z,64.00,37.00
2026-03-20T17:28:00Z,64.00,37.00
2026-03-20T17:29:00Z,64.00,37.00
2026-03-20T17:30:00Z,64.00,37.00
2026-03-20T17:31:00Z,64.00,37.00
2026-03-20T17:32:00Z,64.90,37.00
2026-03-20T17:33:00Z,64.71,37.17
2026-03-20T17:34:00Z,64.00,37.74
2026-03-20T17:35:00Z,64.00,37.00
2026-03-20T17:36:00Z,63.13,37.00
2026-03-20T17:37:00Z,64.69,37.00
2026-03-20T17:38:00Z,63.89,37.64
2026-03-20T17:39:00Z,61.90,37.98
2026-03-20T17:40:00Z,60.47,42.17
2026-03-20T17:41:00Z,63.90,37.25
2026-03-20T17:42:00Z,68.19,34.25
2026-03-20T17:43:00Z,66.21,34.06
2026-03-20T17:44:00Z,64.00,37.74
2026-03-20T17:45:00Z,64.80,38.58
2026-03-20T17:46:00Z,66.03,34.44
2026-03-20T17:47:00Z,65.78,34.19
2026-03-20T17:48:00Z,66.00,36.00
2026-03-20T17:49:00Z,62.10,36.00
2026-03-20T17:50:00Z,62.00,40.00
2026-03-20T17:51:00Z,60.13,41.03
2026-03-20T17:52:00Z,54.87,46.24
2026-03-20T17:53:00Z,52.00,51.83
2026-03-20T17:54:00Z,56.40,46.37
2026-03-20T17:55:00Z,59.50,40.25
2026-03-20T17:56:00Z,59.15,41.03
2026-03-20T17:57:00Z,62.95,40.03
2026-03-20T17:58:00Z,61.72,39.10
2026-03-20T17:59:00Z,57.91,44.59
2026-03-20T18:00:00Z,57.56,46.98
2026-03-20T18:01:00Z,51.90,49.53
2026-03-20T18:02:00Z,54.46,46.37
2026-03-20T18:03:00Z,55.35,46.15
2026-03-20T18:04:00Z,58.47,50.59
2026-03-20T18:05:00Z,53.63,55.88
2026-03-20T18:06:00Z,55.88,45.47
2026-03-20T18:07:00Z,46.71,53.00
2026-03-20T18:08:00Z,42.33,62.11
2026-03-20T18:09:00Z,35.42,64.89
2026-03-20T18:10:00Z,36.00,64.91
2026-03-20T18:11:00Z,43.22,55.56
2026-03-20T18:12:00Z,52.04,49.26
2026-03-20T18:13:00Z,46.71,58.13
2026-03-20T18:14:00Z,37.30,63.81
2026-03-20T18:15:00Z,33.81,66.88
2026-03-20T18:16:00Z,34.81,64.81
2026-03-20T18:17:00Z,36.33,64.00
2026-03-20T18:18:00Z,36.36,63.81
2026-03-20T18:19:00Z,32.43,66.03
2026-03-20T18:20:00Z,34.06,64.59
2026-03-20T18:21:00Z,34.20,67.07
2026-03-20T18:22:00Z,31.87,67.75
2026-03-20T18:23:00Z,31.94,68.06
2026-03-20T18:24:00Z,33.66,68.30
2026-03-20T18:25:00Z,32.74,69.69
2026-03-20T18:26:00Z,33.19,67.00
2026-03-20T18:27:00Z,34.24,65.64
2026-03-20T18:28:00Z,32.58,68.11
2026-03-20T18:29:00Z,33.04,67.82
2026-03-20T18:30:00Z,34.67,66.65
2026-03-20T18:31:00Z,36.22,64.00
2026-03-20T18:32:00Z,39.08,63.21
2026-03-20T18:33:00Z,38.35,62.96
2026-03-20T18:34:00Z,36.11,63.66
2026-03-20T18:35:00Z,37.00,64.00
2026-03-20T18:36:00Z,36.92,64.00
2026-03-20T18:37:00Z,36.59,63.91
2026-03-20T18:38:00Z,36.86,63.98
2026-03-20T18:39:00Z,37.54,64.00
2026-03-20T18:40:00Z,35.77,64.05
2026-03-20T18:41:00Z,36.00,64.26
2026-03-20T18:42:00Z,36.30,65.00
2026-03-20T18:43:00Z,35.35,64.80
2026-03-20T18:44:00Z,36.48,65.00
2026-03-20T18:45:00Z,37.00,64.12
2026-03-20T18:46:00Z,36.64,64.95
2026-03-20T18:47:00Z,37.00,64.95
2026-03-20T18:48:00Z,37.00,64.64
2026-03-20T18:49:00Z,37.00,65.00
2026-03-20T18:50:00Z,37.33,65.00
2026-03-20T18:51:00Z,37.06,65.00
2026-03-20T18:52:00Z,36.07,64.50
2026-03-20T18:53:00Z,36.80,63.56
2026-03-20T18:54:00Z,36.00,63.56
2026-03-20T18:55:00Z,36.05,64.74
2026-03-20T18:56:00Z,36.05,65.00
2026-03-20T18:57:00Z,35.48,64.94
2026-03-20T18:58:00Z,36.00,65.09
2026-03-20T18:59:00Z,35.57,66.00
2026-03-20T19:00:00Z,36.00,66.00
2026-03-20T19:01:00Z,36.00,62.81
2026-03-20T19:02:00Z,36.00,65.00
2026-03-20T19:03:00Z,35.89,66.00
2026-03-20T19:04:00Z,35.73,66.00
2026-03-20T19:05:00Z,35.26,66.00
2026-03-20T19:06:00Z,36.00,66.00
2026-03-20T19:07:00Z,36.00,66.00
2026-03-20T19:08:00Z,35.29,66.00
2026-03-20T19:09:00Z,35.89,66.00
2026-03-20T19:10:00Z,36.00,65.00
2026-03-20T19:11:00Z,36.00,65.00
2026-03-20T19:13:00Z,36.00,65.00
2026-03-20T19:14:00Z,35.90,65.00
2026-03-20T19:15:00Z,34.82,65.00
2026-03-20T19:16:00Z,36.00,65.00
2026-03-20T19:17:00Z,36.00,65.00
2026-03-20T19:18:00Z,34.17,62.78
2026-03-20T19:19:00Z,34.11,65.20
2026-03-20T19:20:00Z,34.11,62.05
2026-03-20T19:21:00Z,35.00,66.00
2026-03-20T19:22:00Z,35.00,63.27
2026-03-20T19:23:00Z,34.30,66.00
2026-03-20T19:24:00Z,35.00,66.00
2026-03-20T19:25:00Z,35.00,63.16
2026-03-20T19:26:00Z,35.00,64.63
2026-03-20T19:27:00Z,34.01,64.63
2026-03-20T19:28:00Z,34.67,63.57
2026-03-20T19:29:00Z,34.06,63.21
2026-03-20T19:30:00Z,36.00,65.00
2026-03-20T19:31:00Z,36.02,63.93
2026-03-20T19:32:00Z,37.00,63.93
2026-03-20T19:33:00Z,37.00,63.54
2026-03-20T19:34:00Z,37.33,64.36
2026-03-20T19:35:00Z,36.27,65.00
2026-03-20T19:36:00Z,36.71,65.00
2026-03-20T19:37:00Z,37.72,64.00
2026-03-20T19:38:00Z,42.52,64.12
2026-03-20T19:39:00Z,38.66,64.00
2026-03-20T19:40:00Z,39.17,63.20
2026-03-20T19:41:00Z,35.02,63.74
2026-03-20T19:42:00Z,40.64,63.28
2026-03-20T19:43:00Z,39.06,63.72
2026-03-20T19:44:00Z,39.12,63.35
2026-03-20T19:45:00Z,38.06,62.16
2026-03-20T19:46:00Z,39.39,63.00
2026-03-20T19:47:00Z,35.01,63.00
2026-03-20T19:48:00Z,37.46,62.80
2026-03-20T19:49:00Z,37.00,57.36
2026-03-20T19:50:00Z,39.39,57.36
2026-03-20T19:51:00Z,40.15,60.00
2026-03-20T19:52:00Z,40.20,62.12
2026-03-20T19:53:00Z,40.63,61.89
2026-03-20T19:54:00Z,40.58,61.99
2026-03-20T19:55:00Z,36.79,62.99
2026-03-20T19:56:00Z,36.03,63.61
2026-03-20T19:57:00Z,35.20,66.62
2026-03-20T19:58:00Z,32.24,68.79
2026-03-20T19:59:00Z,29.41,70.30
2026-03-20T20:00:00Z,31.19,70.99
2026-03-20T20:01:00Z,32.42,70.41
2026-03-20T20:02:00Z,34.85,66.97
2026-03-20T20:03:00Z,34.00,65.97
2026-03-20T20:04:00Z,34.33,65.97
2026-03-20T20:05:00Z,31.07,70.92
2026-03-20T20:06:00Z,31.00,70.89
2026-03-20T20:07:00Z,30.31,70.18
2026-03-20T20:08:00Z,28.99,67.22
2026-03-20T20:09:00Z,28.44,71.67
2026-03-20T20:10:00Z,30.90,70.09
2026-03-20T20:11:00Z,31.89,67.83
2026-03-20T20:12:00Z,31.50,69.55
2026-03-20T20:13:00Z,30.62,71.66
2026-03-20T20:14:00Z,29.01,72.29
2026-03-20T20:15:00Z,31.75,70.79
2026-03-20T20:16:00Z,32.64,68.06
2026-03-20T20:17:00Z,31.15,69.55
2026-03-20T20:18:00Z,32.79,69.00
2026-03-20T20:19:00Z,31.72,68.99
2026-03-20T20:20:00Z,32.98,68.10
2026-03-20T20:21:00Z,32.19,70.36
2026-03-20T20:22:00Z,33.00,67.19
2026-03-20T20:23:00Z,31.79,70.87
2026-03-20T20:24:00Z,32.26,66.25
2026-03-20T20:25:00Z,34.91,65.58
2026-03-20T20:26:00Z,34.93,66.00
2026-03-20T20:27:00Z,33.75,67.30
2026-03-20T20:28:00Z,31.85,69.81
2026-03-20T20:29:00Z,38.34,63.80
2026-03-20T20:30:00Z,39.34,61.58
2026-03-20T20:31:00Z,34.50,65.63
2026-03-20T20:32:00Z,43.74,57.40
2026-03-20T20:33:00Z,44.83,59.33
2026-03-20T20:34:00Z,41.79,59.22
2026-03-20T20:35:00Z,32.76,68.46
2026-03-20T20:36:00Z,35.74,68.46
2026-03-20T20:37:00Z,41.48,57.62
2026-03-20T20:38:00Z,44.76,51.59
2026-03-20T20:39:00Z,52.53,48.09
2026-03-20T20:40:00Z,46.60,51.28
2026-03-20T20:41:00Z,54.51,48.31
2026-03-20T20:42:00Z,53.87,48.55
2026-03-20T20:43:00Z,33.26,66.71
2026-03-20T20:44:00Z,37.73,59.93
2026-03-20T20:45:00Z,20.67,83.84
2026-03-20T20:46:00Z,1.00,99.00
2026-03-20T20:47:00Z,1.00,99.00
2026-03-20T20:48:00Z,1.00,99.00
2026-03-20T20:49:00Z,1.00,99.00
2026-03-20T20:50:00Z,1.00,99.00
2026-03-20T20:51:00Z,1.00,99.00
2026-03-20T20:52:00Z,1.00,99.00
2026-03-20T20:53:00Z,1.00,99.00
