# event_ticker=KXATPMATCH-26JAN06MAJOPE
# final_score=6-7(2) 7-6(7) 7-6(8)
# score_resolution=6-7 7-6 7-6
# match_winner=Kamil Majchrzak
# fav_player=Kamil Majchrzak
# dog_player=Reilly Opelka
# kalshi_date=2026-01-06
timestamp,Kamil Majchrzak,Reilly Opelka
2026-01-07T10:28:00Z,29.00,73.15
2026-01-07T10:29:00Z,24.76,78.52
2026-01-07T10:30:00Z,17.56,85.31
2026-01-07T10:31:00Z,9.77,91.96
2026-01-07T10:32:00Z,10.35,88.86
2026-01-07T10:33:00Z,9.12,90.81
2026-01-07T10:34:00Z,16.21,86.87
2026-01-07T10:35:00Z,26.59,74.42
2026-01-07T10:36:00Z,25.68,77.75
2026-01-07T10:37:00Z,19.99,80.35
2026-01-07T10:38:00Z,25.18,74.26
2026-01-07T10:39:00Z,37.36,69.10
2026-01-07T10:40:00Z,49.56,52.21
2026-01-07T10:41:00Z,46.74,53.83
2026-01-07T10:42:00Z,47.33,53.72
2026-01-07T10:43:00Z,47.01,53.65
2026-01-07T10:44:00Z,45.32,54.45
2026-01-07T10:45:00Z,43.28,57.23
2026-01-07T10:46:00Z,49.76,61.07
2026-01-07T10:47:00Z,55.94,42.87
2026-01-07T10:48:00Z,50.66,48.30
2026-01-07T10:49:00Z,46.18,53.68
2026-01-07T10:50:00Z,45.11,50.86
2026-01-07T10:51:00Z,50.59,50.41
2026-01-07T10:52:00Z,50.06,52.88
2026-01-07T10:53:00Z,47.09,54.85
2026-01-07T10:54:00Z,45.44,55.67
2026-01-07T10:55:00Z,43.76,52.70
2026-01-07T10:56:00Z,49.63,51.00
2026-01-07T10:57:00Z,47.95,52.65
2026-01-07T10:58:00Z,48.00,54.60
2026-01-07T10:59:00Z,48.00,54.00
2026-01-07T11:00:00Z,49.65,52.77
2026-01-07T11:01:00Z,52.75,47.83
2026-01-07T11:02:00Z,47.49,49.25
2026-01-07T11:03:00Z,45.45,53.74
2026-01-07T11:04:00Z,48.67,53.03
2026-01-07T11:05:00Z,47.66,53.98
2026-01-07T11:06:00Z,47.69,58.72
2026-01-07T11:07:00Z,35.63,65.20
2026-01-07T11:08:00Z,52.75,48.72
2026-01-07T11:09:00Z,44.83,53.71
2026-01-07T11:10:00Z,48.89,51.19
2026-01-07T11:11:00Z,62.76,39.82
2026-01-07T11:12:00Z,66.75,33.17
2026-01-07T11:13:00Z,53.54,46.54
2026-01-07T11:14:00Z,49.00,51.60
2026-01-07T11:15:00Z,46.54,53.49
2026-01-07T11:16:00Z,50.34,51.63
2026-01-07T11:17:00Z,54.67,46.36
2026-01-07T11:18:00Z,51.23,48.67
2026-01-07T11:19:00Z,48.00,51.92
2026-01-07T11:20:00Z,50.38,49.64
2026-01-07T11:21:00Z,50.54,52.67
2026-01-07T11:22:00Z,50.84,50.13
2026-01-07T11:23:00Z,56.61,47.47
2026-01-07T11:24:00Z,51.80,50.82
2026-01-07T11:25:00Z,55.95,42.89
2026-01-07T11:26:00Z,50.36,51.02
2026-01-07T11:27:00Z,57.09,39.61
2026-01-07T11:28:00Z,71.80,35.69
2026-01-07T11:29:00Z,17.85,75.41
2026-01-07T11:30:00Z,15.35,84.70
2026-01-07T11:31:00Z,43.49,58.97
2026-01-07T11:32:00Z,77.09,36.50
2026-01-07T11:33:00Z,85.01,19.15
2026-01-07T11:34:00Z,53.45,42.30
2026-01-07T11:35:00Z,71.88,31.66
2026-01-07T11:36:00Z,97.02,3.20
2026-01-07T11:37:00Z,99.00,1.00
2026-01-07T11:38:00Z,99.00,1.00
2026-01-07T11:39:00Z,99.00,1.00
2026-01-07T11:40:00Z,99.00,1.00
2026-01-07T11:41:00Z,99.00,1.00
