# event_ticker=KXATPMATCH-26FEB13KECSHE
# final_score=5-7 6-3 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-02-13
timestamp,Ben Shelton,Miomir Kecmanovic
2026-02-13T23:53:00Z,83.06,19.00
2026-02-13T23:54:00Z,84.00,19.00
2026-02-13T23:56:00Z,84.00,19.00
2026-02-13T23:57:00Z,83.00,19.00
2026-02-13T23:58:00Z,84.00,19.00
2026-02-13T23:59:00Z,83.90,19.00
2026-02-14T00:00:00Z,84.00,18.00
2026-02-14T00:01:00Z,84.00,18.00
2026-02-14T00:02:00Z,84.00,18.00
2026-02-14T00:03:00Z,84.00,17.04
2026-02-14T00:04:00Z,84.00,18.00
2026-02-14T00:05:00Z,84.00,18.00
2026-02-14T00:06:00Z,84.00,18.00
2026-02-14T00:08:00Z,84.00,18.00
2026-02-14T00:09:00Z,83.00,19.00
2026-02-14T00:10:00Z,84.00,19.00
2026-02-14T00:11:00Z,84.00,19.00
2026-02-14T00:12:00Z,83.00,19.00
2026-02-14T00:13:00Z,83.00,19.00
2026-02-14T00:14:00Z,83.00,19.00
2026-02-14T00:15:00Z,83.00,19.00
2026-02-14T00:16:00Z,82.61,19.00
2026-02-14T00:17:00Z,83.00,19.00
2026-02-14T00:18:00Z,83.16,19.00
2026-02-14T00:19:00Z,83.16,19.00
2026-02-14T00:23:00Z,84.00,18.00
2026-02-14T00:24:00Z,84.00,18.00
2026-02-14T00:25:00Z,84.00,19.00
2026-02-14T00:26:00Z,83.83,19.00
2026-02-14T00:27:00Z,84.00,18.00
2026-02-14T00:29:00Z,84.00,19.00
2026-02-14T00:30:00Z,84.00,19.00
2026-02-14T00:31:00Z,84.00,19.00
2026-02-14T00:32:00Z,84.00,19.00
2026-02-14T00:33:00Z,84.00,19.00
2026-02-14T00:34:00Z,84.00,19.00
2026-02-14T00:35:00Z,84.00,19.00
2026-02-14T00:36:00Z,84.00,19.00
2026-02-14T00:37:00Z,84.00,19.00
2026-02-14T00:38:00Z,84.00,19.00
2026-02-14T00:39:00Z,84.00,19.00
2026-02-14T00:40:00Z,84.00,19.00
2026-02-14T00:42:00Z,84.00,19.00
2026-02-14T00:43:00Z,84.00,19.00
2026-02-14T00:44:00Z,84.00,19.00
2026-02-14T00:45:00Z,84.00,19.00
2026-02-14T00:46:00Z,84.00,19.00
2026-02-14T00:48:00Z,84.00,19.00
2026-02-14T00:49:00Z,83.90,19.00
2026-02-14T00:50:00Z,84.00,19.00
2026-02-14T00:51:00Z,84.00,18.45
2026-02-14T00:52:00Z,84.00,19.00
2026-02-14T00:53:00Z,84.00,19.00
2026-02-14T00:54:00Z,82.03,19.00
2026-02-14T00:55:00Z,82.03,19.00
2026-02-14T00:56:00Z,84.00,19.00
2026-02-14T00:57:00Z,82.67,19.00
2026-02-14T00:58:00Z,82.67,19.00
2026-02-14T00:59:00Z,82.67,19.00
2026-02-14T01:00:00Z,83.39,19.00
2026-02-14T01:01:00Z,83.70,19.00
2026-02-14T01:02:00Z,83.98,18.98
2026-02-14T01:03:00Z,84.00,19.00
2026-02-14T01:04:00Z,83.00,19.00
2026-02-14T01:05:00Z,83.54,19.00
2026-02-14T01:06:00Z,83.79,19.00
2026-02-14T01:07:00Z,84.00,19.00
2026-02-14T01:08:00Z,83.91,19.00
2026-02-14T01:09:00Z,83.63,19.00
2026-02-14T01:10:00Z,84.00,19.00
2026-02-14T01:11:00Z,84.00,19.00
2026-02-14T01:12:00Z,82.53,19.00
2026-02-14T01:13:00Z,83.12,19.00
2026-02-14T01:14:00Z,83.74,19.00
2026-02-14T01:15:00Z,84.00,19.00
2026-02-14T01:16:00Z,83.86,19.00
2026-02-14T01:17:00Z,83.51,18.18
2026-02-14T01:18:00Z,83.90,17.77
2026-02-14T01:19:00Z,83.64,19.48
2026-02-14T01:20:00Z,80.08,24.06
2026-02-14T01:21:00Z,81.68,19.02
2026-02-14T01:22:00Z,82.50,19.76
2026-02-14T01:23:00Z,80.05,21.56
2026-02-14T01:24:00Z,81.00,21.02
2026-02-14T01:25:00Z,80.71,21.10
2026-02-14T01:26:00Z,82.94,18.98
2026-02-14T01:27:00Z,83.25,18.04
2026-02-14T01:28:00Z,81.88,18.59
2026-02-14T01:29:00Z,81.53,20.74
2026-02-14T01:30:00Z,81.80,20.37
2026-02-14T01:31:00Z,82.24,19.14
2026-02-14T01:32:00Z,82.42,19.00
2026-02-14T01:33:00Z,83.22,19.14
2026-02-14T01:34:00Z,82.93,22.52
2026-02-14T01:35:00Z,79.50,21.15
2026-02-14T01:36:00Z,80.12,20.58
2026-02-14T01:37:00Z,82.11,18.83
2026-02-14T01:38:00Z,81.61,19.10
2026-02-14T01:39:00Z,81.92,19.86
2026-02-14T01:40:00Z,80.59,21.84
2026-02-14T01:41:00Z,79.00,22.42
2026-02-14T01:42:00Z,80.50,21.12
2026-02-14T01:43:00Z,81.59,20.27
2026-02-14T01:44:00Z,80.50,21.64
2026-02-14T01:45:00Z,80.00,21.98
2026-02-14T01:46:00Z,80.18,22.09
2026-02-14T01:47:00Z,80.46,21.06
2026-02-14T01:48:00Z,84.19,18.66
2026-02-14T01:49:00Z,81.97,19.65
2026-02-14T01:50:00Z,79.34,22.77
2026-02-14T01:51:00Z,76.80,24.39
2026-02-14T01:52:00Z,76.48,24.06
2026-02-14T01:53:00Z,79.01,22.12
2026-02-14T01:54:00Z,75.91,26.14
2026-02-14T01:55:00Z,56.81,44.05
2026-02-14T01:56:00Z,54.65,46.23
2026-02-14T01:57:00Z,54.53,44.75
2026-02-14T01:58:00Z,54.20,47.75
2026-02-14T01:59:00Z,52.92,49.40
2026-02-14T02:00:00Z,52.00,48.42
2026-02-14T02:01:00Z,54.57,47.01
2026-02-14T02:02:00Z,55.78,46.20
2026-02-14T02:03:00Z,56.19,45.42
2026-02-14T02:04:00Z,56.55,45.16
2026-02-14T02:05:00Z,59.68,42.18
2026-02-14T02:06:00Z,61.69,40.33
2026-02-14T02:07:00Z,56.92,45.59
2026-02-14T02:08:00Z,61.15,40.75
2026-02-14T02:09:00Z,60.23,37.93
2026-02-14T02:10:00Z,67.21,34.84
2026-02-14T02:11:00Z,74.32,26.93
2026-02-14T02:12:00Z,74.19,25.96
2026-02-14T02:13:00Z,72.41,30.59
2026-02-14T02:14:00Z,72.13,29.25
2026-02-14T02:15:00Z,71.71,28.73
2026-02-14T02:16:00Z,73.48,28.23
2026-02-14T02:17:00Z,73.62,27.22
2026-02-14T02:18:00Z,72.90,28.65
2026-02-14T02:19:00Z,71.45,29.00
2026-02-14T02:20:00Z,71.39,29.48
2026-02-14T02:21:00Z,68.96,31.15
2026-02-14T02:22:00Z,71.87,27.23
2026-02-14T02:23:00Z,74.76,26.85
2026-02-14T02:24:00Z,73.98,27.98
2026-02-14T02:25:00Z,72.42,28.07
2026-02-14T02:26:00Z,72.76,28.58
2026-02-14T02:27:00Z,73.04,28.11
2026-02-14T02:28:00Z,73.41,27.95
2026-02-14T02:29:00Z,71.37,29.64
2026-02-14T02:30:00Z,73.02,27.52
2026-02-14T02:31:00Z,73.03,27.80
2026-02-14T02:32:00Z,73.05,28.92
2026-02-14T02:33:00Z,72.83,28.55
2026-02-14T02:34:00Z,72.80,28.35
2026-02-14T02:35:00Z,74.02,26.46
2026-02-14T02:36:00Z,74.49,25.66
2026-02-14T02:37:00Z,73.90,27.22
2026-02-14T02:38:00Z,73.12,26.65
2026-02-14T02:39:00Z,72.85,27.31
2026-02-14T02:40:00Z,71.52,29.67
2026-02-14T02:41:00Z,70.20,31.39
2026-02-14T02:42:00Z,72.80,29.07
2026-02-14T02:43:00Z,74.94,27.97
2026-02-14T02:44:00Z,72.48,28.53
2026-02-14T02:45:00Z,76.20,24.95
2026-02-14T02:46:00Z,75.45,24.81
2026-02-14T02:47:00Z,70.24,30.07
2026-02-14T02:48:00Z,70.47,30.96
2026-02-14T02:49:00Z,72.42,29.17
2026-02-14T02:50:00Z,73.69,27.74
2026-02-14T02:51:00Z,73.23,28.73
2026-02-14T02:52:00Z,74.50,27.02
2026-02-14T02:53:00Z,77.46,20.86
2026-02-14T02:54:00Z,78.66,20.74
2026-02-14T02:55:00Z,92.34,8.35
2026-02-14T02:56:00Z,94.40,5.59
2026-02-14T02:57:00Z,95.09,5.07
2026-02-14T02:58:00Z,97.11,3.29
2026-02-14T02:59:00Z,96.17,3.90
2026-02-14T03:00:00Z,96.72,3.95
2026-02-14T03:01:00Z,96.32,4.00
2026-02-14T03:02:00Z,96.43,3.71
2026-02-14T03:03:00Z,97.55,2.55
2026-02-14T03:04:00Z,96.78,3.70
2026-02-14T03:05:00Z,95.08,4.07
2026-02-14T03:06:00Z,97.50,2.70
2026-02-14T03:07:00Z,97.26,2.06
2026-02-14T03:08:00Z,98.83,1.54
2026-02-14T03:09:00Z,98.61,1.82
2026-02-14T03:10:00Z,98.00,2.41
2026-02-14T03:11:00Z,97.68,2.99
2026-02-14T03:12:00Z,97.16,2.98
2026-02-14T03:13:00Z,95.56,4.13
2026-02-14T03:14:00Z,98.49,1.85
2026-02-14T03:15:00Z,99.00,1.00
2026-02-14T03:16:00Z,99.00,1.00
2026-02-14T03:17:00Z,99.00,1.00
2026-02-14T03:18:00Z,99.00,1.00
2026-02-14T03:19:00Z,99.00,1.00
2026-02-14T03:20:00Z,99.00,1.00
2026-02-14T03:21:00Z,99.00,1.00
2026-02-14T03:22:00Z,99.00,1.00
