# event_ticker=KXATPMATCH-25OCT05VACMAC
# final_score=6-0 3-1 RET
# match_winner=Valentin Vacherot
# fav_player=Tomas Machac
# dog_player=Valentin Vacherot
# kalshi_date=2025-10-05
timestamp,Tomas Machac,Valentin Vacherot
2025-10-05T11:26:00Z,73.00,30.00
2025-10-05T11:29:00Z,72.00,30.00
2025-10-05T11:30:00Z,72.72,30.00
2025-10-05T11:32:00Z,70.00,30.32
2025-10-05T11:33:00Z,70.00,33.00
2025-10-05T11:34:00Z,64.53,35.58
2025-10-05T11:35:00Z,67.00,37.71
2025-10-05T11:36:00Z,61.22,39.51
2025-10-05T11:37:00Z,59.36,42.48
2025-10-05T11:38:00Z,61.66,41.11
2025-10-05T11:39:00Z,59.54,39.21
2025-10-05T11:40:00Z,59.54,38.02
2025-10-05T11:41:00Z,62.00,36.10
2025-10-05T11:42:00Z,59.00,40.73
2025-10-05T11:43:00Z,53.17,47.21
2025-10-05T11:44:00Z,43.00,57.88
2025-10-05T11:45:00Z,45.00,55.05
2025-10-05T11:46:00Z,42.00,59.00
2025-10-05T11:47:00Z,40.23,59.00
2025-10-05T11:48:00Z,35.44,65.08
2025-10-05T11:49:00Z,34.69,65.57
2025-10-05T11:50:00Z,34.69,67.00
2025-10-05T11:51:00Z,29.00,68.28
2025-10-05T11:52:00Z,28.47,74.00
2025-10-05T11:53:00Z,28.00,65.41
2025-10-05T11:54:00Z,26.22,65.41
2025-10-05T11:55:00Z,26.22,76.00
2025-10-05T11:56:00Z,26.00,76.00
2025-10-05T11:57:00Z,24.40,76.00
2025-10-05T11:58:00Z,24.00,76.00
2025-10-05T11:59:00Z,24.00,76.00
2025-10-05T12:00:00Z,21.00,79.22
2025-10-05T12:02:00Z,21.00,81.00
2025-10-05T12:03:00Z,20.00,80.92
2025-10-05T12:04:00Z,19.63,83.08
2025-10-05T12:05:00Z,15.40,84.56
2025-10-05T12:06:00Z,19.22,80.88
2025-10-05T12:07:00Z,20.35,78.83
2025-10-05T12:08:00Z,13.57,88.00
2025-10-05T12:10:00Z,8.92,85.27
2025-10-05T12:11:00Z,18.51,81.00
2025-10-05T12:12:00Z,23.00,78.98
2025-10-05T12:13:00Z,23.00,75.92
2025-10-05T12:14:00Z,18.00,84.30
2025-10-05T12:15:00Z,18.00,84.57
2025-10-05T12:16:00Z,12.00,88.29
2025-10-05T12:17:00Z,29.00,74.00
2025-10-05T12:19:00Z,29.00,88.00
2025-10-05T12:20:00Z,29.00,88.00
2025-10-05T12:22:00Z,29.00,87.00
2025-10-05T12:23:00Z,29.00,93.60
2025-10-05T12:24:00Z,4.14,98.80
2025-10-05T12:25:00Z,1.92,98.80
2025-10-05T12:26:00Z,1.00,99.00
2025-10-05T12:27:00Z,1.00,99.00
2025-10-05T12:28:00Z,1.00,99.00
2025-10-05T12:29:00Z,1.00,99.00
2025-10-05T12:30:00Z,1.00,99.00
2025-10-05T12:32:00Z,1.00,99.00
2025-10-05T12:39:00Z,1.00,99.00
2025-10-05T12:44:00Z,1.00,99.00
2025-10-05T12:54:00Z,1.00,99.00
2025-10-05T12:56:00Z,1.00,99.00
2025-10-05T13:00:00Z,1.00,97.00
2025-10-05T13:18:00Z,1.00,96.01
2025-10-05T13:23:00Z,1.00,97.00
2025-10-05T13:30:00Z,1.00,97.00
2025-10-05T13:44:00Z,1.00,97.00
2025-10-05T13:45:00Z,1.00,95.41
2025-10-05T13:48:00Z,1.00,97.00
2025-10-05T13:51:00Z,1.00,97.00
2025-10-05T13:54:00Z,1.00,97.00
2025-10-05T14:29:00Z,1.00,96.66
2025-10-05T14:31:00Z,1.00,97.00
2025-10-05T14:40:00Z,1.00,97.00
2025-10-05T14:55:00Z,1.00,97.00
2025-10-05T15:02:00Z,1.00,96.85
2025-10-05T15:04:00Z,1.00,95.84
2025-10-05T15:05:00Z,1.00,97.00
2025-10-05T15:16:00Z,1.00,98.00
2025-10-05T15:35:00Z,1.00,96.39
2025-10-05T16:00:00Z,1.00,97.00
2025-10-05T16:01:00Z,1.00,97.00
2025-10-05T16:27:00Z,1.00,99.00
2025-10-05T16:32:00Z,1.00,99.00
2025-10-05T16:33:00Z,1.00,99.00
2025-10-05T16:40:00Z,1.00,99.00
2025-10-05T16:46:00Z,1.00,99.00
