# event_ticker=KXATPMATCH-26MAR18ROYTIR
# final_score=7-5 6-7(9) 7-6(5)
# score_resolution=7-5 6-7 7-6
# match_winner=Thiago Agustin Tirante
# fav_player=Thiago Agustin Tirante
# dog_player=Valentin Royer
# kalshi_date=2026-03-18
timestamp,Thiago Agustin Tirante,Valentin Royer
2026-03-20T14:14:00Z,50.00,52.04
2026-03-20T14:15:00Z,50.00,52.00
2026-03-20T14:16:00Z,50.00,52.22
2026-03-20T14:17:00Z,50.00,52.00
2026-03-20T14:18:00Z,50.00,52.00
2026-03-20T14:19:00Z,50.00,52.00
2026-03-20T14:20:00Z,50.00,52.00
2026-03-20T14:21:00Z,50.00,51.76
2026-03-20T14:22:00Z,50.00,51.76
2026-03-20T14:24:00Z,50.00,52.37
2026-03-20T14:25:00Z,50.00,52.45
2026-03-20T14:26:00Z,50.00,52.00
2026-03-20T14:28:00Z,50.00,52.88
2026-03-20T14:29:00Z,50.15,52.45
2026-03-20T14:30:00Z,49.94,51.89
2026-03-20T14:31:00Z,51.00,51.99
2026-03-20T14:32:00Z,51.00,51.99
2026-03-20T14:33:00Z,51.00,51.00
2026-03-20T14:34:00Z,51.00,51.96
2026-03-20T14:35:00Z,50.86,51.65
2026-03-20T14:36:00Z,51.00,51.00
2026-03-20T14:37:00Z,50.26,50.03
2026-03-20T14:38:00Z,50.97,51.69
2026-03-20T14:39:00Z,50.89,51.00
2026-03-20T14:40:00Z,50.25,51.00
2026-03-20T14:41:00Z,50.41,51.55
2026-03-20T14:42:00Z,53.89,49.24
2026-03-20T14:43:00Z,51.05,51.00
2026-03-20T14:44:00Z,50.62,50.00
2026-03-20T14:45:00Z,57.42,48.22
2026-03-20T14:46:00Z,61.78,41.13
2026-03-20T14:47:00Z,62.93,39.00
2026-03-20T14:48:00Z,59.94,40.49
2026-03-20T14:49:00Z,60.27,44.20
2026-03-20T14:50:00Z,58.84,43.76
2026-03-20T14:51:00Z,58.71,46.71
2026-03-20T14:52:00Z,52.27,47.13
2026-03-20T14:53:00Z,57.99,46.70
2026-03-20T14:54:00Z,54.88,46.92
2026-03-20T14:55:00Z,57.00,46.65
2026-03-20T14:56:00Z,57.32,45.46
2026-03-20T14:57:00Z,57.26,43.37
2026-03-20T14:58:00Z,58.07,43.31
2026-03-20T14:59:00Z,58.94,46.03
2026-03-20T15:00:00Z,57.92,45.70
2026-03-20T15:01:00Z,51.22,55.02
2026-03-20T15:02:00Z,51.83,48.20
2026-03-20T15:03:00Z,54.68,48.96
2026-03-20T15:04:00Z,55.23,48.00
2026-03-20T15:05:00Z,52.03,46.35
2026-03-20T15:06:00Z,53.05,47.95
2026-03-20T15:07:00Z,52.64,47.50
2026-03-20T15:08:00Z,52.00,43.91
2026-03-20T15:09:00Z,55.00,48.00
2026-03-20T15:10:00Z,52.03,47.82
2026-03-20T15:11:00Z,52.85,45.85
2026-03-20T15:12:00Z,55.00,45.85
2026-03-20T15:13:00Z,55.73,47.63
2026-03-20T15:14:00Z,57.00,46.93
2026-03-20T15:15:00Z,57.33,42.65
2026-03-20T15:16:00Z,58.00,45.96
2026-03-20T15:17:00Z,57.97,40.51
2026-03-20T15:18:00Z,57.02,48.69
2026-03-20T15:19:00Z,57.75,46.75
2026-03-20T15:20:00Z,55.00,48.00
2026-03-20T15:21:00Z,54.14,48.00
2026-03-20T15:22:00Z,52.52,42.00
2026-03-20T15:23:00Z,55.00,47.74
2026-03-20T15:24:00Z,52.77,43.23
2026-03-20T15:25:00Z,57.00,41.79
2026-03-20T15:26:00Z,57.30,45.00
2026-03-20T15:27:00Z,57.15,45.48
2026-03-20T15:28:00Z,57.00,46.00
2026-03-20T15:29:00Z,57.00,46.00
2026-03-20T15:30:00Z,57.00,48.00
2026-03-20T15:31:00Z,52.81,48.00
2026-03-20T15:32:00Z,52.46,48.02
2026-03-20T15:33:00Z,56.92,49.17
2026-03-20T15:34:00Z,56.92,43.14
2026-03-20T15:35:00Z,55.00,48.00
2026-03-20T15:36:00Z,57.00,44.00
2026-03-20T15:37:00Z,56.49,43.73
2026-03-20T15:38:00Z,53.00,49.63
2026-03-20T15:39:00Z,53.00,47.68
2026-03-20T15:40:00Z,52.81,48.93
2026-03-20T15:41:00Z,52.00,49.29
2026-03-20T15:42:00Z,55.90,50.00
2026-03-20T15:43:00Z,54.88,50.00
2026-03-20T15:44:00Z,55.00,49.73
2026-03-20T15:45:00Z,54.10,49.91
2026-03-20T15:46:00Z,55.11,45.91
2026-03-20T15:47:00Z,56.00,47.00
2026-03-20T15:48:00Z,55.71,43.43
2026-03-20T15:49:00Z,55.00,47.82
2026-03-20T15:50:00Z,55.00,48.00
2026-03-20T15:51:00Z,53.85,44.00
2026-03-20T15:52:00Z,56.00,44.00
2026-03-20T15:53:00Z,52.00,44.00
2026-03-20T15:54:00Z,51.00,43.90
2026-03-20T15:55:00Z,56.00,48.00
2026-03-20T15:56:00Z,53.53,48.37
2026-03-20T15:57:00Z,54.49,49.00
2026-03-20T15:58:00Z,56.00,49.00
2026-03-20T15:59:00Z,56.00,44.00
2026-03-20T16:00:00Z,56.00,49.00
2026-03-20T16:02:00Z,54.94,49.00
2026-03-20T16:03:00Z,55.00,49.00
2026-03-20T16:04:00Z,55.94,50.98
2026-03-20T16:05:00Z,55.00,49.00
2026-03-20T16:06:00Z,55.00,45.00
2026-03-20T16:07:00Z,55.00,45.00
2026-03-20T16:08:00Z,54.70,49.00
2026-03-20T16:09:00Z,55.00,50.00
2026-03-20T16:10:00Z,51.54,45.00
2026-03-20T16:11:00Z,55.00,42.72
2026-03-20T16:12:00Z,52.20,48.00
2026-03-20T16:13:00Z,52.55,48.00
2026-03-20T16:14:00Z,52.00,48.00
2026-03-20T16:15:00Z,55.00,48.00
2026-03-20T16:16:00Z,55.86,48.00
2026-03-20T16:17:00Z,56.00,48.00
2026-03-20T16:18:00Z,55.49,48.00
2026-03-20T16:19:00Z,56.00,48.00
2026-03-20T16:20:00Z,56.00,46.00
2026-03-20T16:21:00Z,54.00,44.00
2026-03-20T16:22:00Z,56.00,44.00
2026-03-20T16:23:00Z,54.00,47.00
2026-03-20T16:24:00Z,55.57,47.00
2026-03-20T16:25:00Z,55.33,46.00
2026-03-20T16:26:00Z,54.18,47.00
2026-03-20T16:27:00Z,53.00,45.09
2026-03-20T16:28:00Z,56.00,45.09
2026-03-20T16:29:00Z,52.90,44.00
2026-03-20T16:30:00Z,54.10,44.00
2026-03-20T16:31:00Z,53.31,47.00
2026-03-20T16:32:00Z,56.00,47.00
2026-03-20T16:33:00Z,56.10,47.00
2026-03-20T16:34:00Z,56.10,46.00
2026-03-20T16:35:00Z,52.50,44.50
2026-03-20T16:36:00Z,52.50,47.00
2026-03-20T16:37:00Z,56.94,47.00
2026-03-20T16:38:00Z,56.94,44.00
2026-03-20T16:39:00Z,56.00,46.00
2026-03-20T16:40:00Z,56.00,45.57
2026-03-20T16:41:00Z,55.86,45.57
2026-03-20T16:42:00Z,59.89,42.24
2026-03-20T16:43:00Z,62.61,40.11
2026-03-20T16:44:00Z,62.95,37.11
2026-03-20T16:45:00Z,66.58,34.97
2026-03-20T16:46:00Z,69.00,32.00
2026-03-20T16:47:00Z,68.77,30.86
2026-03-20T16:48:00Z,68.83,31.72
2026-03-20T16:49:00Z,67.05,31.46
2026-03-20T16:50:00Z,67.00,31.68
2026-03-20T16:51:00Z,67.24,31.02
2026-03-20T16:52:00Z,67.06,31.05
2026-03-20T16:53:00Z,66.62,31.00
2026-03-20T16:54:00Z,67.74,32.00
2026-03-20T16:55:00Z,67.08,31.00
2026-03-20T16:56:00Z,69.00,32.00
2026-03-20T16:57:00Z,66.57,31.00
2026-03-20T16:58:00Z,68.00,31.11
2026-03-20T16:59:00Z,66.01,32.00
2026-03-20T17:00:00Z,69.00,30.87
2026-03-20T17:01:00Z,68.70,32.00
2026-03-20T17:02:00Z,68.34,30.96
2026-03-20T17:03:00Z,68.99,32.00
2026-03-20T17:04:00Z,68.14,32.00
2026-03-20T17:05:00Z,68.35,32.00
2026-03-20T17:06:00Z,69.00,32.00
2026-03-20T17:07:00Z,68.00,31.00
2026-03-20T17:08:00Z,67.00,34.00
2026-03-20T17:09:00Z,65.83,34.00
2026-03-20T17:10:00Z,67.00,34.00
2026-03-20T17:11:00Z,67.00,33.00
2026-03-20T17:12:00Z,67.00,34.00
2026-03-20T17:13:00Z,67.00,34.00
2026-03-20T17:14:00Z,67.00,34.00
2026-03-20T17:15:00Z,67.00,33.63
2026-03-20T17:16:00Z,67.00,34.00
2026-03-20T17:18:00Z,66.99,34.00
2026-03-20T17:19:00Z,66.99,33.32
2026-03-20T17:20:00Z,66.00,33.32
2026-03-20T17:21:00Z,68.98,33.50
2026-03-20T17:22:00Z,67.96,32.11
2026-03-20T17:23:00Z,68.00,32.00
2026-03-20T17:24:00Z,71.00,30.88
2026-03-20T17:25:00Z,71.74,29.50
2026-03-20T17:26:00Z,72.13,29.94
2026-03-20T17:27:00Z,69.00,31.14
2026-03-20T17:28:00Z,68.99,32.00
2026-03-20T17:29:00Z,68.93,32.04
2026-03-20T17:30:00Z,63.83,33.37
2026-03-20T17:31:00Z,63.18,43.63
2026-03-20T17:32:00Z,60.00,40.64
2026-03-20T17:33:00Z,49.35,49.77
2026-03-20T17:34:00Z,48.16,52.29
2026-03-20T17:35:00Z,55.00,46.00
2026-03-20T17:36:00Z,47.90,53.34
2026-03-20T17:37:00Z,45.33,55.59
2026-03-20T17:38:00Z,44.55,56.34
2026-03-20T17:39:00Z,44.52,57.89
2026-03-20T17:40:00Z,37.70,59.71
2026-03-20T17:41:00Z,44.29,59.29
2026-03-20T17:42:00Z,46.18,54.80
2026-03-20T17:43:00Z,52.39,51.39
2026-03-20T17:44:00Z,50.94,48.43
2026-03-20T17:45:00Z,50.01,54.10
2026-03-20T17:46:00Z,42.48,58.87
2026-03-20T17:47:00Z,41.73,58.57
2026-03-20T17:48:00Z,42.22,55.60
2026-03-20T17:49:00Z,39.49,57.70
2026-03-20T17:50:00Z,42.79,58.25
2026-03-20T17:51:00Z,46.58,54.09
2026-03-20T17:52:00Z,50.49,53.80
2026-03-20T17:53:00Z,52.67,51.07
2026-03-20T17:54:00Z,48.78,52.00
2026-03-20T17:55:00Z,51.86,49.04
2026-03-20T17:56:00Z,56.66,42.94
2026-03-20T17:57:00Z,70.83,30.36
2026-03-20T17:58:00Z,68.02,30.63
2026-03-20T17:59:00Z,71.00,28.12
2026-03-20T18:00:00Z,74.95,25.90
2026-03-20T18:01:00Z,73.81,28.10
2026-03-20T18:02:00Z,72.92,27.99
2026-03-20T18:03:00Z,72.03,28.00
2026-03-20T18:04:00Z,74.00,28.97
2026-03-20T18:05:00Z,74.94,27.54
2026-03-20T18:06:00Z,76.13,17.66
2026-03-20T18:07:00Z,80.80,19.83
2026-03-20T18:08:00Z,86.96,13.38
2026-03-20T18:09:00Z,89.06,11.19
2026-03-20T18:10:00Z,88.12,15.03
2026-03-20T18:11:00Z,83.23,19.88
2026-03-20T18:12:00Z,87.74,15.27
2026-03-20T18:13:00Z,88.62,11.25
2026-03-20T18:14:00Z,91.50,9.79
2026-03-20T18:15:00Z,90.20,9.42
2026-03-20T18:16:00Z,90.70,10.06
2026-03-20T18:17:00Z,88.58,10.32
2026-03-20T18:18:00Z,89.00,10.96
2026-03-20T18:19:00Z,89.29,10.72
2026-03-20T18:20:00Z,91.11,9.00
2026-03-20T18:21:00Z,90.21,10.65
2026-03-20T18:22:00Z,92.19,7.27
2026-03-20T18:23:00Z,94.23,6.99
2026-03-20T18:24:00Z,93.63,7.49
2026-03-20T18:25:00Z,92.81,8.23
2026-03-20T18:26:00Z,91.00,9.00
2026-03-20T18:27:00Z,92.44,8.76
2026-03-20T18:28:00Z,93.56,5.62
2026-03-20T18:29:00Z,95.83,5.09
2026-03-20T18:30:00Z,94.03,5.74
2026-03-20T18:31:00Z,94.01,5.05
2026-03-20T18:32:00Z,94.13,5.82
2026-03-20T18:33:00Z,94.98,5.54
2026-03-20T18:34:00Z,94.12,6.00
2026-03-20T18:35:00Z,94.92,5.85
2026-03-20T18:36:00Z,94.19,5.93
2026-03-20T18:37:00Z,94.90,5.09
2026-03-20T18:38:00Z,93.20,5.92
2026-03-20T18:39:00Z,93.75,5.96
2026-03-20T18:40:00Z,94.00,5.96
2026-03-20T18:41:00Z,94.10,5.59
2026-03-20T18:42:00Z,93.46,5.42
2026-03-20T18:43:00Z,94.03,5.20
2026-03-20T18:44:00Z,94.88,5.75
2026-03-20T18:45:00Z,95.62,5.01
2026-03-20T18:46:00Z,94.44,6.00
2026-03-20T18:47:00Z,93.20,6.00
2026-03-20T18:48:00Z,95.00,6.00
2026-03-20T18:49:00Z,94.85,5.32
2026-03-20T18:50:00Z,94.19,6.00
2026-03-20T18:51:00Z,94.39,5.78
2026-03-20T18:52:00Z,93.44,5.91
2026-03-20T18:53:00Z,94.72,6.00
2026-03-20T18:54:00Z,95.00,5.20
2026-03-20T18:55:00Z,93.93,5.17
2026-03-20T18:56:00Z,94.05,5.56
2026-03-20T18:57:00Z,94.30,5.56
2026-03-20T18:58:00Z,95.95,5.93
2026-03-20T18:59:00Z,95.00,5.14
2026-03-20T19:00:00Z,93.01,5.04
2026-03-20T19:01:00Z,94.02,5.05
2026-03-20T19:02:00Z,94.82,5.22
2026-03-20T19:03:00Z,93.97,6.00
2026-03-20T19:04:00Z,93.00,5.91
2026-03-20T19:05:00Z,93.27,6.00
2026-03-20T19:06:00Z,93.00,5.01
2026-03-20T19:07:00Z,94.01,6.00
2026-03-20T19:08:00Z,93.03,5.54
2026-03-20T19:09:00Z,93.73,6.00
2026-03-20T19:10:00Z,94.88,6.00
2026-03-20T19:11:00Z,93.00,5.82
2026-03-20T19:12:00Z,93.06,5.82
2026-03-20T19:13:00Z,93.97,5.42
2026-03-20T19:14:00Z,94.00,5.27
2026-03-20T19:15:00Z,93.00,7.00
2026-03-20T19:16:00Z,94.00,7.00
2026-03-20T19:17:00Z,94.00,6.06
2026-03-20T19:18:00Z,93.00,6.64
2026-03-20T19:19:00Z,94.00,6.64
2026-03-20T19:20:00Z,93.00,6.64
2026-03-20T19:21:00Z,93.24,6.64
2026-03-20T19:22:00Z,94.00,6.00
2026-03-20T19:23:00Z,93.00,6.00
2026-03-20T19:24:00Z,93.00,6.00
2026-03-20T19:25:00Z,94.00,6.05
2026-03-20T19:26:00Z,93.00,7.00
2026-03-20T19:27:00Z,92.00,6.90
2026-03-20T19:28:00Z,92.00,7.48
2026-03-20T19:29:00Z,89.89,11.29
2026-03-20T19:30:00Z,93.41,6.31
2026-03-20T19:31:00Z,93.62,8.45
2026-03-20T19:32:00Z,96.18,4.13
2026-03-20T19:33:00Z,97.49,3.73
2026-03-20T19:34:00Z,97.00,3.77
2026-03-20T19:35:00Z,96.82,4.05
2026-03-20T19:36:00Z,95.81,5.00
2026-03-20T19:37:00Z,96.30,4.24
2026-03-20T19:38:00Z,97.11,4.14
2026-03-20T19:39:00Z,90.05,10.34
2026-03-20T19:40:00Z,71.50,24.35
2026-03-20T19:41:00Z,70.47,29.01
2026-03-20T19:42:00Z,72.15,31.72
2026-03-20T19:43:00Z,67.96,33.26
2026-03-20T19:44:00Z,66.33,33.98
2026-03-20T19:45:00Z,68.48,33.78
2026-03-20T19:46:00Z,73.22,26.63
2026-03-20T19:47:00Z,67.04,32.19
2026-03-20T19:48:00Z,62.02,38.62
2026-03-20T19:49:00Z,58.03,43.38
2026-03-20T19:50:00Z,53.96,44.11
2026-03-20T19:51:00Z,56.84,48.54
2026-03-20T19:52:00Z,53.80,48.02
2026-03-20T19:53:00Z,51.00,49.27
2026-03-20T19:54:00Z,55.99,45.40
2026-03-20T19:55:00Z,73.62,26.39
2026-03-20T19:56:00Z,65.70,33.31
2026-03-20T19:57:00Z,66.79,33.46
2026-03-20T19:58:00Z,77.89,30.68
2026-03-20T19:59:00Z,75.90,28.69
2026-03-20T20:00:00Z,78.04,24.98
2026-03-20T20:01:00Z,76.28,25.83
2026-03-20T20:02:00Z,70.96,34.14
2026-03-20T20:03:00Z,74.42,28.00
2026-03-20T20:04:00Z,61.71,41.47
2026-03-20T20:05:00Z,47.01,53.16
2026-03-20T20:06:00Z,46.96,52.97
2026-03-20T20:07:00Z,47.84,52.58
2026-03-20T20:08:00Z,37.04,60.32
2026-03-20T20:09:00Z,38.30,60.81
2026-03-20T20:10:00Z,47.67,53.69
2026-03-20T20:11:00Z,55.51,45.60
2026-03-20T20:12:00Z,62.36,40.76
2026-03-20T20:13:00Z,54.67,46.91
2026-03-20T20:14:00Z,51.11,50.52
2026-03-20T20:15:00Z,57.19,42.71
2026-03-20T20:16:00Z,56.15,46.90
2026-03-20T20:17:00Z,54.56,46.53
2026-03-20T20:18:00Z,56.99,45.55
2026-03-20T20:19:00Z,58.18,43.19
2026-03-20T20:20:00Z,59.00,41.97
2026-03-20T20:21:00Z,58.95,40.81
2026-03-20T20:22:00Z,55.90,46.30
2026-03-20T20:23:00Z,52.94,47.82
2026-03-20T20:24:00Z,54.60,47.97
2026-03-20T20:25:00Z,52.15,50.42
2026-03-20T20:26:00Z,33.58,68.05
2026-03-20T20:27:00Z,42.17,59.36
2026-03-20T20:28:00Z,54.38,44.78
2026-03-20T20:29:00Z,56.81,44.00
2026-03-20T20:30:00Z,61.56,37.85
2026-03-20T20:31:00Z,64.09,28.02
2026-03-20T20:32:00Z,69.70,29.08
2026-03-20T20:33:00Z,56.98,42.68
2026-03-20T20:34:00Z,53.71,48.61
2026-03-20T20:35:00Z,57.22,44.86
2026-03-20T20:36:00Z,59.80,40.16
2026-03-20T20:37:00Z,59.99,40.41
2026-03-20T20:38:00Z,63.79,40.71
2026-03-20T20:39:00Z,76.51,25.28
2026-03-20T20:40:00Z,87.09,12.47
2026-03-20T20:41:00Z,77.71,17.22
2026-03-20T20:42:00Z,72.01,32.43
2026-03-20T20:43:00Z,59.75,41.56
2026-03-20T20:44:00Z,54.77,45.57
2026-03-20T20:45:00Z,49.06,49.55
2026-03-20T20:46:00Z,47.85,52.37
2026-03-20T20:47:00Z,56.48,43.15
2026-03-20T20:48:00Z,62.35,38.05
2026-03-20T20:49:00Z,61.88,38.62
2026-03-20T20:50:00Z,71.84,36.30
2026-03-20T20:51:00Z,60.20,42.60
2026-03-20T20:52:00Z,75.32,23.54
2026-03-20T20:53:00Z,77.88,20.93
2026-03-20T20:54:00Z,60.29,41.08
2026-03-20T20:55:00Z,78.83,21.91
2026-03-20T20:56:00Z,74.26,31.64
2026-03-20T20:57:00Z,64.62,36.99
2026-03-20T20:58:00Z,69.04,32.68
2026-03-20T20:59:00Z,78.89,25.37
2026-03-20T21:00:00Z,79.52,29.03
2026-03-20T21:01:00Z,71.06,32.05
2026-03-20T21:02:00Z,60.41,40.14
2026-03-20T21:03:00Z,64.77,34.99
2026-03-20T21:04:00Z,68.34,33.01
2026-03-20T21:05:00Z,62.67,38.27
2026-03-20T21:06:00Z,64.35,34.01
2026-03-20T21:07:00Z,59.10,40.52
2026-03-20T21:08:00Z,66.80,33.90
2026-03-20T21:09:00Z,65.74,33.67
2026-03-20T21:10:00Z,66.25,35.02
2026-03-20T21:11:00Z,67.15,35.18
2026-03-20T21:12:00Z,60.99,39.36
2026-03-20T21:13:00Z,57.68,42.15
2026-03-20T21:14:00Z,63.34,40.31
2026-03-20T21:15:00Z,71.27,35.67
2026-03-20T21:16:00Z,58.90,40.85
2026-03-20T21:17:00Z,57.26,43.86
2026-03-20T21:18:00Z,67.31,35.88
2026-03-20T21:19:00Z,82.42,14.40
2026-03-20T21:20:00Z,93.46,6.32
2026-03-20T21:21:00Z,89.13,14.20
2026-03-20T21:22:00Z,98.65,1.92
2026-03-20T21:23:00Z,99.00,1.00
2026-03-20T21:24:00Z,99.00,1.00
2026-03-20T21:25:00Z,99.00,1.00
2026-03-20T21:26:00Z,99.00,1.00
2026-03-20T21:27:00Z,99.00,1.00
2026-03-20T21:28:00Z,99.00,1.00
2026-03-20T21:29:00Z,99.00,1.00
2026-03-20T21:30:00Z,99.00,1.00
2026-03-20T21:31:00Z,99.00,1.00
2026-03-20T21:32:00Z,99.00,1.00
2026-03-20T21:33:00Z,99.00,1.00
