timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2026-03-05T06:43:00+00:00,28.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:44:00+00:00,28.0,72.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:55:00+00:00,28.0,72.97,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:56:00+00:00,28.94,72.97,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:57:00+00:00,28.94,73.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T06:58:00+00:00,28.94,73.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:00:00+00:00,28.94,73.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:02:00+00:00,28.94,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:03:00+00:00,28.94,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:04:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:06:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:08:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:09:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:12:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:13:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:14:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:15:00+00:00,28.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:20:00+00:00,26.03,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:27:00+00:00,27.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:28:00+00:00,27.0,74.84,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:29:00+00:00,27.0,74.94,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:30:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:32:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:34:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:35:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:36:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:38:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:40:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:41:00+00:00,27.0,75.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:42:00+00:00,27.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:44:00+00:00,27.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:45:00+00:00,27.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:46:00+00:00,26.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
2026-03-05T07:47:00+00:00,27.0,74.0,2_sets|ending_bucket_20_29|ending_price_0027|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_arthur_gea|player_calvin_hemery|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|starting_bucket_30_39|starting_price_0030|straight_sets|third_set_unknown|underdog,0.2051,2.0,1,4.0,0,0,0,
