timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-30T14:42:00+00:00,47.0,55.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T14:53:00+00:00,46.0,55.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:14:00+00:00,46.0,54.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:32:00+00:00,46.0,54.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:35:00+00:00,46.97,54.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:40:00+00:00,46.97,54.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:45:00+00:00,43.0,54.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:52:00+00:00,43.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:53:00+00:00,43.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:56:00+00:00,43.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T15:57:00+00:00,43.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T16:01:00+00:00,43.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T16:09:00+00:00,43.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T16:10:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T16:14:00+00:00,47.0,53.0,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
2025-07-30T18:16:00+00:00,42.01,79.72,2_sets|ending_bucket_40_49|ending_price_0042|first_set_loser|flat_shape|loser|low_reversal_count|low_volatility|never_crossed_50|no_tiebreaker|opponent_lorenzo_sonego|player_yunchaokete_bu|second_set_loser|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|slight_underdog|small_range|small_single_move|starting_bucket_40_49|starting_price_0047|straight_sets|third_set_unknown,0.5742,4.99,2,4.99,0,0,0,
